run_id,config_id,proposal_family,condition_role,same_model,n_agents,competition_level,replicate_id,field_id,random_seed,position,agent_id,utility,run_mean_utility,utility_minus_run_mean,consensus_reached,final_round,result_path,output_dir
config_0820,820,proposal1_invasion,control,gpt-5-nano,3,0.0,10,,14889,1,Agent_1,100.0,100.0,0.0,True,1,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0/rep_10/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0/rep_10/control
config_0820,820,proposal1_invasion,control,gpt-5-nano,3,0.0,10,,14889,2,Agent_2,100.0,100.0,0.0,True,1,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0/rep_10/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0/rep_10/control
config_0820,820,proposal1_invasion,control,gpt-5-nano,3,0.0,10,,14889,3,Agent_3,100.0,100.0,0.0,True,1,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0/rep_10/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0/rep_10/control
config_0822,822,proposal1_invasion,control,gpt-5-nano,3,0.5,1,,14915,1,Agent_1,38.38185000000001,33.26427,5.117580000000004,True,6,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_01/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_01/control
config_0822,822,proposal1_invasion,control,gpt-5-nano,3,0.5,1,,14915,2,Agent_2,32.47695,33.26427,-0.7873200000000011,True,6,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_01/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_01/control
config_0822,822,proposal1_invasion,control,gpt-5-nano,3,0.5,1,,14915,3,Agent_3,28.934010000000004,33.26427,-4.330259999999999,True,6,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_01/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_01/control
config_0824,824,proposal1_invasion,control,gpt-5-nano,3,0.5,2,,14941,1,Agent_1,37.260000000000005,39.150000000000006,-1.8900000000000006,True,3,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_02/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_02/control
config_0824,824,proposal1_invasion,control,gpt-5-nano,3,0.5,2,,14941,2,Agent_2,34.830000000000005,39.150000000000006,-4.32,True,3,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_02/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_02/control
config_0824,824,proposal1_invasion,control,gpt-5-nano,3,0.5,2,,14941,3,Agent_3,45.36,39.150000000000006,6.209999999999994,True,3,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_02/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_02/control
config_0826,826,proposal1_invasion,control,gpt-5-nano,3,0.5,3,,14967,1,Agent_1,78.0,56.666666666666664,21.333333333333336,True,1,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_03/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_03/control
config_0826,826,proposal1_invasion,control,gpt-5-nano,3,0.5,3,,14967,2,Agent_2,63.0,56.666666666666664,6.333333333333336,True,1,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_03/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_03/control
config_0826,826,proposal1_invasion,control,gpt-5-nano,3,0.5,3,,14967,3,Agent_3,29.0,56.666666666666664,-27.666666666666664,True,1,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_03/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_03/control
config_0828,828,proposal1_invasion,control,gpt-5-nano,3,0.5,4,,14993,1,Agent_1,60.300000000000004,54.6,5.700000000000003,True,2,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_04/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_04/control
config_0828,828,proposal1_invasion,control,gpt-5-nano,3,0.5,4,,14993,2,Agent_2,65.7,54.6,11.100000000000001,True,2,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_04/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_04/control
config_0828,828,proposal1_invasion,control,gpt-5-nano,3,0.5,4,,14993,3,Agent_3,37.800000000000004,54.6,-16.799999999999997,True,2,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_04/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_04/control
config_0830,830,proposal1_invasion,control,gpt-5-nano,3,0.5,5,,15019,1,Agent_1,42.515280000000004,34.64208,7.873200000000004,True,6,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_05/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_05/control
config_0830,830,proposal1_invasion,control,gpt-5-nano,3,0.5,5,,15019,2,Agent_2,38.97234,34.64208,4.330260000000003,True,6,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_05/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_05/control
config_0830,830,proposal1_invasion,control,gpt-5-nano,3,0.5,5,,15019,3,Agent_3,22.438620000000004,34.64208,-12.203459999999996,True,6,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_05/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_05/control
config_0834,834,proposal1_invasion,control,gpt-5-nano,3,0.5,7,,15071,1,Agent_1,13.851000000000003,26.730000000000004,-12.879000000000001,True,4,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_07/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_07/control
config_0834,834,proposal1_invasion,control,gpt-5-nano,3,0.5,7,,15071,2,Agent_2,32.80500000000001,26.730000000000004,6.075000000000003,True,4,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_07/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_07/control
config_0834,834,proposal1_invasion,control,gpt-5-nano,3,0.5,7,,15071,3,Agent_3,33.534000000000006,26.730000000000004,6.804000000000002,True,4,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_07/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_07/control
config_0836,836,proposal1_invasion,control,gpt-5-nano,3,0.5,8,,15097,1,Agent_1,68.0,66.0,2.0,True,1,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_08/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_08/control
config_0836,836,proposal1_invasion,control,gpt-5-nano,3,0.5,8,,15097,2,Agent_2,70.0,66.0,4.0,True,1,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_08/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_08/control
config_0836,836,proposal1_invasion,control,gpt-5-nano,3,0.5,8,,15097,3,Agent_3,60.0,66.0,-6.0,True,1,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_08/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_08/control
config_0838,838,proposal1_invasion,control,gpt-5-nano,3,0.5,9,,15123,1,Agent_1,62.1,37.2,24.9,True,2,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_09/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_09/control
config_0838,838,proposal1_invasion,control,gpt-5-nano,3,0.5,9,,15123,2,Agent_2,48.6,37.2,11.399999999999999,True,2,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_09/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_09/control
config_0838,838,proposal1_invasion,control,gpt-5-nano,3,0.5,9,,15123,3,Agent_3,0.9,37.2,-36.300000000000004,True,2,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_09/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_09/control
config_0840,840,proposal1_invasion,control,gpt-5-nano,3,0.5,10,,15149,1,Agent_1,58.392900000000004,40.0221,18.370800000000003,True,5,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_10/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_10/control
config_0840,840,proposal1_invasion,control,gpt-5-nano,3,0.5,10,,15149,2,Agent_2,19.683,40.0221,-20.339100000000002,True,5,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_10/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_10/control
config_0840,840,proposal1_invasion,control,gpt-5-nano,3,0.5,10,,15149,3,Agent_3,41.9904,40.0221,1.9682999999999993,True,5,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_10/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_10/control
config_0842,842,proposal1_invasion,control,gpt-5-nano,3,0.9,1,,15175,1,Agent_1,36.9,37.800000000000004,-0.9000000000000057,True,2,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p9/rep_01/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p9/rep_01/control
config_0842,842,proposal1_invasion,control,gpt-5-nano,3,0.9,1,,15175,2,Agent_2,36.0,37.800000000000004,-1.8000000000000043,True,2,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p9/rep_01/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p9/rep_01/control
config_0842,842,proposal1_invasion,control,gpt-5-nano,3,0.9,1,,15175,3,Agent_3,40.5,37.800000000000004,2.6999999999999957,True,2,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p9/rep_01/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p9/rep_01/control
config_0844,844,proposal1_invasion,control,gpt-5-nano,3,0.9,2,,15201,1,Agent_1,32.80500000000001,30.375000000000004,2.4300000000000033,True,4,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p9/rep_02/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p9/rep_02/control
config_0844,844,proposal1_invasion,control,gpt-5-nano,3,0.9,2,,15201,2,Agent_2,29.889000000000003,30.375000000000004,-0.48600000000000065,True,4,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p9/rep_02/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p9/rep_02/control
config_0844,844,proposal1_invasion,control,gpt-5-nano,3,0.9,2,,15201,3,Agent_3,28.431000000000004,30.375000000000004,-1.943999999999999,True,4,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p9/rep_02/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p9/rep_02/control
config_0846,846,proposal1_invasion,control,gpt-5-nano,3,0.9,3,,15227,1,Agent_1,51.03,35.1,15.93,True,3,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p9/rep_03/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p9/rep_03/control
config_0846,846,proposal1_invasion,control,gpt-5-nano,3,0.9,3,,15227,2,Agent_2,20.25,35.1,-14.850000000000001,True,3,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p9/rep_03/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p9/rep_03/control
config_0846,846,proposal1_invasion,control,gpt-5-nano,3,0.9,3,,15227,3,Agent_3,34.02,35.1,-1.0799999999999983,True,3,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p9/rep_03/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p9/rep_03/control
config_0848,848,proposal1_invasion,control,gpt-5-nano,3,0.9,4,,15253,1,Agent_1,20.339100000000002,26.244,-5.904899999999998,True,5,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p9/rep_04/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p9/rep_04/control
config_0848,848,proposal1_invasion,control,gpt-5-nano,3,0.9,4,,15253,2,Agent_2,30.180600000000002,26.244,3.936600000000002,True,5,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p9/rep_04/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p9/rep_04/control
config_0848,848,proposal1_invasion,control,gpt-5-nano,3,0.9,4,,15253,3,Agent_3,28.2123,26.244,1.9682999999999993,True,5,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p9/rep_04/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p9/rep_04/control
config_0850,850,proposal1_invasion,control,gpt-5-nano,3,0.9,5,,15279,1,Agent_1,24.407490807000006,13.430576952000003,10.976913855000003,True,10,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p9/rep_05/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p9/rep_05/control
config_0850,850,proposal1_invasion,control,gpt-5-nano,3,0.9,5,,15279,2,Agent_2,6.586148313000002,13.430576952000003,-6.844428639000001,True,10,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p9/rep_05/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p9/rep_05/control
config_0850,850,proposal1_invasion,control,gpt-5-nano,3,0.9,5,,15279,3,Agent_3,9.298091736000002,13.430576952000003,-4.132485216000001,True,10,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p9/rep_05/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p9/rep_05/control
config_0852,852,proposal1_invasion,control,gpt-5-nano,3,0.9,6,,15305,1,Agent_1,29.271770280000005,18.653579100000005,10.61819118,True,9,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p9/rep_06/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p9/rep_06/control
config_0852,852,proposal1_invasion,control,gpt-5-nano,3,0.9,6,,15305,2,Agent_2,10.761680250000003,18.653579100000005,-7.891898850000002,True,9,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p9/rep_06/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p9/rep_06/control
config_0852,852,proposal1_invasion,control,gpt-5-nano,3,0.9,6,,15305,3,Agent_3,15.927286770000004,18.653579100000005,-2.7262923300000015,True,9,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p9/rep_06/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p9/rep_06/control
config_0854,854,proposal1_invasion,control,gpt-5-nano,3,0.9,7,,15331,1,Agent_1,30.611001600000005,17.696985300000005,12.9140163,True,8,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p9/rep_07/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p9/rep_07/control
config_0854,854,proposal1_invasion,control,gpt-5-nano,3,0.9,7,,15331,2,Agent_2,7.174453500000001,17.696985300000005,-10.522531800000003,True,8,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p9/rep_07/control/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p9/rep_07/control
