config_id,result_path,run_dir,status,started_at,finished_at,duration_seconds,game_label,game_type,experiment_family,n_agents,m_items,n_issues,m_projects,competition_key,competition_value,competition_level,rho,theta,sigma,alpha,random_seed,seed_replicate,heterogeneous_run_index,heterogeneous_draw_seed,adversary_model,adversary_position,model_order,max_tokens_voting,parallel_phases,consensus_reached,final_round,audit_strict_voting_clean,strict_voting_clean,audit_synthetic_vote_count,audit_strict_bad_count,token_limit_marker_count,vote_fallback_log_marker_count,synthetic_vote_marker_count,synthetic_proposal_marker_count,provider_degradation_marker_count,agent_count_in_result,model_list,unique_model_count,mean_utility,sum_utility,utility_gini,elo_variance,elo_std,elo_min,elo_max,adversary_elo,adversary_utility,baseline_mean_utility,baseline_sum_utility,baseline_agent_count
126,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0126_game1_heterogeneous_random_n2_comp_0p5_run20/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0126_game1_heterogeneous_random_n2_comp_0p5_run20,SUCCESS,2026-04-27T06:13:00.681904,2026-04-27T06:14:35.154631,94.472727,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.50,0.5,0.5,0.0,0.5,0.5,0.5,527567241,,20.0,1343320760.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,2,gemma-3-27b-it+claude-opus-4-5-20251101-thinking-32k,2,78.5,157.0,0.0732484076433121,2970.25,54.5,1365,1474,,,,,0
128,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0128_game1_homogeneous_control_n2_comp_0p75_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0128_game1_homogeneous_control_n2_comp_0p75_seed2,SUCCESS,2026-04-27T06:15:02.279252,2026-04-27T06:16:19.426169,77.146917,game1,item_allocation,homogeneous_control,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,461093205,2.0,,,,,homogeneous_control,768,True,True,1,True,True,0,0,0,0,0,0,0,2,gpt-5-nano+gpt-5-nano,1,67.0,134.0,0.007462686567164179,0.0,0.0,1337,1337,,,,,0
129,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0129_game1_homogeneous_adversary_n2_comp_0p75_amazon_nova_micro_v1p0_first_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0129_game1_homogeneous_adversary_n2_comp_0p75_amazon_nova_micro_v1p0_first_seed1,SUCCESS,2026-04-27T06:16:36.397616,2026-04-27T06:17:24.566430,48.168814,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,1141168652,1.0,,,amazon-nova-micro-v1.0,first,adversary_first,768,True,True,1,True,True,0,0,0,0,0,0,0,2,amazon-nova-micro-v1.0+gpt-5-nano,2,63.5,127.0,0.0984251968503937,2352.25,48.5,1240,1337,1240.0,51.0,76.0,76.0,1
132,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0132_game1_homogeneous_adversary_n2_comp_0p75_amazon_nova_micro_v1p0_last_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0132_game1_homogeneous_adversary_n2_comp_0p75_amazon_nova_micro_v1p0_last_seed2,SUCCESS,2026-04-27T06:20:08.571325,2026-04-27T06:20:58.699839,50.128514,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,581199531,2.0,,,amazon-nova-micro-v1.0,last,adversary_last,768,True,True,1,True,True,0,0,0,0,0,0,0,2,gpt-5-nano+amazon-nova-micro-v1.0,2,68.0,136.0,0.0,2352.25,48.5,1240,1337,1240.0,68.0,68.0,68.0,1
137,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0137_game1_homogeneous_adversary_n2_comp_0p75_claude_sonnet_4_20250514_first_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0137_game1_homogeneous_adversary_n2_comp_0p75_claude_sonnet_4_20250514_first_seed1,SUCCESS,2026-04-27T06:28:54.098562,2026-04-27T06:30:07.736664,73.638102,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,1197534307,1.0,,,claude-sonnet-4-20250514,first,adversary_first,768,True,True,1,True,True,0,0,0,0,0,0,0,2,claude-sonnet-4-20250514+gpt-5-nano,2,67.5,135.0,0.025925925925925925,676.0,26.0,1337,1389,1389.0,64.0,71.0,71.0,1
139,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0139_game1_homogeneous_adversary_n2_comp_0p75_claude_sonnet_4_20250514_last_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0139_game1_homogeneous_adversary_n2_comp_0p75_claude_sonnet_4_20250514_last_seed1,SUCCESS,2026-04-27T06:34:29.632039,2026-04-27T06:35:39.002626,69.370587,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,1984041893,1.0,,,claude-sonnet-4-20250514,last,adversary_last,768,True,True,1,True,True,0,0,0,0,0,0,0,2,gpt-5-nano+claude-sonnet-4-20250514,2,62.5,125.0,0.068,676.0,26.0,1337,1389,1389.0,54.0,71.0,71.0,1
140,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0140_game1_homogeneous_adversary_n2_comp_0p75_claude_sonnet_4_20250514_last_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0140_game1_homogeneous_adversary_n2_comp_0p75_claude_sonnet_4_20250514_last_seed2,SUCCESS,2026-04-27T06:35:00.101423,2026-04-27T06:36:15.567191,75.465768,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,1252309329,2.0,,,claude-sonnet-4-20250514,last,adversary_last,768,True,True,1,True,True,0,0,0,0,0,0,0,2,gpt-5-nano+claude-sonnet-4-20250514,2,64.0,128.0,0.078125,676.0,26.0,1337,1389,1389.0,54.0,74.0,74.0,1
142,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0142_game1_homogeneous_adversary_n2_comp_0p75_gemini_2p5_pro_first_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0142_game1_homogeneous_adversary_n2_comp_0p75_gemini_2p5_pro_first_seed2,SUCCESS,2026-04-27T06:36:31.393184,2026-04-27T06:38:14.475810,103.082626,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,1132600397,2.0,,,gemini-2.5-pro,first,adversary_first,768,True,True,1,True,True,0,0,0,0,0,0,0,2,gemini-2.5-pro+gpt-5-nano,2,68.0,136.0,0.0661764705882353,3080.25,55.5,1337,1448,1448.0,77.0,59.0,59.0,1
145,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0145_game1_homogeneous_adversary_n2_comp_0p75_claude_opus_4_6_thinking_first_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0145_game1_homogeneous_adversary_n2_comp_0p75_claude_opus_4_6_thinking_first_seed1,SUCCESS,2026-04-27T06:49:24.706860,2026-04-27T06:51:13.806012,109.099152,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,1860435322,1.0,,,claude-opus-4-6-thinking,first,adversary_first,768,True,True,1,True,True,0,0,0,0,0,0,0,2,claude-opus-4-6-thinking+gpt-5-nano,2,62.0,124.0,0.08064516129032258,6972.25,83.5,1337,1504,1504.0,72.0,52.0,52.0,1
146,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0146_game1_homogeneous_adversary_n2_comp_0p75_claude_opus_4_6_thinking_first_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0146_game1_homogeneous_adversary_n2_comp_0p75_claude_opus_4_6_thinking_first_seed2,SUCCESS,2026-04-27T06:51:26.108490,2026-04-27T06:53:09.362837,103.254347,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,1872886601,2.0,,,claude-opus-4-6-thinking,first,adversary_first,768,True,True,1,True,True,0,0,0,0,0,0,0,2,claude-opus-4-6-thinking+gpt-5-nano,2,65.5,131.0,0.11068702290076336,6972.25,83.5,1337,1504,1504.0,80.0,51.0,51.0,1
148,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0148_game1_homogeneous_adversary_n2_comp_0p75_claude_opus_4_6_thinking_last_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0148_game1_homogeneous_adversary_n2_comp_0p75_claude_opus_4_6_thinking_last_seed2,SUCCESS,2026-04-27T06:53:27.750406,2026-04-27T06:55:29.795554,122.045148,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,624080882,2.0,,,claude-opus-4-6-thinking,last,adversary_last,768,True,True,1,True,True,0,0,0,0,0,0,0,2,gpt-5-nano+claude-opus-4-6-thinking,2,63.5,127.0,0.1062992125984252,6972.25,83.5,1337,1504,1504.0,77.0,50.0,50.0,1
150,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0150_game1_heterogeneous_random_n2_comp_0p75_run02/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0150_game1_heterogeneous_random_n2_comp_0p75_run02,SUCCESS,2026-04-27T06:55:39.263255,2026-04-27T06:56:48.926772,69.663517,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,274102981,,2.0,471613167.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,2,deepseek-v3+claude-opus-4-5-20251101,2,64.0,128.0,0.0546875,3025.0,55.0,1358,1468,,,,,0
151,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0151_game1_heterogeneous_random_n2_comp_0p75_run03/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0151_game1_heterogeneous_random_n2_comp_0p75_run03,SUCCESS,2026-04-27T06:57:13.639602,2026-04-27T06:58:50.581344,96.941742,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,1318450453,,3.0,1382509794.0,,,sampled_random_order,768,True,True,2,True,True,0,0,0,0,0,0,0,2,gpt-4o-2024-05-13+o3-mini-high,2,54.0,108.0,0.00833333333333332,81.0,9.0,1345,1363,,,,,0
152,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0152_game1_heterogeneous_random_n2_comp_0p75_run04/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0152_game1_heterogeneous_random_n2_comp_0p75_run04,SUCCESS,2026-04-27T06:59:15.470210,2026-04-27T07:00:08.327149,52.856939,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,716498568,,4.0,1757703540.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,2,gpt-4o-mini-2024-07-18+command-r-plus-08-2024,2,62.5,125.0,0.06,420.25,20.5,1276,1317,,,,,0
153,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0153_game1_heterogeneous_random_n2_comp_0p75_run05/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0153_game1_heterogeneous_random_n2_comp_0p75_run05,SUCCESS,2026-04-27T07:00:16.131028,2026-04-27T07:02:12.000243,115.869215,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,1889005209,,5.0,726909712.0,,,sampled_random_order,768,True,True,1,True,True,0,0,6,0,0,0,0,2,gemini-2.5-pro+gpt-4o-mini-2024-07-18,2,64.5,129.0,0.06589147286821706,4290.25,65.5,1317,1448,,,,,0
154,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0154_game1_heterogeneous_random_n2_comp_0p75_run06/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0154_game1_heterogeneous_random_n2_comp_0p75_run06,SUCCESS,2026-04-27T07:02:17.450670,2026-04-27T07:04:43.233215,145.782545,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,783626979,,6.0,913233453.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,2,claude-sonnet-4-20250514+deepseek-v3,2,67.0,134.0,0.09701492537313433,240.25,15.5,1358,1389,,,,,0
155,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0155_game1_heterogeneous_random_n2_comp_0p75_run07/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0155_game1_heterogeneous_random_n2_comp_0p75_run07,SUCCESS,2026-04-27T07:04:49.450517,2026-04-27T07:11:58.343781,428.893264,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,575151995,,7.0,14444312.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,2,deepseek-r1-0528+gemma-3-27b-it,2,61.0,122.0,0.03278688524590164,812.25,28.5,1365,1422,,,,,0
157,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0157_game1_heterogeneous_random_n2_comp_0p75_run09/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0157_game1_heterogeneous_random_n2_comp_0p75_run09,SUCCESS,2026-04-27T07:12:26.537568,2026-04-27T07:13:11.643921,45.106353,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,1562794643,,9.0,1781441189.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,2,o3-mini-high+amazon-nova-pro-v1.0,2,67.0,134.0,0.04477611940298507,1332.25,36.5,1290,1363,,,,,0
159,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0159_game1_heterogeneous_random_n2_comp_0p75_run11/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0159_game1_heterogeneous_random_n2_comp_0p75_run11,SUCCESS,2026-04-27T07:15:28.937489,2026-04-27T07:15:48.978938,20.041449,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,1698966472,,11.0,1068363328.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,2,amazon-nova-pro-v1.0+amazon-nova-micro-v1.0,2,65.5,131.0,0.07251908396946564,625.0,25.0,1240,1290,,,,,0
164,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0164_game1_heterogeneous_random_n2_comp_0p75_run16/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0164_game1_heterogeneous_random_n2_comp_0p75_run16,SUCCESS,2026-04-27T08:16:30.389713,2026-04-27T08:16:56.807467,26.417754,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,1363001747,,16.0,1918706166.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,2,gpt-4.1-nano-2025-04-14+amazon-nova-pro-v1.0,2,68.5,137.0,0.11313868613138686,256.0,16.0,1290,1322,,,,,0
165,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0165_game1_heterogeneous_random_n2_comp_0p75_run17/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0165_game1_heterogeneous_random_n2_comp_0p75_run17,SUCCESS,2026-04-27T08:17:00.633032,2026-04-27T08:17:30.571471,29.938439,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,561168937,,17.0,954911549.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,2,o3-mini-high+amazon-nova-micro-v1.0,2,67.0,134.0,0.04477611940298507,3782.25,61.5,1240,1363,,,,,0
166,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0166_game1_heterogeneous_random_n2_comp_0p75_run18/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0166_game1_heterogeneous_random_n2_comp_0p75_run18,SUCCESS,2026-04-27T08:18:01.188252,2026-04-27T08:19:51.261535,110.073283,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,1992305433,,18.0,2050711251.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,2,o3-mini-high+claude-opus-4-5-20251101-thinking-32k,2,62.0,124.0,0.008064516129032258,3080.25,55.5,1363,1474,,,,,0
168,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0168_game1_heterogeneous_random_n2_comp_0p75_run20/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0168_game1_heterogeneous_random_n2_comp_0p75_run20,SUCCESS,2026-04-27T08:20:01.545568,2026-04-27T08:23:00.227179,178.681611,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,1527539897,,20.0,1340216301.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,2,claude-3-haiku-20240307+gpt-5.4-high,2,62.5,125.0,0.092,12544.0,112.0,1260,1484,,,,,0
171,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0171_game1_homogeneous_adversary_n2_comp_1p0_amazon_nova_micro_v1p0_first_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0171_game1_homogeneous_adversary_n2_comp_1p0_amazon_nova_micro_v1p0_first_seed1,SUCCESS,2026-04-27T08:25:44.973696,2026-04-27T08:26:50.488421,65.514725,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=1.00,1.0,1.0,0.0,0.5,0.5,0.5,920489129,1.0,,,amazon-nova-micro-v1.0,first,adversary_first,768,True,True,1,True,True,0,0,0,0,0,5,0,2,amazon-nova-micro-v1.0+gpt-5-nano,2,50.0,100.0,0.47,2352.25,48.5,1240,1337,1240.0,3.0,97.0,97.0,1
172,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0172_game1_homogeneous_adversary_n2_comp_1p0_amazon_nova_micro_v1p0_first_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0172_game1_homogeneous_adversary_n2_comp_1p0_amazon_nova_micro_v1p0_first_seed2,SUCCESS,2026-04-27T08:26:15.460481,2026-04-27T08:27:08.859701,53.39922,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=1.00,1.0,1.0,0.0,0.5,0.5,0.5,252523165,2.0,,,amazon-nova-micro-v1.0,first,adversary_first,768,True,True,1,True,True,0,0,0,0,0,0,0,2,amazon-nova-micro-v1.0+gpt-5-nano,2,50.0,100.0,0.02,2352.25,48.5,1240,1337,1240.0,52.0,48.0,48.0,1
173,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0173_game1_homogeneous_adversary_n2_comp_1p0_amazon_nova_micro_v1p0_last_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0173_game1_homogeneous_adversary_n2_comp_1p0_amazon_nova_micro_v1p0_last_seed1,SUCCESS,2026-04-27T08:27:15.642845,2026-04-27T08:29:40.361975,144.71913,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=1.00,1.0,1.0,0.0,0.5,0.5,0.5,406553532,1.0,,,amazon-nova-micro-v1.0,last,adversary_last,768,True,True,3,True,True,0,0,0,0,0,0,0,2,gpt-5-nano+amazon-nova-micro-v1.0,2,40.5,81.0,0.38,2352.25,48.5,1240,1337,1240.0,9.72,71.28,71.28,1
174,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0174_game1_homogeneous_adversary_n2_comp_1p0_amazon_nova_micro_v1p0_last_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0174_game1_homogeneous_adversary_n2_comp_1p0_amazon_nova_micro_v1p0_last_seed2,SUCCESS,2026-04-27T08:27:15.964418,2026-04-27T08:28:05.937772,49.973354,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=1.00,1.0,1.0,0.0,0.5,0.5,0.5,471495182,2.0,,,amazon-nova-micro-v1.0,last,adversary_last,768,True,True,1,True,True,0,0,0,0,0,0,0,2,gpt-5-nano+amazon-nova-micro-v1.0,2,50.0,100.0,0.21,2352.25,48.5,1240,1337,1240.0,29.0,71.0,71.0,1
179,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0179_game1_homogeneous_adversary_n2_comp_1p0_claude_sonnet_4_20250514_first_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0179_game1_homogeneous_adversary_n2_comp_1p0_claude_sonnet_4_20250514_first_seed1,SUCCESS,2026-04-27T08:31:21.959625,2026-04-27T08:37:04.860030,342.900405,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=1.00,1.0,1.0,0.0,0.5,0.5,0.5,1424755862,1.0,,,claude-sonnet-4-20250514,first,adversary_first,768,True,True,4,True,True,0,0,0,0,0,0,0,2,claude-sonnet-4-20250514+gpt-5-nano,2,36.45,72.9,0.15,676.0,26.0,1337,1389,1389.0,25.515000000000004,47.385000000000005,47.385000000000005,1
181,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0181_game1_homogeneous_adversary_n2_comp_1p0_claude_sonnet_4_20250514_last_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0181_game1_homogeneous_adversary_n2_comp_1p0_claude_sonnet_4_20250514_last_seed1,SUCCESS,2026-04-27T08:36:24.227777,2026-04-27T08:40:43.783207,259.55543,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=1.00,1.0,1.0,0.0,0.5,0.5,0.5,541562694,1.0,,,claude-sonnet-4-20250514,last,adversary_last,768,True,True,3,True,True,0,0,0,0,0,0,0,2,gpt-5-nano+claude-sonnet-4-20250514,2,40.5,81.0,0.0,676.0,26.0,1337,1389,1389.0,40.5,40.5,40.5,1
184,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0184_game1_homogeneous_adversary_n2_comp_1p0_gemini_2p5_pro_first_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0184_game1_homogeneous_adversary_n2_comp_1p0_gemini_2p5_pro_first_seed2,SUCCESS,2026-04-27T08:42:29.237676,2026-04-27T08:51:09.350462,520.112786,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=1.00,1.0,1.0,0.0,0.5,0.5,0.5,280625236,2.0,,,gemini-2.5-pro,first,adversary_first,768,True,True,1,True,True,0,0,6,0,0,0,420,2,gemini-2.5-pro+gpt-5-nano,2,50.0,100.0,0.12,3080.25,55.5,1337,1448,1448.0,62.0,38.0,38.0,1
187,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0187_game1_homogeneous_adversary_n2_comp_1p0_claude_opus_4_6_thinking_first_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0187_game1_homogeneous_adversary_n2_comp_1p0_claude_opus_4_6_thinking_first_seed1,SUCCESS,2026-04-27T09:18:24.300350,2026-04-27T09:21:22.256364,177.956014,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=1.00,1.0,1.0,0.0,0.5,0.5,0.5,578557574,1.0,,,claude-opus-4-6-thinking,first,adversary_first,768,True,True,1,True,True,0,0,0,0,0,0,0,2,claude-opus-4-6-thinking+gpt-5-nano,2,50.0,100.0,0.02,6972.25,83.5,1337,1504,1504.0,52.0,48.0,48.0,1
188,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0188_game1_homogeneous_adversary_n2_comp_1p0_claude_opus_4_6_thinking_first_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0188_game1_homogeneous_adversary_n2_comp_1p0_claude_opus_4_6_thinking_first_seed2,SUCCESS,2026-04-27T09:21:25.864828,2026-04-27T09:23:00.789946,94.925118,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=1.00,1.0,1.0,0.0,0.5,0.5,0.5,913751647,2.0,,,claude-opus-4-6-thinking,first,adversary_first,768,True,True,1,True,True,0,0,0,0,0,0,0,2,claude-opus-4-6-thinking+gpt-5-nano,2,50.0,100.0,0.11,6972.25,83.5,1337,1504,1504.0,61.0,39.0,39.0,1
