config_id,result_path,run_dir,status,started_at,finished_at,duration_seconds,game_label,game_type,experiment_family,n_agents,m_items,n_issues,m_projects,competition_key,competition_value,competition_level,rho,theta,sigma,alpha,random_seed,seed_replicate,heterogeneous_run_index,heterogeneous_draw_seed,adversary_model,adversary_position,model_order,max_tokens_voting,parallel_phases,consensus_reached,final_round,audit_strict_voting_clean,strict_voting_clean,audit_synthetic_vote_count,audit_strict_bad_count,token_limit_marker_count,vote_fallback_log_marker_count,synthetic_vote_marker_count,synthetic_proposal_marker_count,provider_degradation_marker_count,agent_id,agent_index,model,model_short,role,elo,final_utility
265,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0265_game1_homogeneous_adversary_n4_comp_0p25_claude_sonnet_4_20250514_last_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0265_game1_homogeneous_adversary_n4_comp_0p25_claude_sonnet_4_20250514_last_seed1,SUCCESS,2026-04-27T12:28:32.656205,2026-04-27T12:50:32.909624,1320.253419,game1,item_allocation,homogeneous_adversary,4,10,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,349607348,1.0,,,claude-sonnet-4-20250514,last,adversary_last,768,True,True,1,False,False,0,17,34,0,0,0,0,Agent_2,2,gpt-5-nano,GPT-5-nano,baseline,1337,64.0
265,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0265_game1_homogeneous_adversary_n4_comp_0p25_claude_sonnet_4_20250514_last_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0265_game1_homogeneous_adversary_n4_comp_0p25_claude_sonnet_4_20250514_last_seed1,SUCCESS,2026-04-27T12:28:32.656205,2026-04-27T12:50:32.909624,1320.253419,game1,item_allocation,homogeneous_adversary,4,10,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,349607348,1.0,,,claude-sonnet-4-20250514,last,adversary_last,768,True,True,1,False,False,0,17,34,0,0,0,0,Agent_3,3,gpt-5-nano,GPT-5-nano,baseline,1337,59.0
265,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0265_game1_homogeneous_adversary_n4_comp_0p25_claude_sonnet_4_20250514_last_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0265_game1_homogeneous_adversary_n4_comp_0p25_claude_sonnet_4_20250514_last_seed1,SUCCESS,2026-04-27T12:28:32.656205,2026-04-27T12:50:32.909624,1320.253419,game1,item_allocation,homogeneous_adversary,4,10,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,349607348,1.0,,,claude-sonnet-4-20250514,last,adversary_last,768,True,True,1,False,False,0,17,34,0,0,0,0,Agent_4,4,claude-sonnet-4-20250514,Sonnet 4,adversary,1389,61.0
266,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0266_game1_homogeneous_adversary_n4_comp_0p25_claude_sonnet_4_20250514_last_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0266_game1_homogeneous_adversary_n4_comp_0p25_claude_sonnet_4_20250514_last_seed2,SUCCESS,2026-04-27T12:28:32.662861,2026-04-27T12:31:15.612308,162.949447,game1,item_allocation,homogeneous_adversary,4,10,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,210523368,2.0,,,claude-sonnet-4-20250514,last,adversary_last,768,True,True,1,False,False,0,3,6,0,0,0,0,Agent_1,1,gpt-5-nano,GPT-5-nano,baseline,1337,65.0
266,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0266_game1_homogeneous_adversary_n4_comp_0p25_claude_sonnet_4_20250514_last_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0266_game1_homogeneous_adversary_n4_comp_0p25_claude_sonnet_4_20250514_last_seed2,SUCCESS,2026-04-27T12:28:32.662861,2026-04-27T12:31:15.612308,162.949447,game1,item_allocation,homogeneous_adversary,4,10,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,210523368,2.0,,,claude-sonnet-4-20250514,last,adversary_last,768,True,True,1,False,False,0,3,6,0,0,0,0,Agent_2,2,gpt-5-nano,GPT-5-nano,baseline,1337,70.0
266,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0266_game1_homogeneous_adversary_n4_comp_0p25_claude_sonnet_4_20250514_last_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0266_game1_homogeneous_adversary_n4_comp_0p25_claude_sonnet_4_20250514_last_seed2,SUCCESS,2026-04-27T12:28:32.662861,2026-04-27T12:31:15.612308,162.949447,game1,item_allocation,homogeneous_adversary,4,10,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,210523368,2.0,,,claude-sonnet-4-20250514,last,adversary_last,768,True,True,1,False,False,0,3,6,0,0,0,0,Agent_3,3,gpt-5-nano,GPT-5-nano,baseline,1337,65.0
266,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0266_game1_homogeneous_adversary_n4_comp_0p25_claude_sonnet_4_20250514_last_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0266_game1_homogeneous_adversary_n4_comp_0p25_claude_sonnet_4_20250514_last_seed2,SUCCESS,2026-04-27T12:28:32.662861,2026-04-27T12:31:15.612308,162.949447,game1,item_allocation,homogeneous_adversary,4,10,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,210523368,2.0,,,claude-sonnet-4-20250514,last,adversary_last,768,True,True,1,False,False,0,3,6,0,0,0,0,Agent_4,4,claude-sonnet-4-20250514,Sonnet 4,adversary,1389,60.0
267,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0267_game1_homogeneous_adversary_n4_comp_0p25_gemini_2p5_pro_first_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0267_game1_homogeneous_adversary_n4_comp_0p25_gemini_2p5_pro_first_seed1,SUCCESS,2026-04-27T15:30:07.680525,2026-04-27T16:47:51.401665,4663.72114,game1,item_allocation,homogeneous_adversary,4,10,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,670109781,1.0,,,gemini-2.5-pro,first,adversary_first,768,True,True,1,False,False,4,15,216,4,8,0,80,Agent_1,1,gemini-2.5-pro,Gemini 2.5 Pro,adversary,1448,57.0
267,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0267_game1_homogeneous_adversary_n4_comp_0p25_gemini_2p5_pro_first_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0267_game1_homogeneous_adversary_n4_comp_0p25_gemini_2p5_pro_first_seed1,SUCCESS,2026-04-27T15:30:07.680525,2026-04-27T16:47:51.401665,4663.72114,game1,item_allocation,homogeneous_adversary,4,10,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,670109781,1.0,,,gemini-2.5-pro,first,adversary_first,768,True,True,1,False,False,4,15,216,4,8,0,80,Agent_2,2,gpt-5-nano,GPT-5-nano,baseline,1337,56.0
267,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0267_game1_homogeneous_adversary_n4_comp_0p25_gemini_2p5_pro_first_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0267_game1_homogeneous_adversary_n4_comp_0p25_gemini_2p5_pro_first_seed1,SUCCESS,2026-04-27T15:30:07.680525,2026-04-27T16:47:51.401665,4663.72114,game1,item_allocation,homogeneous_adversary,4,10,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,670109781,1.0,,,gemini-2.5-pro,first,adversary_first,768,True,True,1,False,False,4,15,216,4,8,0,80,Agent_3,3,gpt-5-nano,GPT-5-nano,baseline,1337,89.0
267,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0267_game1_homogeneous_adversary_n4_comp_0p25_gemini_2p5_pro_first_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0267_game1_homogeneous_adversary_n4_comp_0p25_gemini_2p5_pro_first_seed1,SUCCESS,2026-04-27T15:30:07.680525,2026-04-27T16:47:51.401665,4663.72114,game1,item_allocation,homogeneous_adversary,4,10,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,670109781,1.0,,,gemini-2.5-pro,first,adversary_first,768,True,True,1,False,False,4,15,216,4,8,0,80,Agent_4,4,gpt-5-nano,GPT-5-nano,baseline,1337,43.0
268,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0268_game1_homogeneous_adversary_n4_comp_0p25_gemini_2p5_pro_first_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0268_game1_homogeneous_adversary_n4_comp_0p25_gemini_2p5_pro_first_seed2,SUCCESS,2026-04-27T15:53:36.695448,2026-04-27T17:10:46.600965,4629.905517,game1,item_allocation,homogeneous_adversary,4,10,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,1921834743,2.0,,,gemini-2.5-pro,first,adversary_first,768,True,True,1,False,False,4,40,183,7,8,0,304,Agent_1,1,gemini-2.5-pro,Gemini 2.5 Pro,adversary,1448,12.0
268,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0268_game1_homogeneous_adversary_n4_comp_0p25_gemini_2p5_pro_first_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0268_game1_homogeneous_adversary_n4_comp_0p25_gemini_2p5_pro_first_seed2,SUCCESS,2026-04-27T15:53:36.695448,2026-04-27T17:10:46.600965,4629.905517,game1,item_allocation,homogeneous_adversary,4,10,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,1921834743,2.0,,,gemini-2.5-pro,first,adversary_first,768,True,True,1,False,False,4,40,183,7,8,0,304,Agent_2,2,gpt-5-nano,GPT-5-nano,baseline,1337,62.0
268,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0268_game1_homogeneous_adversary_n4_comp_0p25_gemini_2p5_pro_first_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0268_game1_homogeneous_adversary_n4_comp_0p25_gemini_2p5_pro_first_seed2,SUCCESS,2026-04-27T15:53:36.695448,2026-04-27T17:10:46.600965,4629.905517,game1,item_allocation,homogeneous_adversary,4,10,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,1921834743,2.0,,,gemini-2.5-pro,first,adversary_first,768,True,True,1,False,False,4,40,183,7,8,0,304,Agent_3,3,gpt-5-nano,GPT-5-nano,baseline,1337,79.0
268,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0268_game1_homogeneous_adversary_n4_comp_0p25_gemini_2p5_pro_first_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0268_game1_homogeneous_adversary_n4_comp_0p25_gemini_2p5_pro_first_seed2,SUCCESS,2026-04-27T15:53:36.695448,2026-04-27T17:10:46.600965,4629.905517,game1,item_allocation,homogeneous_adversary,4,10,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,1921834743,2.0,,,gemini-2.5-pro,first,adversary_first,768,True,True,1,False,False,4,40,183,7,8,0,304,Agent_4,4,gpt-5-nano,GPT-5-nano,baseline,1337,54.0
271,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0271_game1_homogeneous_adversary_n4_comp_0p25_claude_opus_4_6_thinking_first_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0271_game1_homogeneous_adversary_n4_comp_0p25_claude_opus_4_6_thinking_first_seed1,SUCCESS,2026-04-27T12:42:03.723941,2026-04-27T12:45:18.127741,194.4038,game1,item_allocation,homogeneous_adversary,4,10,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,783575164,1.0,,,claude-opus-4-6-thinking,first,adversary_first,768,True,True,1,False,False,0,4,8,0,0,0,0,Agent_1,1,claude-opus-4-6-thinking,Opus 4.6 Thinking,adversary,1504,77.0
271,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0271_game1_homogeneous_adversary_n4_comp_0p25_claude_opus_4_6_thinking_first_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0271_game1_homogeneous_adversary_n4_comp_0p25_claude_opus_4_6_thinking_first_seed1,SUCCESS,2026-04-27T12:42:03.723941,2026-04-27T12:45:18.127741,194.4038,game1,item_allocation,homogeneous_adversary,4,10,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,783575164,1.0,,,claude-opus-4-6-thinking,first,adversary_first,768,True,True,1,False,False,0,4,8,0,0,0,0,Agent_2,2,gpt-5-nano,GPT-5-nano,baseline,1337,68.0
271,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0271_game1_homogeneous_adversary_n4_comp_0p25_claude_opus_4_6_thinking_first_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0271_game1_homogeneous_adversary_n4_comp_0p25_claude_opus_4_6_thinking_first_seed1,SUCCESS,2026-04-27T12:42:03.723941,2026-04-27T12:45:18.127741,194.4038,game1,item_allocation,homogeneous_adversary,4,10,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,783575164,1.0,,,claude-opus-4-6-thinking,first,adversary_first,768,True,True,1,False,False,0,4,8,0,0,0,0,Agent_3,3,gpt-5-nano,GPT-5-nano,baseline,1337,61.0
271,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0271_game1_homogeneous_adversary_n4_comp_0p25_claude_opus_4_6_thinking_first_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0271_game1_homogeneous_adversary_n4_comp_0p25_claude_opus_4_6_thinking_first_seed1,SUCCESS,2026-04-27T12:42:03.723941,2026-04-27T12:45:18.127741,194.4038,game1,item_allocation,homogeneous_adversary,4,10,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,783575164,1.0,,,claude-opus-4-6-thinking,first,adversary_first,768,True,True,1,False,False,0,4,8,0,0,0,0,Agent_4,4,gpt-5-nano,GPT-5-nano,baseline,1337,68.0
272,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0272_game1_homogeneous_adversary_n4_comp_0p25_claude_opus_4_6_thinking_first_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0272_game1_homogeneous_adversary_n4_comp_0p25_claude_opus_4_6_thinking_first_seed2,SUCCESS,2026-04-27T12:42:34.827276,2026-04-27T13:35:12.615981,3157.788705,game1,item_allocation,homogeneous_adversary,4,10,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,841227844,2.0,,,claude-opus-4-6-thinking,first,adversary_first,768,True,True,1,False,False,0,30,52,3,0,0,0,Agent_1,1,claude-opus-4-6-thinking,Opus 4.6 Thinking,adversary,1504,72.0
272,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0272_game1_homogeneous_adversary_n4_comp_0p25_claude_opus_4_6_thinking_first_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0272_game1_homogeneous_adversary_n4_comp_0p25_claude_opus_4_6_thinking_first_seed2,SUCCESS,2026-04-27T12:42:34.827276,2026-04-27T13:35:12.615981,3157.788705,game1,item_allocation,homogeneous_adversary,4,10,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,841227844,2.0,,,claude-opus-4-6-thinking,first,adversary_first,768,True,True,1,False,False,0,30,52,3,0,0,0,Agent_2,2,gpt-5-nano,GPT-5-nano,baseline,1337,81.0
272,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0272_game1_homogeneous_adversary_n4_comp_0p25_claude_opus_4_6_thinking_first_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0272_game1_homogeneous_adversary_n4_comp_0p25_claude_opus_4_6_thinking_first_seed2,SUCCESS,2026-04-27T12:42:34.827276,2026-04-27T13:35:12.615981,3157.788705,game1,item_allocation,homogeneous_adversary,4,10,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,841227844,2.0,,,claude-opus-4-6-thinking,first,adversary_first,768,True,True,1,False,False,0,30,52,3,0,0,0,Agent_3,3,gpt-5-nano,GPT-5-nano,baseline,1337,59.0
272,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0272_game1_homogeneous_adversary_n4_comp_0p25_claude_opus_4_6_thinking_first_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0272_game1_homogeneous_adversary_n4_comp_0p25_claude_opus_4_6_thinking_first_seed2,SUCCESS,2026-04-27T12:42:34.827276,2026-04-27T13:35:12.615981,3157.788705,game1,item_allocation,homogeneous_adversary,4,10,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,841227844,2.0,,,claude-opus-4-6-thinking,first,adversary_first,768,True,True,1,False,False,0,30,52,3,0,0,0,Agent_4,4,gpt-5-nano,GPT-5-nano,baseline,1337,49.0
273,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0273_game1_homogeneous_adversary_n4_comp_0p25_claude_opus_4_6_thinking_last_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0273_game1_homogeneous_adversary_n4_comp_0p25_claude_opus_4_6_thinking_last_seed1,SUCCESS,2026-04-27T12:42:35.055896,2026-04-27T12:46:05.622755,210.566859,game1,item_allocation,homogeneous_adversary,4,10,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,298447247,1.0,,,claude-opus-4-6-thinking,last,adversary_last,768,True,True,1,False,False,0,3,6,0,0,0,0,Agent_1,1,gpt-5-nano,GPT-5-nano,baseline,1337,60.0
273,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0273_game1_homogeneous_adversary_n4_comp_0p25_claude_opus_4_6_thinking_last_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0273_game1_homogeneous_adversary_n4_comp_0p25_claude_opus_4_6_thinking_last_seed1,SUCCESS,2026-04-27T12:42:35.055896,2026-04-27T12:46:05.622755,210.566859,game1,item_allocation,homogeneous_adversary,4,10,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,298447247,1.0,,,claude-opus-4-6-thinking,last,adversary_last,768,True,True,1,False,False,0,3,6,0,0,0,0,Agent_2,2,gpt-5-nano,GPT-5-nano,baseline,1337,81.0
273,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0273_game1_homogeneous_adversary_n4_comp_0p25_claude_opus_4_6_thinking_last_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0273_game1_homogeneous_adversary_n4_comp_0p25_claude_opus_4_6_thinking_last_seed1,SUCCESS,2026-04-27T12:42:35.055896,2026-04-27T12:46:05.622755,210.566859,game1,item_allocation,homogeneous_adversary,4,10,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,298447247,1.0,,,claude-opus-4-6-thinking,last,adversary_last,768,True,True,1,False,False,0,3,6,0,0,0,0,Agent_3,3,gpt-5-nano,GPT-5-nano,baseline,1337,67.0
273,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0273_game1_homogeneous_adversary_n4_comp_0p25_claude_opus_4_6_thinking_last_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0273_game1_homogeneous_adversary_n4_comp_0p25_claude_opus_4_6_thinking_last_seed1,SUCCESS,2026-04-27T12:42:35.055896,2026-04-27T12:46:05.622755,210.566859,game1,item_allocation,homogeneous_adversary,4,10,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,298447247,1.0,,,claude-opus-4-6-thinking,last,adversary_last,768,True,True,1,False,False,0,3,6,0,0,0,0,Agent_4,4,claude-opus-4-6-thinking,Opus 4.6 Thinking,adversary,1504,79.0
274,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0274_game1_homogeneous_adversary_n4_comp_0p25_claude_opus_4_6_thinking_last_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0274_game1_homogeneous_adversary_n4_comp_0p25_claude_opus_4_6_thinking_last_seed2,SUCCESS,2026-04-27T12:44:10.969138,2026-04-27T12:47:07.591533,176.622395,game1,item_allocation,homogeneous_adversary,4,10,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,45318606,2.0,,,claude-opus-4-6-thinking,last,adversary_last,768,True,True,1,False,False,0,2,4,0,0,0,0,Agent_1,1,gpt-5-nano,GPT-5-nano,baseline,1337,68.0
274,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0274_game1_homogeneous_adversary_n4_comp_0p25_claude_opus_4_6_thinking_last_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0274_game1_homogeneous_adversary_n4_comp_0p25_claude_opus_4_6_thinking_last_seed2,SUCCESS,2026-04-27T12:44:10.969138,2026-04-27T12:47:07.591533,176.622395,game1,item_allocation,homogeneous_adversary,4,10,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,45318606,2.0,,,claude-opus-4-6-thinking,last,adversary_last,768,True,True,1,False,False,0,2,4,0,0,0,0,Agent_2,2,gpt-5-nano,GPT-5-nano,baseline,1337,60.0
274,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0274_game1_homogeneous_adversary_n4_comp_0p25_claude_opus_4_6_thinking_last_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0274_game1_homogeneous_adversary_n4_comp_0p25_claude_opus_4_6_thinking_last_seed2,SUCCESS,2026-04-27T12:44:10.969138,2026-04-27T12:47:07.591533,176.622395,game1,item_allocation,homogeneous_adversary,4,10,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,45318606,2.0,,,claude-opus-4-6-thinking,last,adversary_last,768,True,True,1,False,False,0,2,4,0,0,0,0,Agent_3,3,gpt-5-nano,GPT-5-nano,baseline,1337,83.0
274,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0274_game1_homogeneous_adversary_n4_comp_0p25_claude_opus_4_6_thinking_last_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0274_game1_homogeneous_adversary_n4_comp_0p25_claude_opus_4_6_thinking_last_seed2,SUCCESS,2026-04-27T12:44:10.969138,2026-04-27T12:47:07.591533,176.622395,game1,item_allocation,homogeneous_adversary,4,10,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,45318606,2.0,,,claude-opus-4-6-thinking,last,adversary_last,768,True,True,1,False,False,0,2,4,0,0,0,0,Agent_4,4,claude-opus-4-6-thinking,Opus 4.6 Thinking,adversary,1504,68.0
275,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0275_game1_heterogeneous_random_n4_comp_0p25_run01/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0275_game1_heterogeneous_random_n4_comp_0p25_run01,SUCCESS,2026-04-27T12:45:14.834567,2026-04-27T13:12:32.569062,1637.734495,game1,item_allocation,heterogeneous_random,4,10,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,855797566,,1.0,1498261384.0,,,sampled_random_order,768,True,True,3,False,False,8,31,12,0,16,1,0,Agent_1,1,gpt-4.1-nano-2025-04-14,GPT-4.1 nano,heterogeneous_random_agent,1322,34.02
275,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0275_game1_heterogeneous_random_n4_comp_0p25_run01/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0275_game1_heterogeneous_random_n4_comp_0p25_run01,SUCCESS,2026-04-27T12:45:14.834567,2026-04-27T13:12:32.569062,1637.734495,game1,item_allocation,heterogeneous_random,4,10,5,5,comp=0.25,0.25,0.25,0.0,0.5,0.5,0.5,855797566,,1.0,1498261384.0,,,sampled_random_order,768,True,True,3,False,False,8,31,12,0,16,1,0,Agent_2,2,claude-sonnet-4-20250514,Sonnet 4,heterogeneous_random_agent,1389,49.410000000000004
