config_id,result_path,run_dir,status,started_at,finished_at,duration_seconds,game_label,game_type,experiment_family,n_agents,m_items,n_issues,m_projects,competition_key,competition_value,competition_level,rho,theta,sigma,alpha,random_seed,seed_replicate,heterogeneous_run_index,heterogeneous_draw_seed,adversary_model,adversary_position,model_order,max_tokens_voting,parallel_phases,consensus_reached,final_round,audit_strict_voting_clean,strict_voting_clean,audit_synthetic_vote_count,audit_strict_bad_count,token_limit_marker_count,vote_fallback_log_marker_count,synthetic_vote_marker_count,synthetic_proposal_marker_count,provider_degradation_marker_count,agent_id,agent_index,model,model_short,role,elo,final_utility
148,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0148_game1_homogeneous_adversary_n2_comp_0p75_claude_opus_4_6_thinking_last_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0148_game1_homogeneous_adversary_n2_comp_0p75_claude_opus_4_6_thinking_last_seed2,SUCCESS,2026-04-27T06:53:27.750406,2026-04-27T06:55:29.795554,122.045148,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,624080882,2.0,,,claude-opus-4-6-thinking,last,adversary_last,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_2,2,claude-opus-4-6-thinking,Opus 4.6 Thinking,adversary,1504,77.0
150,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0150_game1_heterogeneous_random_n2_comp_0p75_run02/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0150_game1_heterogeneous_random_n2_comp_0p75_run02,SUCCESS,2026-04-27T06:55:39.263255,2026-04-27T06:56:48.926772,69.663517,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,274102981,,2.0,471613167.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_1,1,deepseek-v3,DeepSeek V3,heterogeneous_random_agent,1358,57.0
150,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0150_game1_heterogeneous_random_n2_comp_0p75_run02/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0150_game1_heterogeneous_random_n2_comp_0p75_run02,SUCCESS,2026-04-27T06:55:39.263255,2026-04-27T06:56:48.926772,69.663517,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,274102981,,2.0,471613167.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_2,2,claude-opus-4-5-20251101,Opus 4.5,heterogeneous_random_agent,1468,71.0
151,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0151_game1_heterogeneous_random_n2_comp_0p75_run03/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0151_game1_heterogeneous_random_n2_comp_0p75_run03,SUCCESS,2026-04-27T06:57:13.639602,2026-04-27T06:58:50.581344,96.941742,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,1318450453,,3.0,1382509794.0,,,sampled_random_order,768,True,True,2,True,True,0,0,0,0,0,0,0,Agent_1,1,gpt-4o-2024-05-13,GPT-4o,heterogeneous_random_agent,1345,53.1
151,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0151_game1_heterogeneous_random_n2_comp_0p75_run03/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0151_game1_heterogeneous_random_n2_comp_0p75_run03,SUCCESS,2026-04-27T06:57:13.639602,2026-04-27T06:58:50.581344,96.941742,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,1318450453,,3.0,1382509794.0,,,sampled_random_order,768,True,True,2,True,True,0,0,0,0,0,0,0,Agent_2,2,o3-mini-high,o3-mini-high,heterogeneous_random_agent,1363,54.9
152,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0152_game1_heterogeneous_random_n2_comp_0p75_run04/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0152_game1_heterogeneous_random_n2_comp_0p75_run04,SUCCESS,2026-04-27T06:59:15.470210,2026-04-27T07:00:08.327149,52.856939,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,716498568,,4.0,1757703540.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_1,1,gpt-4o-mini-2024-07-18,GPT-4o mini,heterogeneous_random_agent,1317,55.0
152,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0152_game1_heterogeneous_random_n2_comp_0p75_run04/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0152_game1_heterogeneous_random_n2_comp_0p75_run04,SUCCESS,2026-04-27T06:59:15.470210,2026-04-27T07:00:08.327149,52.856939,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,716498568,,4.0,1757703540.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_2,2,command-r-plus-08-2024,Command R+,heterogeneous_random_agent,1276,70.0
153,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0153_game1_heterogeneous_random_n2_comp_0p75_run05/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0153_game1_heterogeneous_random_n2_comp_0p75_run05,SUCCESS,2026-04-27T07:00:16.131028,2026-04-27T07:02:12.000243,115.869215,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,1889005209,,5.0,726909712.0,,,sampled_random_order,768,True,True,1,True,True,0,0,6,0,0,0,0,Agent_1,1,gemini-2.5-pro,Gemini 2.5 Pro,heterogeneous_random_agent,1448,56.0
153,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0153_game1_heterogeneous_random_n2_comp_0p75_run05/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0153_game1_heterogeneous_random_n2_comp_0p75_run05,SUCCESS,2026-04-27T07:00:16.131028,2026-04-27T07:02:12.000243,115.869215,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,1889005209,,5.0,726909712.0,,,sampled_random_order,768,True,True,1,True,True,0,0,6,0,0,0,0,Agent_2,2,gpt-4o-mini-2024-07-18,GPT-4o mini,heterogeneous_random_agent,1317,73.0
154,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0154_game1_heterogeneous_random_n2_comp_0p75_run06/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0154_game1_heterogeneous_random_n2_comp_0p75_run06,SUCCESS,2026-04-27T07:02:17.450670,2026-04-27T07:04:43.233215,145.782545,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,783626979,,6.0,913233453.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_1,1,claude-sonnet-4-20250514,Sonnet 4,heterogeneous_random_agent,1389,80.0
154,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0154_game1_heterogeneous_random_n2_comp_0p75_run06/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0154_game1_heterogeneous_random_n2_comp_0p75_run06,SUCCESS,2026-04-27T07:02:17.450670,2026-04-27T07:04:43.233215,145.782545,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,783626979,,6.0,913233453.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_2,2,deepseek-v3,DeepSeek V3,heterogeneous_random_agent,1358,54.0
155,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0155_game1_heterogeneous_random_n2_comp_0p75_run07/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0155_game1_heterogeneous_random_n2_comp_0p75_run07,SUCCESS,2026-04-27T07:04:49.450517,2026-04-27T07:11:58.343781,428.893264,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,575151995,,7.0,14444312.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_1,1,deepseek-r1-0528,DeepSeek R1-0528,heterogeneous_random_agent,1422,65.0
155,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0155_game1_heterogeneous_random_n2_comp_0p75_run07/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0155_game1_heterogeneous_random_n2_comp_0p75_run07,SUCCESS,2026-04-27T07:04:49.450517,2026-04-27T07:11:58.343781,428.893264,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,575151995,,7.0,14444312.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_2,2,gemma-3-27b-it,Gemma 3 27B,heterogeneous_random_agent,1365,57.0
157,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0157_game1_heterogeneous_random_n2_comp_0p75_run09/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0157_game1_heterogeneous_random_n2_comp_0p75_run09,SUCCESS,2026-04-27T07:12:26.537568,2026-04-27T07:13:11.643921,45.106353,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,1562794643,,9.0,1781441189.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_1,1,o3-mini-high,o3-mini-high,heterogeneous_random_agent,1363,73.0
157,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0157_game1_heterogeneous_random_n2_comp_0p75_run09/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0157_game1_heterogeneous_random_n2_comp_0p75_run09,SUCCESS,2026-04-27T07:12:26.537568,2026-04-27T07:13:11.643921,45.106353,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,1562794643,,9.0,1781441189.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_2,2,amazon-nova-pro-v1.0,Nova Pro,heterogeneous_random_agent,1290,61.0
159,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0159_game1_heterogeneous_random_n2_comp_0p75_run11/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0159_game1_heterogeneous_random_n2_comp_0p75_run11,SUCCESS,2026-04-27T07:15:28.937489,2026-04-27T07:15:48.978938,20.041449,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,1698966472,,11.0,1068363328.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_1,1,amazon-nova-pro-v1.0,Nova Pro,heterogeneous_random_agent,1290,75.0
159,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0159_game1_heterogeneous_random_n2_comp_0p75_run11/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0159_game1_heterogeneous_random_n2_comp_0p75_run11,SUCCESS,2026-04-27T07:15:28.937489,2026-04-27T07:15:48.978938,20.041449,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,1698966472,,11.0,1068363328.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_2,2,amazon-nova-micro-v1.0,Nova Micro,heterogeneous_random_agent,1240,56.0
164,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0164_game1_heterogeneous_random_n2_comp_0p75_run16/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0164_game1_heterogeneous_random_n2_comp_0p75_run16,SUCCESS,2026-04-27T08:16:30.389713,2026-04-27T08:16:56.807467,26.417754,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,1363001747,,16.0,1918706166.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_1,1,gpt-4.1-nano-2025-04-14,GPT-4.1 nano,heterogeneous_random_agent,1322,53.0
164,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0164_game1_heterogeneous_random_n2_comp_0p75_run16/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0164_game1_heterogeneous_random_n2_comp_0p75_run16,SUCCESS,2026-04-27T08:16:30.389713,2026-04-27T08:16:56.807467,26.417754,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,1363001747,,16.0,1918706166.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_2,2,amazon-nova-pro-v1.0,Nova Pro,heterogeneous_random_agent,1290,84.0
165,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0165_game1_heterogeneous_random_n2_comp_0p75_run17/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0165_game1_heterogeneous_random_n2_comp_0p75_run17,SUCCESS,2026-04-27T08:17:00.633032,2026-04-27T08:17:30.571471,29.938439,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,561168937,,17.0,954911549.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_1,1,o3-mini-high,o3-mini-high,heterogeneous_random_agent,1363,61.0
165,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0165_game1_heterogeneous_random_n2_comp_0p75_run17/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0165_game1_heterogeneous_random_n2_comp_0p75_run17,SUCCESS,2026-04-27T08:17:00.633032,2026-04-27T08:17:30.571471,29.938439,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,561168937,,17.0,954911549.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_2,2,amazon-nova-micro-v1.0,Nova Micro,heterogeneous_random_agent,1240,73.0
166,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0166_game1_heterogeneous_random_n2_comp_0p75_run18/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0166_game1_heterogeneous_random_n2_comp_0p75_run18,SUCCESS,2026-04-27T08:18:01.188252,2026-04-27T08:19:51.261535,110.073283,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,1992305433,,18.0,2050711251.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_1,1,o3-mini-high,o3-mini-high,heterogeneous_random_agent,1363,61.0
166,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0166_game1_heterogeneous_random_n2_comp_0p75_run18/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0166_game1_heterogeneous_random_n2_comp_0p75_run18,SUCCESS,2026-04-27T08:18:01.188252,2026-04-27T08:19:51.261535,110.073283,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,1992305433,,18.0,2050711251.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_2,2,claude-opus-4-5-20251101-thinking-32k,Opus 4.5 Thinking,heterogeneous_random_agent,1474,63.0
168,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0168_game1_heterogeneous_random_n2_comp_0p75_run20/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0168_game1_heterogeneous_random_n2_comp_0p75_run20,SUCCESS,2026-04-27T08:20:01.545568,2026-04-27T08:23:00.227179,178.681611,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,1527539897,,20.0,1340216301.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_1,1,claude-3-haiku-20240307,Claude 3 Haiku,heterogeneous_random_agent,1260,51.0
168,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0168_game1_heterogeneous_random_n2_comp_0p75_run20/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0168_game1_heterogeneous_random_n2_comp_0p75_run20,SUCCESS,2026-04-27T08:20:01.545568,2026-04-27T08:23:00.227179,178.681611,game1,item_allocation,heterogeneous_random,2,5,5,5,comp=0.75,0.75,0.75,0.0,0.5,0.5,0.5,1527539897,,20.0,1340216301.0,,,sampled_random_order,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_2,2,gpt-5.4-high,GPT-5.4 High,heterogeneous_random_agent,1484,74.0
172,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0172_game1_homogeneous_adversary_n2_comp_1p0_amazon_nova_micro_v1p0_first_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0172_game1_homogeneous_adversary_n2_comp_1p0_amazon_nova_micro_v1p0_first_seed2,SUCCESS,2026-04-27T08:26:15.460481,2026-04-27T08:27:08.859701,53.39922,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=1.00,1.0,1.0,0.0,0.5,0.5,0.5,252523165,2.0,,,amazon-nova-micro-v1.0,first,adversary_first,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_1,1,amazon-nova-micro-v1.0,Nova Micro,adversary,1240,52.0
172,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0172_game1_homogeneous_adversary_n2_comp_1p0_amazon_nova_micro_v1p0_first_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0172_game1_homogeneous_adversary_n2_comp_1p0_amazon_nova_micro_v1p0_first_seed2,SUCCESS,2026-04-27T08:26:15.460481,2026-04-27T08:27:08.859701,53.39922,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=1.00,1.0,1.0,0.0,0.5,0.5,0.5,252523165,2.0,,,amazon-nova-micro-v1.0,first,adversary_first,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_2,2,gpt-5-nano,GPT-5-nano,baseline,1337,48.0
173,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0173_game1_homogeneous_adversary_n2_comp_1p0_amazon_nova_micro_v1p0_last_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0173_game1_homogeneous_adversary_n2_comp_1p0_amazon_nova_micro_v1p0_last_seed1,SUCCESS,2026-04-27T08:27:15.642845,2026-04-27T08:29:40.361975,144.71913,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=1.00,1.0,1.0,0.0,0.5,0.5,0.5,406553532,1.0,,,amazon-nova-micro-v1.0,last,adversary_last,768,True,True,3,True,True,0,0,0,0,0,0,0,Agent_1,1,gpt-5-nano,GPT-5-nano,baseline,1337,71.28
173,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0173_game1_homogeneous_adversary_n2_comp_1p0_amazon_nova_micro_v1p0_last_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0173_game1_homogeneous_adversary_n2_comp_1p0_amazon_nova_micro_v1p0_last_seed1,SUCCESS,2026-04-27T08:27:15.642845,2026-04-27T08:29:40.361975,144.71913,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=1.00,1.0,1.0,0.0,0.5,0.5,0.5,406553532,1.0,,,amazon-nova-micro-v1.0,last,adversary_last,768,True,True,3,True,True,0,0,0,0,0,0,0,Agent_2,2,amazon-nova-micro-v1.0,Nova Micro,adversary,1240,9.72
174,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0174_game1_homogeneous_adversary_n2_comp_1p0_amazon_nova_micro_v1p0_last_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0174_game1_homogeneous_adversary_n2_comp_1p0_amazon_nova_micro_v1p0_last_seed2,SUCCESS,2026-04-27T08:27:15.964418,2026-04-27T08:28:05.937772,49.973354,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=1.00,1.0,1.0,0.0,0.5,0.5,0.5,471495182,2.0,,,amazon-nova-micro-v1.0,last,adversary_last,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_1,1,gpt-5-nano,GPT-5-nano,baseline,1337,71.0
174,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0174_game1_homogeneous_adversary_n2_comp_1p0_amazon_nova_micro_v1p0_last_seed2/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0174_game1_homogeneous_adversary_n2_comp_1p0_amazon_nova_micro_v1p0_last_seed2,SUCCESS,2026-04-27T08:27:15.964418,2026-04-27T08:28:05.937772,49.973354,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=1.00,1.0,1.0,0.0,0.5,0.5,0.5,471495182,2.0,,,amazon-nova-micro-v1.0,last,adversary_last,768,True,True,1,True,True,0,0,0,0,0,0,0,Agent_2,2,amazon-nova-micro-v1.0,Nova Micro,adversary,1240,29.0
179,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0179_game1_homogeneous_adversary_n2_comp_1p0_claude_sonnet_4_20250514_first_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0179_game1_homogeneous_adversary_n2_comp_1p0_claude_sonnet_4_20250514_first_seed1,SUCCESS,2026-04-27T08:31:21.959625,2026-04-27T08:37:04.860030,342.900405,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=1.00,1.0,1.0,0.0,0.5,0.5,0.5,1424755862,1.0,,,claude-sonnet-4-20250514,first,adversary_first,768,True,True,4,True,True,0,0,0,0,0,0,0,Agent_1,1,claude-sonnet-4-20250514,Sonnet 4,adversary,1389,25.515000000000004
179,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0179_game1_homogeneous_adversary_n2_comp_1p0_claude_sonnet_4_20250514_first_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0179_game1_homogeneous_adversary_n2_comp_1p0_claude_sonnet_4_20250514_first_seed1,SUCCESS,2026-04-27T08:31:21.959625,2026-04-27T08:37:04.860030,342.900405,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=1.00,1.0,1.0,0.0,0.5,0.5,0.5,1424755862,1.0,,,claude-sonnet-4-20250514,first,adversary_first,768,True,True,4,True,True,0,0,0,0,0,0,0,Agent_2,2,gpt-5-nano,GPT-5-nano,baseline,1337,47.385000000000005
181,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0181_game1_homogeneous_adversary_n2_comp_1p0_claude_sonnet_4_20250514_last_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0181_game1_homogeneous_adversary_n2_comp_1p0_claude_sonnet_4_20250514_last_seed1,SUCCESS,2026-04-27T08:36:24.227777,2026-04-27T08:40:43.783207,259.55543,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=1.00,1.0,1.0,0.0,0.5,0.5,0.5,541562694,1.0,,,claude-sonnet-4-20250514,last,adversary_last,768,True,True,3,True,True,0,0,0,0,0,0,0,Agent_1,1,gpt-5-nano,GPT-5-nano,baseline,1337,40.5
181,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0181_game1_homogeneous_adversary_n2_comp_1p0_claude_sonnet_4_20250514_last_seed1/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_20260427_040554/runs/config_0181_game1_homogeneous_adversary_n2_comp_1p0_claude_sonnet_4_20250514_last_seed1,SUCCESS,2026-04-27T08:36:24.227777,2026-04-27T08:40:43.783207,259.55543,game1,item_allocation,homogeneous_adversary,2,5,5,5,comp=1.00,1.0,1.0,0.0,0.5,0.5,0.5,541562694,1.0,,,claude-sonnet-4-20250514,last,adversary_last,768,True,True,3,True,True,0,0,0,0,0,0,0,Agent_2,2,claude-sonnet-4-20250514,Sonnet 4,adversary,1389,40.5
