game_label,competition_key,competition_value,model,model_short,elo,agent_run_count,final_utility_mean,final_utility_std
game3,"sigma=0.50, alpha=0.20",0.1,qwen3-max-preview,Qwen3 Max,1435,1,46.0,
game3,"sigma=0.50, alpha=0.20",0.1,gemini-2.5-pro,Gemini 2.5 Pro,1448,1,38.7,
game3,"sigma=0.50, alpha=0.20",0.1,claude-opus-4-5-20251101,Opus 4.5,1468,3,48.166666666666664,21.179785960517478
game3,"sigma=0.50, alpha=0.20",0.1,claude-opus-4-5-20251101-thinking-32k,Opus 4.5 Thinking,1474,1,37.0,
game3,"sigma=0.50, alpha=0.20",0.1,gpt-5.2-chat-latest-20260210,GPT-5.2 Chat,1478,1,32.0,
game3,"sigma=0.50, alpha=0.20",0.1,gemini-3.1-pro,gemini-3.1-pro,1494,4,37.6,14.677874505527017
game3,"sigma=0.50, alpha=0.20",0.1,claude-opus-4-6-thinking,Opus 4.6 Thinking,1504,1,28.0,
game3,"sigma=0.50, alpha=0.80",0.4,amazon-nova-micro-v1.0,Nova Micro,1240,1,21.0,
game3,"sigma=0.50, alpha=0.80",0.4,claude-3-haiku-20240307,Claude 3 Haiku,1260,1,22.0,
game3,"sigma=0.50, alpha=0.80",0.4,command-r-plus-08-2024,Command R+,1276,1,37.0,
game3,"sigma=0.50, alpha=0.80",0.4,gpt-4o-2024-05-13,GPT-4o,1345,2,36.25,17.324116139070416
game3,"sigma=0.50, alpha=0.80",0.4,deepseek-v3,DeepSeek V3,1358,1,34.0,
game3,"sigma=0.50, alpha=0.80",0.4,gemma-3-27b-it,Gemma 3 27B,1365,1,38.5,
game3,"sigma=0.50, alpha=0.80",0.4,claude-haiku-4-5-20251001,Haiku 4.5,1407,1,51.0,
game3,"sigma=0.50, alpha=0.80",0.4,gemini-2.5-pro,Gemini 2.5 Pro,1448,1,32.0,
game3,"sigma=0.50, alpha=0.80",0.4,gpt-5.2-chat-latest-20260210,GPT-5.2 Chat,1478,1,15.0,
game3,"sigma=0.50, alpha=0.80",0.4,claude-opus-4-6,Opus 4.6,1499,2,45.5,9.192388155425117
