config_id,result_path,run_dir,status,started_at,finished_at,duration_seconds,game_label,game_type,experiment_family,n_agents,m_items,n_issues,m_projects,competition_key,competition_value,competition_level,rho,theta,sigma,alpha,random_seed,seed_replicate,heterogeneous_run_index,heterogeneous_draw_seed,adversary_model,adversary_position,model_order,max_tokens_voting,parallel_phases,consensus_reached,final_round,strict_voting_clean,token_limit_marker_count,vote_fallback_log_marker_count,synthetic_vote_marker_count,synthetic_proposal_marker_count,provider_degradation_marker_count,agent_count_in_result,model_list,unique_model_count,utility_count,utility_min,utility_max,utility_range,mean_utility,sum_utility,utility_variance,utility_std,utility_gini,utility_gini_raw,utility_gini_corrected,utility_gini_correction_factor,utility_gini_small_n_corrected,payoff_elo_fit_agent_count,payoff_elo_slope,payoff_elo_slope_per_100_elo,payoff_elo_abs_slope,payoff_elo_abs_slope_per_100_elo,payoff_elo_intercept,payoff_elo_r_squared,payoff_elo_correlation,elo_variance,elo_std,elo_min,elo_max,adversary_elo,adversary_utility,baseline_mean_utility,baseline_sum_utility,baseline_agent_count
1283,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1283_game2_heterogeneous_random_n4_rho_0p319802274228682_theta_0p8_run01/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1283_game2_heterogeneous_random_n4_rho_0p319802274228682_theta_0p8_run01,SUCCESS,2026-04-29T18:26:47.529427,2026-04-29T18:43:04.122684,976.593257,game2,diplomacy,heterogeneous_random,4,5,10,5,"rho=-0.320, theta=0.80",-0.25584181938294565,0.95,-0.319802274228682,0.8,0.5,0.5,1786984631,,1,1143657815,,,sampled_random_order,,True,True,1,True,0,0,0,0,2,4,claude-opus-4-5-20251101-thinking-32k+gemini-2.5-pro+deepseek-r1-0528+claude-opus-4-6,4,4,63.980000000000004,96.23,32.25,79.2825,317.13,131.47811875,11.466390833649443,0.10434206792167247,0.07825655094125436,0.10434206792167247,1.3333333333333333,True,4,0.385606691393538,38.5606691393538,0.385606691393538,38.5606691393538,-483.9924744531104,0.9337945860817988,0.9663304745695436,825.6875,28.734778579275673,1422,1499,,,,,0
1285,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1285_game2_heterogeneous_random_n4_rho_0p319802274228682_theta_0p8_run03/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1285_game2_heterogeneous_random_n4_rho_0p319802274228682_theta_0p8_run03,SUCCESS,2026-04-29T18:27:20.172064,2026-04-29T18:30:04.374061,164.201997,game2,diplomacy,heterogeneous_random,4,5,10,5,"rho=-0.320, theta=0.80",-0.25584181938294565,0.95,-0.319802274228682,0.8,0.5,0.5,81999854,,3,429891172,,,sampled_random_order,,True,True,1,True,0,0,0,0,1,4,claude-sonnet-4-20250514+llama-3.3-70b-instruct+deepseek-v3+o3-mini-high,4,4,60.86,87.38,26.519999999999996,72.34,289.36,91.59224999999998,9.570384004834915,0.09397751359321718,0.0704831351949129,0.09397751359321718,1.3333333333333333,True,4,0.2015646785437637,20.15646785437637,0.2015646785437637,20.15646785437637,-201.1832687838873,0.28632968755903754,0.5350978298956529,645.5,25.406692031825003,1318,1389,,,,,0
1286,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1286_game2_heterogeneous_random_n4_rho_0p319802274228682_theta_0p8_run04/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1286_game2_heterogeneous_random_n4_rho_0p319802274228682_theta_0p8_run04,SUCCESS,2026-04-29T18:27:20.285358,2026-04-29T18:37:56.409046,636.123688,game2,diplomacy,heterogeneous_random,4,5,10,5,"rho=-0.320, theta=0.80",-0.25584181938294565,0.95,-0.319802274228682,0.8,0.5,0.5,113210908,,4,194015422,,,sampled_random_order,,True,True,1,True,0,0,0,0,1,4,gpt-5.4-high+gpt-5.2-chat-latest-20260210+qwen3-max-preview+claude-opus-4-5-20251101,4,4,62.88,87.92,25.04,79.1375,316.55,92.36941875000005,9.610901037363773,0.07957668614752805,0.05968251461064604,0.07957668614752805,1.3333333333333333,True,4,0.009256674227879364,0.9256674227879365,0.009256674227879364,0.9256674227879365,65.5649014133719,0.0003322707980860651,0.018228296631507466,358.1875,18.925842121290138,1435,1484,,,,,0
1287,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1287_game2_heterogeneous_random_n4_rho_0p319802274228682_theta_0p8_run05/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1287_game2_heterogeneous_random_n4_rho_0p319802274228682_theta_0p8_run05,SUCCESS,2026-04-29T18:28:24.010543,2026-04-29T18:34:44.616214,380.605671,game2,diplomacy,heterogeneous_random,4,5,10,5,"rho=-0.320, theta=0.80",-0.25584181938294565,0.95,-0.319802274228682,0.8,0.5,0.5,837417687,,5,961911032,,,sampled_random_order,,True,True,2,True,0,0,0,0,0,4,gpt-4o-mini-2024-07-18+gemini-2.5-pro+o3-mini-high+gpt-4.1-nano-2025-04-14,4,4,51.62400000000002,79.21799999999999,27.593999999999973,65.82600000000001,263.30400000000003,154.93307399999986,12.447211494949375,0.1324400692735392,0.09933005195515442,0.1324400692735392,1.3333333333333333,True,4,0.18403085019508267,18.403085019508268,0.18403085019508267,18.403085019508268,-184.91603339080024,0.6022795792605702,0.7760667363446069,2755.25,52.49047532648185,1317,1448,,,,,0
1288,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1288_game2_heterogeneous_random_n4_rho_0p319802274228682_theta_0p8_run06/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1288_game2_heterogeneous_random_n4_rho_0p319802274228682_theta_0p8_run06,SUCCESS,2026-04-29T18:29:59.275655,2026-04-29T18:40:02.989468,603.713813,game2,diplomacy,heterogeneous_random,4,5,10,5,"rho=-0.320, theta=0.80",-0.25584181938294565,0.95,-0.319802274228682,0.8,0.5,0.5,1071004692,,6,1777833436,,,sampled_random_order,,True,True,1,True,0,0,0,0,0,4,command-r-plus-08-2024+deepseek-v3+deepseek-r1-0528+gpt-4.1-nano-2025-04-14,4,4,50.91,89.23999999999998,38.329999999999984,69.2475,276.99,187.1418187499998,13.679978755465953,0.14408462399364588,0.10806346799523442,0.14408462399364588,1.3333333333333333,True,4,0.25452753139545137,25.452753139545138,0.25452753139545137,25.452753139545138,-272.96476596118436,0.9854804524831684,0.9927136810194411,2846.75,53.35494353853259,1276,1422,,,,,0
1289,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1289_game2_heterogeneous_random_n4_rho_0p319802274228682_theta_0p8_run07/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1289_game2_heterogeneous_random_n4_rho_0p319802274228682_theta_0p8_run07,SUCCESS,2026-04-29T18:30:32.240839,2026-04-29T18:46:17.623622,945.382783,game2,diplomacy,heterogeneous_random,4,5,10,5,"rho=-0.320, theta=0.80",-0.25584181938294565,0.95,-0.319802274228682,0.8,0.5,0.5,1664535009,,7,1886052988,,,sampled_random_order,,True,True,1,True,0,0,0,0,0,4,gemma-3-27b-it+command-r-plus-08-2024+deepseek-r1-0528+o3-mini-high,4,4,50.830000000000005,80.32,29.489999999999988,68.1375,272.55,120.01711874999991,10.955232482699758,0.11573411606433065,0.08680058704824799,0.11573411606433065,1.3333333333333333,True,4,0.16882177308222315,16.882177308222314,0.16882177308222315,16.882177308222314,-160.86923518603575,0.646222626387247,0.803879733783137,2721.25,52.16560169306973,1276,1422,,,,,0
1290,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1290_game2_heterogeneous_random_n4_rho_0p319802274228682_theta_0p8_run08/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1290_game2_heterogeneous_random_n4_rho_0p319802274228682_theta_0p8_run08,SUCCESS,2026-04-29T18:30:32.297321,2026-04-29T18:37:56.217495,443.920174,game2,diplomacy,heterogeneous_random,4,5,10,5,"rho=-0.320, theta=0.80",-0.25584181938294565,0.95,-0.319802274228682,0.8,0.5,0.5,761338688,,8,1802114891,,,sampled_random_order,,True,True,2,True,0,0,0,0,1,4,gemma-3-27b-it+claude-opus-4-5-20251101+gemini-2.5-pro+gpt-5.2-chat-latest-20260210,4,4,50.41799999999999,75.60000000000001,25.182000000000016,64.20825,256.833,89.78503218750006,9.475496408500193,0.10910981065517285,0.08183235799137964,0.10910981065517285,1.3333333333333333,True,4,0.18001051567878165,18.001051567878164,0.18001051567878165,18.001051567878164,-194.96188994852585,0.7142968728342933,0.8451608561891006,1979.1875,44.488060195967186,1365,1478,,,,,0
1291,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1291_game2_heterogeneous_random_n4_rho_0p319802274228682_theta_0p8_run09/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1291_game2_heterogeneous_random_n4_rho_0p319802274228682_theta_0p8_run09,SUCCESS,2026-04-29T18:30:32.277285,2026-04-29T18:52:32.032824,1319.755539,game2,diplomacy,heterogeneous_random,4,5,10,5,"rho=-0.320, theta=0.80",-0.25584181938294565,0.95,-0.319802274228682,0.8,0.5,0.5,62201001,,9,1063127598,,,sampled_random_order,,True,True,2,True,0,0,0,0,1,4,o3-mini-high+claude-opus-4-6-thinking+deepseek-v3+gpt-4o-mini-2024-07-18,4,4,51.129,78.741,27.612000000000002,68.53725,274.149,122.93201418750006,11.087471045621722,0.11388332622041299,0.08541249466530974,0.11388332622041299,1.3333333333333333,True,4,0.05166077411611768,5.166077411611767,0.05166077411611768,5.166077411611767,-3.0387525378810274,0.10853296737126461,0.32944342059185944,4999.25,70.70537461890716,1317,1504,,,,,0
1292,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1292_game2_heterogeneous_random_n4_rho_0p319802274228682_theta_0p8_run10/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1292_game2_heterogeneous_random_n4_rho_0p319802274228682_theta_0p8_run10,SUCCESS,2026-04-29T18:31:04.964801,2026-04-29T18:53:24.950980,1339.986179,game2,diplomacy,heterogeneous_random,4,5,10,5,"rho=-0.320, theta=0.80",-0.25584181938294565,0.95,-0.319802274228682,0.8,0.5,0.5,1178386859,,10,2137886179,,,sampled_random_order,,True,True,1,True,0,0,0,3,1,4,gpt-5-nano-high+claude-opus-4-5-20251101-thinking-32k+deepseek-v3+gpt-4o-2024-05-13,4,4,59.599999999999994,85.89000000000001,26.29000000000002,72.67,290.68,116.31625000000003,10.785001159017092,0.10818311086647404,0.08113733314985554,0.10818311086647404,1.3333333333333333,True,4,0.11903027856277809,11.90302785627781,0.11903027856277809,11.90302785627781,-91.41323899878961,0.3771468869449919,0.6141228598130763,3096.25,55.64395744373328,1337,1474,,,,,0
1293,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1293_game2_heterogeneous_random_n4_rho_0p319802274228682_theta_0p8_run11/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1293_game2_heterogeneous_random_n4_rho_0p319802274228682_theta_0p8_run11,SUCCESS,2026-04-29T18:31:04.151888,2026-04-29T19:00:58.560910,1794.409022,game2,diplomacy,heterogeneous_random,4,5,10,5,"rho=-0.320, theta=0.80",-0.25584181938294565,0.95,-0.319802274228682,0.8,0.5,0.5,1252343482,,11,560862352,,,sampled_random_order,,True,True,2,True,0,0,0,0,1,4,claude-opus-4-6+deepseek-v3+gpt-5.2-chat-latest-20260210+deepseek-r1-0528,4,4,54.99,78.57,23.57999999999999,69.07275,276.291,75.73805268749996,8.702761210529676,0.08872167388731445,0.06654125541548583,0.08872167388731445,1.3333333333333333,True,4,0.10322003633857549,10.322003633857548,0.10322003633857549,10.322003633857548,-79.48668730029479,0.42099336396975273,0.648840014155841,2992.6875,54.705461336140836,1358,1499,,,,,0
1294,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1294_game2_heterogeneous_random_n4_rho_0p319802274228682_theta_0p8_run12/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1294_game2_heterogeneous_random_n4_rho_0p319802274228682_theta_0p8_run12,SUCCESS,2026-04-29T18:31:04.099262,2026-04-29T18:52:13.863375,1269.764113,game2,diplomacy,heterogeneous_random,4,5,10,5,"rho=-0.320, theta=0.80",-0.25584181938294565,0.95,-0.319802274228682,0.8,0.5,0.5,671292056,,12,1808040530,,,sampled_random_order,,True,True,1,False,0,1,0,0,3,4,gpt-5.4-high+deepseek-r1-0528+claude-opus-4-5-20251101-thinking-32k+llama-3.3-70b-instruct,4,4,52.839999999999996,87.21,34.37,73.985,295.94,163.88972500000003,12.801942235457869,0.11849248721587707,0.0888693654119078,0.11849248721587707,1.3333333333333333,True,4,0.17691389353480505,17.691389353480506,0.17691389353480505,17.691389353480506,-178.02884134032988,0.8278205628158699,0.9098464501309382,4334.75,65.83881833690516,1318,1484,,,,,0
1296,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1296_game2_heterogeneous_random_n4_rho_0p319802274228682_theta_0p8_run14/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1296_game2_heterogeneous_random_n4_rho_0p319802274228682_theta_0p8_run14,SUCCESS,2026-04-29T18:31:35.950205,2026-04-29T19:05:14.382272,2018.432067,game2,diplomacy,heterogeneous_random,4,5,10,5,"rho=-0.320, theta=0.80",-0.25584181938294565,0.95,-0.319802274228682,0.8,0.5,0.5,1532510857,,14,160748635,,,sampled_random_order,,True,True,2,True,0,0,0,0,1,4,gpt-5.2-chat-latest-20260210+amazon-nova-micro-v1.0+claude-sonnet-4-20250514+deepseek-r1-0528,4,4,67.32000000000001,79.66799999999999,12.347999999999985,72.28125,289.125,22.626028687499954,4.756682529610312,0.047429312581063504,0.03557198443579763,0.047429312581063504,1.3333333333333333,True,4,0.013711630342827035,1.3711630342827035,0.013711630342827035,1.3711630342827035,53.32834895862733,0.06445760257104971,0.2538850184060637,7757.1875,88.07489710468018,1240,1478,,,,,0
1297,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1297_game2_heterogeneous_random_n4_rho_0p319802274228682_theta_0p8_run15/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1297_game2_heterogeneous_random_n4_rho_0p319802274228682_theta_0p8_run15,SUCCESS,2026-04-29T18:32:44.044378,2026-04-29T18:35:34.035643,169.991265,game2,diplomacy,heterogeneous_random,4,5,10,5,"rho=-0.320, theta=0.80",-0.25584181938294565,0.95,-0.319802274228682,0.8,0.5,0.5,178078415,,15,1094241252,,,sampled_random_order,,True,True,1,True,0,0,0,0,0,4,gpt-4.1-nano-2025-04-14+gemini-3.1-pro+amazon-nova-micro-v1.0+amazon-nova-pro-v1.0,4,4,61.33,92.54,31.210000000000008,76.81,307.24,136.27275000000012,11.673591992184758,0.11326650175758368,0.08494987631818776,0.11326650175758368,1.3333333333333333,True,4,0.10431613274506045,10.431613274506045,0.10431613274506045,10.431613274506045,-62.60851141377332,0.7284834842390477,0.853512439416701,9122.75,95.5130881083844,1240,1494,,,,,0
1298,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1298_game2_heterogeneous_random_n4_rho_0p319802274228682_theta_0p8_run16/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1298_game2_heterogeneous_random_n4_rho_0p319802274228682_theta_0p8_run16,SUCCESS,2026-04-29T18:32:44.008112,2026-04-29T18:45:54.376412,790.3683,game2,diplomacy,heterogeneous_random,4,5,10,5,"rho=-0.320, theta=0.80",-0.25584181938294565,0.95,-0.319802274228682,0.8,0.5,0.5,452263681,,16,1018151338,,,sampled_random_order,,True,True,1,True,0,0,0,0,0,4,gpt-5.4-high+gpt-5-nano-high+gpt-4o-2024-05-13+amazon-nova-micro-v1.0,4,4,74.17,83.11999999999999,8.949999999999989,79.055,316.22,14.939524999999959,3.8651681722791777,0.03480699091349899,0.026105243185124243,0.03480699091349899,1.3333333333333333,True,4,0.03635329519526456,3.635329519526456,0.03635329519526456,3.635329519526456,29.923521543599946,0.6687856308327433,0.8177931467264469,7560.25,86.94969810183356,1240,1484,,,,,0
1299,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1299_game2_heterogeneous_random_n4_rho_0p319802274228682_theta_0p8_run17/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1299_game2_heterogeneous_random_n4_rho_0p319802274228682_theta_0p8_run17,SUCCESS,2026-04-29T18:33:47.651720,2026-04-29T18:42:17.349009,509.697289,game2,diplomacy,heterogeneous_random,4,5,10,5,"rho=-0.320, theta=0.80",-0.25584181938294565,0.95,-0.319802274228682,0.8,0.5,0.5,2041487613,,17,1055059818,,,sampled_random_order,,True,True,1,True,0,0,0,0,0,4,gemini-3.1-pro+command-r-plus-08-2024+claude-3-haiku-20240307+gpt-5.4-high,4,4,65.2,87.47999999999999,22.279999999999987,76.53999999999999,306.15999999999997,71.37784999999998,8.448541294211681,0.08215747757164008,0.06161810817873006,0.08215747757164008,1.3333333333333333,True,4,0.07149146249413495,7.149146249413494,0.07149146249413495,7.149146249413494,-22.01098104816503,0.877504508832034,0.9367521063931664,12254.75,110.70117433884792,1260,1494,,,,,0
1300,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1300_game2_heterogeneous_random_n4_rho_0p319802274228682_theta_0p8_run18/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1300_game2_heterogeneous_random_n4_rho_0p319802274228682_theta_0p8_run18,SUCCESS,2026-04-29T18:35:55.101231,2026-04-29T18:53:43.736602,1068.635371,game2,diplomacy,heterogeneous_random,4,5,10,5,"rho=-0.320, theta=0.80",-0.25584181938294565,0.95,-0.319802274228682,0.8,0.5,0.5,1722059193,,18,136631666,,,sampled_random_order,,True,True,2,True,0,0,0,0,0,4,command-r-plus-08-2024+amazon-nova-micro-v1.0+gemini-2.5-pro+gpt-5.4-high,4,4,63.260999999999996,75.78,12.519000000000005,69.31575,277.263,31.18141068750004,5.584031759177238,0.05670789106371932,0.04253091829778949,0.05670789106371932,1.3333333333333333,True,4,0.0030857719928187146,0.30857719928187144,0.0030857719928187146,0.30857719928187144,65.11292854578089,0.003401865175449048,0.058325510503103896,11140.0,105.54619841567009,1240,1484,,,,,0
1301,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1301_game2_heterogeneous_random_n4_rho_0p319802274228682_theta_0p8_run19/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1301_game2_heterogeneous_random_n4_rho_0p319802274228682_theta_0p8_run19,SUCCESS,2026-04-29T18:35:55.101225,2026-04-29T18:40:14.680232,259.579007,game2,diplomacy,heterogeneous_random,4,5,10,5,"rho=-0.320, theta=0.80",-0.25584181938294565,0.95,-0.319802274228682,0.8,0.5,0.5,718478094,,19,1452152242,,,sampled_random_order,,True,True,1,True,0,0,0,0,2,4,claude-sonnet-4-20250514+claude-opus-4-6+amazon-nova-micro-v1.0+claude-3-haiku-20240307,4,4,62.12,82.65,20.53000000000001,73.39500000000001,293.58000000000004,70.55422499999996,8.399656242966135,0.08311192860549081,0.06233394645411811,0.08311192860549081,1.3333333333333333,True,4,0.04144579136854587,4.144579136854587,0.04144579136854587,4.144579136854587,17.567519026568753,0.2671184307613548,0.5168350130954326,10971.5,104.74492827817488,1240,1499,,,,,0
1302,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1302_game2_heterogeneous_random_n4_rho_0p319802274228682_theta_0p8_run20/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1302_game2_heterogeneous_random_n4_rho_0p319802274228682_theta_0p8_run20,SUCCESS,2026-04-29T18:35:55.101215,2026-04-29T18:38:01.438063,126.336848,game2,diplomacy,heterogeneous_random,4,5,10,5,"rho=-0.320, theta=0.80",-0.25584181938294565,0.95,-0.319802274228682,0.8,0.5,0.5,415343404,,20,898254244,,,sampled_random_order,,True,True,1,True,0,0,0,0,1,4,amazon-nova-pro-v1.0+claude-opus-4-5-20251101+amazon-nova-micro-v1.0+gpt-5.2-chat-latest-20260210,4,4,61.870000000000005,86.77,24.89999999999999,69.8475,279.39,97.59481874999994,9.879008996351807,0.09013684574728273,0.06760263431046205,0.09013684574728273,1.3333333333333333,True,4,0.05636949106902438,5.636949106902438,0.05636949106902438,5.636949106902438,-7.322333273494411,0.3627318075221657,0.6022722038432172,11141.0,105.55093557141026,1240,1478,,,,,0
1325,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1325_game2_heterogeneous_random_n4_rho_0p9_theta_0p2_run01/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1325_game2_heterogeneous_random_n4_rho_0p9_theta_0p2_run01,SUCCESS,2026-04-29T18:37:30.986688,2026-04-29T18:41:55.495464,264.508776,game2,diplomacy,heterogeneous_random,4,5,10,5,"rho=0.900, theta=0.20",0.18000000000000002,0.95,0.9,0.2,0.5,0.5,2036483074,,1,2060954792,,,sampled_random_order,,True,True,1,True,0,0,0,0,2,4,gemini-3.1-pro+gemini-2.5-pro+claude-opus-4-6+claude-opus-4-5-20251101-thinking-32k,4,4,95.92999999999999,98.39,2.460000000000008,96.8125,387.25,0.9475187500000076,0.9734057478770133,0.00699806326662366,0.0052485474499677455,0.00699806326662366,1.3333333333333333,True,4,0.017552382430545025,1.7552382430545026,0.017552382430545025,1.7552382430545026,70.85691448083149,0.13093401377745084,0.36184805343880583,402.6875,20.06707502353046,1448,1499,,,,,0
1326,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1326_game2_heterogeneous_random_n4_rho_0p9_theta_0p2_run02/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1326_game2_heterogeneous_random_n4_rho_0p9_theta_0p2_run02,SUCCESS,2026-04-29T18:38:02.667660,2026-04-29T18:53:16.233761,913.566101,game2,diplomacy,heterogeneous_random,4,5,10,5,"rho=0.900, theta=0.20",0.18000000000000002,0.95,0.9,0.2,0.5,0.5,313359834,,2,1530363870,,,sampled_random_order,,True,True,1,True,0,0,0,0,2,4,claude-opus-4-5-20251101+claude-opus-4-6+gpt-5.2-chat-latest-20260210+deepseek-r1-0528,4,4,90.19000000000001,99.48,9.289999999999992,95.9325,383.73,11.992568749999982,3.4630288404805385,0.024227104127033737,0.018170328095275304,0.024227104127033737,1.3333333333333333,True,4,-0.02306000157691362,-2.3060001576913622,0.02306000157691362,2.3060001576913622,129.75575731293807,0.035148634551291025,-0.18747969103690346,792.6875,28.154706533721853,1422,1499,,,,,0
1327,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1327_game2_heterogeneous_random_n4_rho_0p9_theta_0p2_run03/experiment_results.json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/full_games123_multiagent_heterogeneous_equal_width_openrouter_repair_20260429_113848/runs/config_1327_game2_heterogeneous_random_n4_rho_0p9_theta_0p2_run03,SUCCESS,2026-04-29T18:38:02.808964,2026-04-29T18:39:54.119406,111.310442,game2,diplomacy,heterogeneous_random,4,5,10,5,"rho=0.900, theta=0.20",0.18000000000000002,0.95,0.9,0.2,0.5,0.5,2103381119,,3,57073184,,,sampled_random_order,,True,True,1,True,0,0,0,0,0,4,claude-3-haiku-20240307+amazon-nova-pro-v1.0+command-r-plus-08-2024+llama-3.3-70b-instruct,4,4,88.24000000000001,98.6,10.359999999999985,94.83250000000001,379.33000000000004,15.63246874999997,3.9537916927931307,0.028480039367656976,0.021360029525742733,0.028480039367656976,1.3333333333333333,True,4,0.07459251101321461,7.459251101321461,0.07459251101321461,7.459251101321461,-1.0934691629939222,0.1615915838925014,0.40198455678359324,454.0,21.307275752662516,1260,1318,,,,,0
