run_id,n_agents,competition_level,first_minus_last,outcome_class,primary_takeaway,transcript_path,result_path
config_0364,3,0.9,0.0,first_eq_last,"No first-last payoff gap: the trajectory neutralizes order, usually through complementary top-item allocation or convergent proposals.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0364.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gemini-3-pro/n_3/comp_0p9/rep_02/control/experiment_results.json
config_0366,3,0.9,17.821342494000003,first_gt_last,"High-competition first-speaker advantage: the final allocation matches Agent_1's formal proposal, so Agent_1's proposed allocation survived the later proposal/vote phase.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0366.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gemini-3-pro/n_3/comp_0p9/rep_03/control/experiment_results.json
config_0372,3,0.9,49.0,first_gt_last,"High-competition first-speaker advantage: the final allocation matches Agent_1's formal proposal, so Agent_1's proposed allocation survived the later proposal/vote phase.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0372.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gemini-3-pro/n_3/comp_0p9/rep_06/control/experiment_results.json
config_0374,3,0.9,32.805,first_gt_last,"High-competition first-speaker advantage: the final allocation matches Agent_1's formal proposal, so Agent_1's proposed allocation survived the later proposal/vote phase.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0374.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gemini-3-pro/n_3/comp_0p9/rep_07/control/experiment_results.json
config_0382,3,1.0,-22.599000000000004,first_lt_last_counterexample,Counterexample despite Agent_1 proposal persistence: Agent_1's own formal proposal gave the last position a better final payoff.,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0382.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gemini-3-pro/n_3/comp_1/rep_01/control/experiment_results.json
config_0386,3,1.0,10.0,first_gt_last,"High-competition first-speaker advantage: the final allocation matches Agent_1's formal proposal, so Agent_1's proposed allocation survived the later proposal/vote phase.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0386.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gemini-3-pro/n_3/comp_1/rep_03/control/experiment_results.json
config_0422,5,0.5,0.6561000000000021,first_gt_last,"Agent_1 outperforms the last position and the final allocation matches Agent_1's formal proposal, suggesting persistence of the early formal allocation.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0422.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gemini-3-pro/n_5/comp_0p5/rep_01/control/experiment_results.json
config_0462,5,1.0,-8.019000000000004,first_lt_last_counterexample,"Counterexample with later reallocation: the final allocation does not match Agent_1's formal proposal, suggesting later proposal/vote dynamics overcame the first-position anchor.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0462.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gemini-3-pro/n_5/comp_1/rep_01/control/experiment_results.json
config_0464,5,1.0,-9.0,first_lt_last_counterexample,Counterexample despite Agent_1 proposal persistence: Agent_1's own formal proposal gave the last position a better final payoff.,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0464.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gemini-3-pro/n_5/comp_1/rep_02/control/experiment_results.json
config_0482,3,0.0,0.0,first_eq_last,"No first-last payoff gap: the trajectory neutralizes order, usually through complementary top-item allocation or convergent proposals.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0482.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gpt-5.4-high/n_3/comp_0/rep_01/control/experiment_results.json
config_0484,3,0.0,-37.0,first_lt_last_counterexample,Counterexample at low competition: the last position beats Agent_1 in a setting where complementary preferences often make order less decisive.,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0484.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gpt-5.4-high/n_3/comp_0/rep_02/control/experiment_results.json
config_0486,3,0.0,0.0,first_eq_last,"No first-last payoff gap: the trajectory neutralizes order, usually through complementary top-item allocation or convergent proposals.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0486.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gpt-5.4-high/n_3/comp_0/rep_03/control/experiment_results.json
config_0502,3,0.5,31.590000000000003,first_gt_last,"Agent_1 outperforms the last position and the final allocation matches Agent_1's formal proposal, suggesting persistence of the early formal allocation.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0502.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gpt-5.4-high/n_3/comp_0p5/rep_01/control/experiment_results.json
config_0504,3,0.5,0.0,first_eq_last,"No first-last payoff gap: the trajectory neutralizes order, usually through complementary top-item allocation or convergent proposals.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0504.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gpt-5.4-high/n_3/comp_0p5/rep_02/control/experiment_results.json
config_0506,3,0.5,15.411788999999999,first_gt_last,"Agent_1 outperforms the last position and the final allocation matches Agent_1's formal proposal, suggesting persistence of the early formal allocation.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0506.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gpt-5.4-high/n_3/comp_0p5/rep_03/control/experiment_results.json
config_0522,3,0.9,-6.973568802000006,first_lt_last_counterexample,"Counterexample with later reallocation: the final allocation does not match Agent_1's formal proposal, suggesting later proposal/vote dynamics overcame the first-position anchor.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0522.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gpt-5.4-high/n_3/comp_0p9/rep_01/control/experiment_results.json
config_0524,3,0.9,-0.7289999999999974,first_lt_last_counterexample,Counterexample despite Agent_1 proposal persistence: Agent_1's own formal proposal gave the last position a better final payoff.,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0524.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gpt-5.4-high/n_3/comp_0p9/rep_02/control/experiment_results.json
config_0526,3,0.9,45.0,first_gt_last,"High-competition first-speaker advantage: the final allocation matches Agent_1's formal proposal, so Agent_1's proposed allocation survived the later proposal/vote phase.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0526.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gpt-5.4-high/n_3/comp_0p9/rep_03/control/experiment_results.json
config_0542,3,1.0,45.92700000000001,first_gt_last,"High-competition first-speaker advantage: the final allocation matches Agent_1's formal proposal, so Agent_1's proposed allocation survived the later proposal/vote phase.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0542.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gpt-5.4-high/n_3/comp_1/rep_01/control/experiment_results.json
config_0562,5,0.0,-8.266860000000001,first_lt_last_counterexample,Counterexample at low competition: the last position beats Agent_1 in a setting where complementary preferences often make order less decisive.,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0562.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gpt-5.4-high/n_5/comp_0/rep_01/control/experiment_results.json
config_0604,5,0.9,-10.800000000000004,first_lt_last_counterexample,Counterexample despite Agent_1 proposal persistence: Agent_1's own formal proposal gave the last position a better final payoff.,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0604.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gpt-5.4-high/n_5/comp_0p9/rep_02/control/experiment_results.json
config_0606,5,0.9,18.0,first_gt_last,"High-competition first-speaker advantage: the final allocation matches Agent_1's formal proposal, so Agent_1's proposed allocation survived the later proposal/vote phase.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0606.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gpt-5.4-high/n_5/comp_0p9/rep_03/control/experiment_results.json
config_0626,5,1.0,-17.820000000000004,first_lt_last_counterexample,Counterexample despite Agent_1 proposal persistence: Agent_1's own formal proposal gave the last position a better final payoff.,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0626.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gpt-5.4-high/n_5/comp_1/rep_03/control/experiment_results.json
config_0642,3,0.0,0.0,first_eq_last,"No first-last payoff gap: the trajectory neutralizes order, usually through complementary top-item allocation or convergent proposals.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0642.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gpt-5.2-chat-latest-20260210/n_3/comp_0/rep_01/control/experiment_results.json
config_0644,3,0.0,0.0,first_eq_last,"No first-last payoff gap: the trajectory neutralizes order, usually through complementary top-item allocation or convergent proposals.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0644.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gpt-5.2-chat-latest-20260210/n_3/comp_0/rep_02/control/experiment_results.json
config_0646,3,0.0,0.0,first_eq_last,"No first-last payoff gap: the trajectory neutralizes order, usually through complementary top-item allocation or convergent proposals.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0646.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gpt-5.2-chat-latest-20260210/n_3/comp_0/rep_03/control/experiment_results.json
config_0664,3,0.5,26.730000000000004,first_gt_last,"Agent_1 outperforms the last position and the final allocation matches Agent_1's formal proposal, suggesting persistence of the early formal allocation.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0664.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gpt-5.2-chat-latest-20260210/n_3/comp_0p5/rep_02/control/experiment_results.json
config_0666,3,0.5,11.8098,first_gt_last,"Agent_1 outperforms the last position and the final allocation matches Agent_1's formal proposal, suggesting persistence of the early formal allocation.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0666.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gpt-5.2-chat-latest-20260210/n_3/comp_0p5/rep_03/control/experiment_results.json
config_0682,3,0.9,-14.635885140000003,first_lt_last_counterexample,Counterexample despite Agent_1 proposal persistence: Agent_1's own formal proposal gave the last position a better final payoff.,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0682.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gpt-5.2-chat-latest-20260210/n_3/comp_0p9/rep_01/control/experiment_results.json
config_0684,3,0.9,-4.860000000000003,first_lt_last_counterexample,Counterexample despite Agent_1 proposal persistence: Agent_1's own formal proposal gave the last position a better final payoff.,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0684.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gpt-5.2-chat-latest-20260210/n_3/comp_0p9/rep_02/control/experiment_results.json
config_0686,3,0.9,24.0,first_gt_last,"High-competition first-speaker advantage: the final allocation matches Agent_1's formal proposal, so Agent_1's proposed allocation survived the later proposal/vote phase.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0686.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gpt-5.2-chat-latest-20260210/n_3/comp_0p9/rep_03/control/experiment_results.json
config_0702,3,1.0,4.735139310000001,first_gt_last,"High-competition first-speaker advantage: the final allocation matches Agent_1's formal proposal, so Agent_1's proposed allocation survived the later proposal/vote phase.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0702.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gpt-5.2-chat-latest-20260210/n_3/comp_1/rep_01/control/experiment_results.json
config_0706,3,1.0,19.683,first_gt_last,"High-competition first-speaker advantage: the final allocation matches Agent_1's formal proposal, so Agent_1's proposed allocation survived the later proposal/vote phase.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0706.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gpt-5.2-chat-latest-20260210/n_3/comp_1/rep_03/control/experiment_results.json
config_0722,5,0.0,16.199999999999996,first_gt_last,"Agent_1 outperforms the last position and the final allocation matches Agent_1's formal proposal, suggesting persistence of the early formal allocation.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0722.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gpt-5.2-chat-latest-20260210/n_5/comp_0/rep_01/control/experiment_results.json
config_0724,5,0.0,-24.057000000000002,first_lt_last_counterexample,Counterexample at low competition: the last position beats Agent_1 in a setting where complementary preferences often make order less decisive.,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0724.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gpt-5.2-chat-latest-20260210/n_5/comp_0/rep_02/control/experiment_results.json
config_0742,5,0.5,29.7,first_gt_last,"Agent_1 outperforms the last position and the final allocation matches Agent_1's formal proposal, suggesting persistence of the early formal allocation.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0742.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gpt-5.2-chat-latest-20260210/n_5/comp_0p5/rep_01/control/experiment_results.json
config_0746,5,0.5,-7.199999999999996,first_lt_last_counterexample,Counterexample despite Agent_1 proposal persistence: Agent_1's own formal proposal gave the last position a better final payoff.,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0746.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gpt-5.2-chat-latest-20260210/n_5/comp_0p5/rep_03/control/experiment_results.json
config_0762,5,0.9,-1.799999999999999,first_lt_last_counterexample,Counterexample despite Agent_1 proposal persistence: Agent_1's own formal proposal gave the last position a better final payoff.,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0762.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gpt-5.2-chat-latest-20260210/n_5/comp_0p9/rep_01/control/experiment_results.json
config_0764,5,0.9,0.0,first_eq_last,"No first-last payoff gap: the trajectory neutralizes order, usually through complementary top-item allocation or convergent proposals.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0764.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gpt-5.2-chat-latest-20260210/n_5/comp_0p9/rep_02/control/experiment_results.json
config_0766,5,0.9,-17.82,first_lt_last_counterexample,Counterexample despite Agent_1 proposal persistence: Agent_1's own formal proposal gave the last position a better final payoff.,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0766.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gpt-5.2-chat-latest-20260210/n_5/comp_0p9/rep_03/control/experiment_results.json
config_0768,5,0.9,15.0,first_gt_last,"High-competition first-speaker advantage: the final allocation matches Agent_1's formal proposal, so Agent_1's proposed allocation survived the later proposal/vote phase.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0768.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gpt-5.2-chat-latest-20260210/n_5/comp_0p9/rep_04/control/experiment_results.json
config_0772,5,0.9,45.9,first_gt_last,Agent_1 outperforms the last position even though the final allocation does not match Agent_1's formal proposal; this looks more preference/allocation-contingent than a clean proposal-persistence case.,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0772.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gpt-5.2-chat-latest-20260210/n_5/comp_0p9/rep_06/control/experiment_results.json
config_0782,5,1.0,24.3,first_gt_last,"High-competition first-speaker advantage: the final allocation matches Agent_1's formal proposal, so Agent_1's proposed allocation survived the later proposal/vote phase.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0782.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gpt-5.2-chat-latest-20260210/n_5/comp_1/rep_01/control/experiment_results.json
config_0784,5,1.0,2.6244000000000014,first_gt_last,"High-competition first-speaker advantage: the final allocation matches Agent_1's formal proposal, so Agent_1's proposed allocation survived the later proposal/vote phase.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0784.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gpt-5.2-chat-latest-20260210/n_5/comp_1/rep_02/control/experiment_results.json
config_0788,5,1.0,24.0,first_gt_last,"High-competition first-speaker advantage: the final allocation matches Agent_1's formal proposal, so Agent_1's proposed allocation survived the later proposal/vote phase.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0788.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gpt-5.2-chat-latest-20260210/n_5/comp_1/rep_04/control/experiment_results.json
config_0792,5,1.0,5.670000000000002,first_gt_last,"High-competition first-speaker advantage: the final allocation matches Agent_1's formal proposal, so Agent_1's proposed allocation survived the later proposal/vote phase.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0792.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gpt-5.2-chat-latest-20260210/n_5/comp_1/rep_06/control/experiment_results.json
config_0800,5,1.0,18.0,first_gt_last,"High-competition first-speaker advantage: the final allocation matches Agent_1's formal proposal, so Agent_1's proposed allocation survived the later proposal/vote phase.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0800.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_gpt-5.2-chat-latest-20260210/n_5/comp_1/rep_10/control/experiment_results.json
config_0802,3,0.0,0.0,first_eq_last,"No first-last payoff gap: the trajectory neutralizes order, usually through complementary top-item allocation or convergent proposals.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0802.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0/rep_01/control/experiment_results.json
config_0804,3,0.0,0.0,first_eq_last,"No first-last payoff gap: the trajectory neutralizes order, usually through complementary top-item allocation or convergent proposals.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0804.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0/rep_02/control/experiment_results.json
config_0806,3,0.0,0.0,first_eq_last,"No first-last payoff gap: the trajectory neutralizes order, usually through complementary top-item allocation or convergent proposals.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0806.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0/rep_03/control/experiment_results.json
config_0808,3,0.0,0.0,first_eq_last,"No first-last payoff gap: the trajectory neutralizes order, usually through complementary top-item allocation or convergent proposals.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0808.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0/rep_04/control/experiment_results.json
config_0810,3,0.0,0.0,first_eq_last,"No first-last payoff gap: the trajectory neutralizes order, usually through complementary top-item allocation or convergent proposals.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0810.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0/rep_05/control/experiment_results.json
config_0812,3,0.0,-19.0,first_lt_last_counterexample,Counterexample at low competition: the last position beats Agent_1 in a setting where complementary preferences often make order less decisive.,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0812.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0/rep_06/control/experiment_results.json
config_0814,3,0.0,0.0,first_eq_last,"No first-last payoff gap: the trajectory neutralizes order, usually through complementary top-item allocation or convergent proposals.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0814.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0/rep_07/control/experiment_results.json
config_0816,3,0.0,56.699999999999996,first_gt_last,Agent_1 outperforms the last position even though the final allocation does not match Agent_1's formal proposal; this looks more preference/allocation-contingent than a clean proposal-persistence case.,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0816.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0/rep_08/control/experiment_results.json
config_0818,3,0.0,0.0,first_eq_last,"No first-last payoff gap: the trajectory neutralizes order, usually through complementary top-item allocation or convergent proposals.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0818.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0/rep_09/control/experiment_results.json
config_0820,3,0.0,0.0,first_eq_last,"No first-last payoff gap: the trajectory neutralizes order, usually through complementary top-item allocation or convergent proposals.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0820.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0/rep_10/control/experiment_results.json
config_0822,3,0.5,9.447840000000003,first_gt_last,"Agent_1 outperforms the last position and the final allocation matches Agent_1's formal proposal, suggesting persistence of the early formal allocation.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0822.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_01/control/experiment_results.json
config_0824,3,0.5,-8.099999999999994,first_lt_last_counterexample,Counterexample despite Agent_1 proposal persistence: Agent_1's own formal proposal gave the last position a better final payoff.,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0824.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_02/control/experiment_results.json
config_0826,3,0.5,49.0,first_gt_last,"Agent_1 outperforms the last position and the final allocation matches Agent_1's formal proposal, suggesting persistence of the early formal allocation.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0826.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_03/control/experiment_results.json
config_0828,3,0.5,22.5,first_gt_last,Agent_1 outperforms the last position even though the final allocation does not match Agent_1's formal proposal; this looks more preference/allocation-contingent than a clean proposal-persistence case.,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/transcripts/config_0828.md,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal1_invasion/focal_claude-opus-4-5-20251101-thinking-32k/n_3/comp_0p5/rep_04/control/experiment_results.json
