run_id,reviewer_mode,outcome_class,does_first_position_look_advantaged,private_thinking_available,reflection_available,core_takeaway,review_path,num_mechanisms
config_0642,child_worker,first_eq_last,False,True,False,"The earlier position did not beat the last position because all agents' value peaks were complementary: Agent_1 could get Stone+Pencil, Agent_2 could get Apple+Jewel, and Agent_3 could get Quill without direct value conflict. The final accepted outcome appears to be Proposal #2 by the vote counts, giving every agent 100 utility. First position was not advantaged over last; both first and last positions secured their maximum utilities once the allocation respected Agent_3's Quill priority.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0642.json,5
config_0644,child_worker,first_eq_last,False,True,True,"The first speaker helped anchor the endpoint around Agent_1 receiving Jewel and Pencil, but the last-position agent was not beaten: Agent_3 repeatedly blocked packages without Quill and accepted only once its top item was protected, producing equal first and last utilities.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0644.json,6
config_0646,child_worker,first_eq_last,False,True,False,"The first proposal did not outperform the last proposal because Agent_1 and Agent_3 submitted the same efficient allocation up to item order. Public discussion converged before formal proposals on a 100/100/100 split, so both the first and last positions inherited consensus rather than creating advantage.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0646.json,6
config_0664,child_worker,first_gt_last,True,True,True,"Agent_1 beat Agent_3 because its first-stated Stone+Pencil objective became the stable anchor of the negotiation. Later conflict concentrated on Apple/Jewel and on future-leverage guardrails, so Agent_1 kept its highest-value bundle while Agent_3 settled for Apple+Jewel, a strong but lower-value package after discounting.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0664.json,5
config_0666,child_worker,first_gt_last,True,True,True,"Agent_1 looks positionally advantaged, but not because Agent_3 was ignored. Agent_1's opening Apple+Quill claim became the stable consensus anchor, while Agent_3 used veto power to secure Stone. The final gap comes from Agent_1 preserving two high-value items worth 61 raw points versus Agent_3 preserving one high-value item worth 41, with both discounted in the same final round.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0666.json,5
config_0682,child_worker,first_lt_last_counterexample,False,True,True,"The first position did not hold an advantage because it converged on an Agent_2-heavy allocation that gave Agent_3 nothing, triggering repeated Agent_3 rejection. The last position won by matching the stable consensus pattern: Pencil with Agent_2, Apple+Jewel with Agent_3, and Stone+Quill with Agent_1.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0682.json,5
config_0684,child_worker,first_lt_last_counterexample,False,True,True,"The first position did not hold an advantage because Agent_1 opened by claiming Jewel, but both later agents also treated Jewel as the central lever and aligned around moving it to Agent_2. Consensus only formed after Agent_1 accepted a lower delayed payoff in exchange for a credible Apple+Pencil bundle, while the last-position Agent_3 kept a solid Stone+Quill package.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0684.json,5
config_0686,child_worker,first_gt_last,True,True,False,The first position was advantaged because Agent_1 opened by framing Stone as its top priority and all later discussion converged on a compromise that preserved Stone for Agent_1 while giving Agent_2 a strong package and leaving Agent_3 with a low but explicitly accepted Apple+Pencil base.,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0686.json,4
config_0702,child_worker,first_gt_last,True,True,True,"The first position beat the last position, but not because the first speaker kept Apple. Agent_2 ultimately captured Apple and the largest payoff. Agent_1's edge over Agent_3 came from the stable compensation pattern around Agent_2's Apple path: Agent_1 repeatedly received Pencil+Stone, worth 23 before discount, while Agent_3 received Jewel+Quill, worth 12.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0702.json,7
config_0706,child_worker,first_gt_last,True,True,True,"The first position looks advantaged. With identical preferences, Agent_1's opening Pencil+Apple claim became the stable baseline, while later attempts to move Pencil were repeatedly made contingent on Agent_1's explicit concession. The final Round 4 consensus kept Agent_1's top two items and left the last-position agent with the low-value Jewel+Quill bundle.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0706.json,6
config_0722,child_worker,first_gt_last,True,True,True,Agent_1 beat Agent_5 because the focal final deal gave Agent_1 a 60-value Pencil while Agent_5 accepted its 40-value Jewel and treated Pencil as expendable.,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0722.json,5
config_0724,child_worker,first_lt_last_counterexample,False,True,True,"Agent_1 shaped the early frame, but Agent_5's Pencil veto fit the final consensus baseline and yielded much higher utility.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0724.json,5
config_0742,child_worker,first_gt_last,True,True,True,"Agent_1 beat Agent_5 because the negotiation converted Agent_1's opening claim on Pencil into the stable Plan E fairness baseline, while Agent_5 repeatedly framed Jewel as its practical target despite privately valuing Stone and Quill much more. This looks like a moderate first-position advantage through agenda setting, not a total positional win: Agent_3, not Agent_1, received the highest utility.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0742.json,5
config_0746,child_worker,first_lt_last_counterexample,False,True,True,"Agent_1 helped anchor a top-item baseline and kept Quill, but the same process protected Agent_5's higher-valued Pencil. The last position won because its protected top item was worth more, not because Agent_1 lacked influence.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0746.json,6
config_0762,child_worker,first_lt_last_counterexample,False,True,True,"Agent_1 had agenda-setting influence but no durable positional advantage. The process converged around Quill protection and a Round-2 coalition allocation that gave Agent_1 low-value Quill while Agent_5 received Pencil, so the last position finished slightly ahead in discounted utility.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0762.json,6
config_0764,child_worker,first_eq_last,False,True,True,"Agent_1 used first position to frame Seed B and make Pencil-to-Agent_1 the shared baseline, but that agenda-setting did not become a broader payoff edge. The coalition redirected Apple to Agent_3, anchored Quill with Agent_4, and preserved Stone for Agent_5, leaving Agent_1 and Agent_5 tied at 26.1.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0764.json,5
config_0766,child_worker,first_lt_last_counterexample,False,True,True,"Agent_1 set the Apple-off and Option A frame, but that frame became self-binding. By Round 3, the unanimous baseline allocated the four non-Apple items to Agents 2-5, giving Agent_5 Quill and leaving Agent_1 empty.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0766.json,6
config_0768,child_worker,first_gt_last,True,True,False,"Agent_1 beat Agent_5 because its opening claim on Pencil, worth 48 to Agent_1, became a shared non-negotiable and was embedded in every baseline and proposal. The advantage was not that later agents were excluded: Agent_5 also kept its top item, Jewel, but that top item was worth only 33.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0768.json,5
config_0772,child_worker,first_gt_last,True,True,True,"Agent_1's opening Quill claim became the Plan A anchor, while Agent_5's payoff-seeking alternatives were repeatedly deferred behind unanimity and compensation guardrails. The final allocation preserved Agent_1's high-value Quill and left Agent_5 empty.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0772.json,6
config_0782,child_worker,first_gt_last,True,True,True,"Agent_1 beat the last position because it claimed the highest-value anchor, Jewel, from the opening and made that claim compatible with others' side payments. Agent_5 also valued Jewel, but publicly accepted the role of Pencil recipient once Plan A made Pencil its consolation prize.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0782.json,5
config_0784,child_worker,first_gt_last,mixed/unclear,True,True,The first position beat the last mainly because Agent_1's Quill claim became a protected anchor and Quill was worth 45 versus Agent_5's Stone at 41. But the advantage looks limited: Agent_5 still secured its top item and submitted the final unanimously accepted Path A proposal.,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0784.json,5
config_0788,child_worker,first_gt_last,True,True,False,"The first position looks advantaged because Agent_1 claimed the highest-value item immediately, and the table converted that claim into the fixed Pencil anchor. Agent_5 also won its preferred post-Pencil item, Stone, but Stone was worth 34 versus Agent_1's Pencil value of 58, producing the +24 gap.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0788.json,6
config_0792,child_worker,first_gt_last,True,True,True,"The first position beat the last mainly because Agent_1 anchored and retained the highest-valued item, Jewel, while Agent_5 also retained its top item, Pencil. This is not a simple last-speaker exclusion case: the last agent introduced the successful Option D frame and got Pencil, but Agent_1's top item was worth more and became the non-negotiable baseline throughout the discussion.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0792.json,6
config_0800,child_worker,first_gt_last,True,True,False,"Agent_1 looks advantaged because it opened with a flexible Anchor B that still reserved Apple for itself, then the group rapidly treated Stone/Pencil as protected anchors and copied that allocation into every formal proposal. Agent_5 arrived last with a weaker Quill outcome and only a small Jewel/Quill improvement path that required Agent_4 compensation, so it accepted 10 utility rather than destabilize consensus.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0800.json,5
config_0802,child_worker,first_eq_last,False,True,False,"The first position did not look advantaged in payoff terms. Agent_1 spoke first and framed Quill as its sole priority, but the final outcome gave all agents their full 100-value bundles. Agent_1's own formal proposal was rejected by two voters because it excluded Agent_3, while the later three-way allocation succeeded by satisfying every agent's stated top items.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0802.json,5
config_0804,child_worker,first_eq_last,mixed/unclear,True,False,"The first position did not look uniquely advantaged because all agents had non-overlapping top-value bundles, so Agent_1's opening anchor quickly became a Pareto-clean split giving every agent 100 utility. Agent_1 did benefit from moving first by framing Apple+Pencil as the default, but the last-position agent also got its sole valued item, Quill, under the accepted allocation.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0804.json,6
config_0806,child_worker,first_eq_last,False,True,False,"Earlier position did not beat the last position here. Agent_1 anchored immediately on Pencil, but Pencil had zero value to Agents 2 and 3, while their own top bundles were also mutually compatible. The result was a unanimous allocation giving all three agents 100 utility, so position order did not create a measurable advantage.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0806.json,6
config_0808,child_worker,first_eq_last,mixed/unclear,True,False,"The first public position did not beat the last position; instead, Agent_1's opening anchor became a mutually attractive Option A that Agent_3 later mirrored exactly and won unanimous acceptance. The decisive mechanism was preference compatibility: Agent_1 could keep Pencil and Stone while Agent_2 got Jewel and Agent_3 got Quill, so the last proposal succeeded because it reproduced the already accepted bargain rather than because later position overcame the first.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0808.json,5
config_0810,child_worker,first_eq_last,False,True,True,"The first position did not show a real advantage over the last position. Agent_1 opened with a strong Stone anchor and ultimately kept Stone, but the first formal proposal failed because it gave Agent_3 nothing and moved Quill away. Consensus emerged only once the group converged on the baseline that protected all three priority claims: Stone with Agent_1, Apple+Pencil with Agent_2, and Jewel+Quill with Agent_3.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0810.json,4
config_0812,child_worker,first_lt_last_counterexample,False,True,False,"The first position does not look advantaged here. Agent_1 opened by anchoring on Apple and later secured Apple+Stone for 81 utility, but Agent_3, speaking last, used the shared top-priority frame to secure Pencil+Quill for 100 utility in the final allocation. The outcome is a counterexample because the last speaker's top item was protected and the extra Quill left Agent_3 ahead of Agent_1.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0812.json,6
config_0814,child_worker,first_eq_last,mixed/unclear,True,False,"The first position did not beat the last position in payoff terms: all three agents ended with their personally best bundle worth 100, and all formal proposals were identical. Agent_1 did benefit from opening with a clear Jewel claim and then refusing to trade it in Round 1, but that was acceptable because Agent_2 and Agent_3 simultaneously received Stone+Pencil and Apple+Quill, their own maximum-value bundles.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0814.json,6
config_0816,child_worker,first_gt_last,True,True,True,"The first position looks advantaged because Agent_1 opened with a baseline centered on keeping Pencil and Quill, repeated that anchor through public discussion and private strategy, and the eventual consensus preserved those top items. The last position did improve from complete exclusion in round 1 to Apple in round 2, but still ended far below Agent_1 because Stone stayed with Agent_2 in the accepted allocation.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0816.json,6
config_0818,child_worker,first_eq_last,False,True,True,"The first speaker helped frame Jewel as an anchor early, but this did not translate into beating the last position. The final consensus preserved all three anchors, gave Agent_1 Apple+Jewel and Agent_3 Stone+Pencil, and produced equal discounted utilities for first and last. Agent_3's repeated Pencil veto was the decisive counterweight to any first-mover agenda benefit.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0818.json,7
config_0820,child_worker,first_eq_last,False,True,False,"The first position did not look independently advantaged. Agent_1's opening allocation survived because it gave every agent their maximum-utility bundle, and later speakers quickly endorsed or reproduced the same allocation rather than conceding value to the first mover.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0820.json,6
config_0822,child_worker,first_gt_last,True,True,True,"Agent_1 beat Agent_3 because the negotiation made Agent_1's 65-value Pencil a protected anchor from the opening turn through final consensus. Agent_3 also protected Stone and ended with Stone plus Jewel, so the last position was not ignored, but that 49 raw-value bundle still lagged Agent_1's single 65-value Pencil after the same round discount.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0822.json,6
config_0824,child_worker,first_lt_last_counterexample,False,True,True,"Agent_1 used the first speaking position to anchor Quill and successfully kept it, but that advantage was narrow. The negotiation's real consensus constraint became Agent_3's demand for Pencil, and the final Path A deal gave Agent_3 Jewel + Pencil while Agent_1 ended with only Quill, producing a lower discounted utility for the first position than for the last position.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0824.json,5
config_0826,child_worker,first_gt_last,True,True,False,"Agent_1 beat the last speaker because its opening Pencil+Quill constraint became the accepted baseline, while Agent_3 endorsed Split B and later zero-item variants were rejected.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0826.json,4
config_0828,child_worker,first_gt_last,True,True,True,"Agent_1 looks advantaged against Agent_3 because the final bargain preserved Agent_1's top two items, Apple and Stone, while Agent_3 settled for only Jewel. The advantage was not absolute: Agent_2 finished highest, so the pattern is best read as first speaker agenda-setting plus veto leverage over the last-position agent, not simple dominance.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0828.json,5
config_0830,child_worker,first_gt_last,True,True,True,"Agent_1 looks advantaged because the first public move made Stone and Pencil the baseline, then the whole negotiation normalized Stone for Agent_1 and Jewel for Agent_2 as anchors while treating Agent_3's Pencil/Quill demand as a lever needing later compensation. Agent_3's veto power prevented a zero-item ending, but the final compromise still left Agent_1 with Stone+Apple and Agent_3 with only Pencil.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0830.json,5
config_0834,child_worker,first_lt_last_counterexample,False,True,True,"Agent_1 had agenda-setting power and authored the accepted round-4 proposal, but the actual deal gave Agent_1 only Apple plus zero-value Pencil while Agent_3 locked its 46-value Stone. This is a counterexample to first-position advantage because last-position preference fit mattered more than speaking first.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0834.json,5
config_0836,child_worker,first_gt_last,True,True,False,"Agent_1 beat Agent_3 by 8 points because the group accepted Jewel as Agent_1's protected anchor and then built Baseline Gamma around satisfying Agent_2 and Agent_3 with their own top bundles. This looks like a first-position advantage, but not a coercive one: Agent_3 still received Apple and Pencil, their top two items, while Agent_1's single Jewel was valuable enough to outscore that bundle.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0836.json,5
config_0838,child_worker,first_gt_last,True,True,True,"Agent_1 used the first speaking position to define Pencil+Quill as non-negotiable, and that frame held across discussion, proposals, private reasoning, and votes. The remaining conflict became Agent_2 versus Agent_3 over Apple+Jewel, so Agent_1 could accept any proposal preserving PQ while Agent_3, the last-position agent, ended at the weak Stone fallback.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0838.json,6
config_0840,child_worker,first_gt_last,True,True,True,"Agent_1 looks advantaged because the first public anchor, Stone plus Apple for Agent_1, became the repeated focal settlement and the final unanimous allocation. The advantage was not pure dominance: Agent_3 repeatedly protected Jewel plus Pencil, and Agent_2 repeatedly rejected low-payoff versions. Still, the end state restored Agent_1's highest-value bundle while compensating the others with their focal concessions, so first position beat last position by shaping the default around a compatible high-value claim.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0840.json,6
config_0842,child_worker,first_lt_last_counterexample,False,True,True,"The first speaker successfully anchored Pencil to Agent_1, but that anchor did not create the highest final utility: the accepted Plan B gave Agent_3 Apple+Stone, a 45-value bundle that beat Agent_1's discounted Pencil-only payoff.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0842.json,4
config_0844,child_worker,first_gt_last,True,True,True,"The first position looks advantaged mainly because Agent_1 immediately anchored Stone as non-negotiable and every later consensus path preserved that claim. The last position was not ignored: Agent_3 repeatedly secured Apple + Pencil as the accepted balance, but its discounted utility still ended below Agent_1's Stone-only final utility.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0844.json,5
config_0846,child_worker,first_gt_last,True,True,True,The first position was advantaged because Agent_1 immediately framed Plan A around keeping Pencil with the highest-value holder while distributing the contested non-Pencil items in a way that gave Agent_2 Stone and Agent_3 Jewel+Apple. Later proposals that deviated toward self-serving concentration repeatedly failed because they violated the emerging Jewel/Agent_3 guardrail or left Agent_3 with too little.,/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0846.json,5
config_0848,child_worker,first_lt_last_counterexample,False,True,True,"Agent_1 had first-speaker agenda control and even introduced the eventual Path B allocation early, but that did not become a utility advantage. The consensus template gave Agent_1 Quill+Stone while preserving Agent_3's higher-value Pencil+Apple bundle, so the last position beat the first despite speaking later.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0848.json,5
config_0850,child_worker,first_gt_last,True,True,True,"The first position looked advantaged because Agent_1 immediately framed Apple+Pencil as a non-negotiable anchor and the rest of the negotiation largely accepted that premise, leaving Agents 2 and 3 to fight over discounted mid-items. The last position was not shut out, but ended with only Quill after repeated rounds of mid-item contention.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0850.json,5
config_0852,child_worker,first_gt_last,True,True,True,"The first position was structurally advantaged because Agent_1 opened by anchoring Quill+Pencil as non-negotiable and the rest of the transcript repeatedly preserved that anchor. However, the last accepted position beat earlier failed proposals because it finally satisfied Agent_3's Apple demand directly while keeping Agent_1's anchor intact.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0852.json,5
config_0854,child_worker,first_gt_last,True,True,True,"The first position beat the last because the negotiation repeatedly treated Agent_1's Pencil+Stone bundle as the immovable anchor, while Agent_3's Apple+Quill bundle was important but repeatedly threatened by Agent_2's attempts to add Quill. The final accepted Plan B still gave Agent_3 Apple+Quill, but discounted value and lower raw bundle value left Agent_1 well ahead.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0854.json,5
config_0856,child_worker,first_gt_last,True,True,True,"The first position was strongly advantaged because Agent_1 immediately anchored on its two highest-value items, and all later bargaining treated Pencil+Quill as fixed while only redistributing the low-stakes remainder between Agents 2 and 3.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0856.json,5
config_0860,child_worker,first_gt_last,True,True,True,"The first position was advantaged because Agent_1 immediately anchored Apple+Pencil as non-negotiable, and every viable path kept that anchor. Consensus only arrived after the group stopped excluding Agent_3 and used Path A, which still preserved Agent_1's original top-item claim while giving Agent_2 Jewel+Quill and Agent_3 Stone.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0860.json,4
config_0862,child_worker,first_gt_last,True,True,True,"The first position looks advantaged because Agent_1's opening Jewel claim became the durable public default. Agent_2 was brought into that default through the Apple+Pencil parity bundle, while Agent_3's demand for Pencil+Quill was downgraded into Stone+Quill as a 'meaningful lever.' Since all agents had identical preferences, the final Agent_1-over-Agent_3 gap is not explained by private valuations.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0862.json,7
config_0864,child_worker,first_gt_last,True,True,True,"The first position looks advantaged through agenda and default setting, not through different preferences. Agent_1 repeatedly framed Apple plus Pencil for itself as the stable endpoint; later public discussion, private plans, and final formal proposals hardened around that default until Agent_3 accepted a zero allocation.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0864.json,6
config_0866,child_worker,first_gt_last,True,True,True,"The first position looks strongly advantaged. Agent_1 opened by claiming Jewel and Pencil, the two highest-value items under identical preferences, and the rest of the negotiation treated those items as protected anchors. Agents 2 and 3 fought over the much smaller remaining pool, so the last position improved from zero-risk outcomes to Quill+Stone but never threatened Agent_1's top-two bundle.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0866.json,7
config_0868,child_worker,first_gt_last,True,True,True,"The first position looks strongly advantaged because Agent_1 opened by making Pencil, the single 58-point item, non-negotiable. The other agents accepted that frame and built consensus around compensating Agent_2 with Apple+Quill and Agent_3 with Stone+Jewel. Since all agents had identical preferences, the final gap mainly reflects Agent_1 capturing the dominant item rather than differing tastes.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0868.json,6
config_0872,child_worker,first_gt_last,True,True,True,"Agent_1 finished ahead of Agent_3 because the negotiation converged on D1: Agent_1 gave up Quill but received Apple+Stone, a 38-value fallback, while the last speaker accepted Jewel+Pencil worth 25 before the round discount.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0872.json,6
config_0874,child_worker,first_lt_last_counterexample,False,True,True,"The first position does not look payoff-advantaged. Agent_1 helped introduce the final Alpha template, but that template gave Quill to Agent_2 and the stronger non-Quill bundle to Agent_3, leaving Agent_1 with Apple+Stone. The last speaker beat the first because Agent_3 repeatedly vetoed zero-share offers and ultimately secured Jewel+Pencil, while Agent_1 accepted the lower 18-value bundle to reach consensus.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0874.json,7
config_0876,child_worker,first_gt_last,True,True,True,"The first position looks strongly advantaged because Agent_1 immediately claimed the two high-value items, Jewel and Pencil, and the rest of the negotiation normalized that claim as non-negotiable. Agent_3, the last speaker, fought mostly over Quill and Stone after accepting that starting frame, so the final deal gave Agent_1 the 89-point bundle while Agent_3 received only the low-value remainder.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0876.json,6
config_0878,child_worker,first_gt_last,True,True,True,"The first position looks strongly advantaged. With identical preferences, Agent_1 opened by claiming Jewel as the protected top item, and the rest of the negotiation treated that as an anchor. The final deal left Agent_1 with Jewel+Pencil while Agent_3 received only Stone, so the large first-minus-last gap comes from the first speaker retaining the 57-value item while the last position only secured a minimal nonzero deliverable.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0878.json,8
config_0880,child_worker,first_gt_last,True,True,True,"The first position looks strongly advantaged because Agent_1 opened by claiming the two highest-value items, Apple and Quill, and the rest of the negotiation treated those as protected anchors. Agent_2 and Agent_3 competed over the much smaller remainder, with Agent_3 needing only Stone+Jewel to avoid zero, so consensus formed around a deal that preserved Agent_1's 83 pre-discount utility and left the last position with only 3 pre-discount utility.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0880.json,5
config_0886,child_worker,first_lt_last_counterexample,mixed/unclear,True,True,"Agent_1 set the Quill agenda, but consensus routed Jewel to Agent_3 and Pencil to Agent_5, so the last position narrowly beat the first.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0886.json,5
config_0888,child_worker,first_gt_last,True,True,True,"Agent_1's opening Apple claim became a protected anchor, while Agent_5's Stone demand was reframed as a guarded Stone/Quill side issue and ended in a low-value Quill allocation.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0888.json,5
config_0890,child_worker,first_gt_last,True,True,True,"Agent_1 beat Agent_5 because the consensus gave both their top items, but Agent_1's protected Quill was much more valuable than Agent_5's Jewel.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0890.json,5
config_0904,child_worker,first_lt_last_counterexample,False,True,True,"Agent_1 did not gain a process advantage from speaking first. Their early agenda helped normalize Skeleton D but also conceded Stone to Agent_4, leaving Agent_1 with discounted Jewel while Agent_5 kept discounted Apple, a much higher-value top item.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0904.json,5
config_0912,child_worker,first_gt_last,True,True,False,"Agent_1 beat Agent_5 because the first speaker anchored Apple as the nonconceded focal item, and later agents converged on a top-hold baseline that kept Apple with A1. Agent_5 also secured their top item, so the gap is not pure exclusion; the same norm gave A1 an 86-point item and A5 a 47-point item.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0912.json,5
config_0920,child_worker,first_lt_last_counterexample,False,True,True,"Agent_1 had agenda-setting opportunities and repeatedly framed Path A/Quill protection, but that did not become a payoff advantage. The durable constraint was Quill staying with Agent_5, and the accepted allocation left Agent_1 empty while giving Agent_5 its top item.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0920.json,6
config_0928,child_worker,first_lt_last_counterexample,False,True,False,"Agent_1 used the first turn to make Pencil focal and secured it, but consensus formed around Baseline Option B, giving every agent a salient item and giving Agent_5 Quill worth 35, which beat Agent_1's Pencil worth 33. The transcript shows anchoring without a decisive first-speaker advantage.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0928.json,5
config_0930,child_worker,first_gt_last,True,True,False,"Agent_1 opened by declaring Stone nonnegotiable, then the group treated Stone-1 as the baseline across discussion, proposals, private thinking, and votes. Agent_5, speaking last, optimized around already-fixed claims and accepted Jewel as the best accessible outcome, so the first-vs-last gap reflects both a strong first-mover anchor and Agent_1's unusually high value for Stone.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0930.json,6
config_0936,child_worker,first_gt_last,True,True,False,"Agent_1 beat Agent_5 because the opening Stone/Pencil frame became the shared focal bargain: Agent_1 got Stone at full round-1 value, Agent_2 got its dominant Pencil payoff, and Agent_5 accepted Jewel as the coalition-compatible consolation despite valuing Pencil much more.",/scratch/gpfs/DANQIC/jz4391/bargain/analysis/game1_position_qualitative/subagent_reviews/config_0936.json,6
