config_id,proposal_family,condition_role,pairing_id,focal_model,baseline_model,n_agents,competition_level,replicate_id,field_id,random_seed,models,ecology_models,output_dir,status,consensus_reached,final_round,focal_agent_utility,mean_utility_all_agents
6450,proposal2_mixed_ecology,control,proposal2|claude-haiku-4-5-20251001|n3|comp0.9|field5,claude-haiku-4-5-20251001,gpt-5-nano,3,0.9,,5.0,88079,"['gpt-5-nano', 'amazon-nova-pro-v1.0', 'gemini-2.5-pro']","['amazon-nova-pro-v1.0', 'gemini-2.5-pro']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_claude-haiku-4-5-20251001/n_3/comp_0p9/field_05/control,NOT_STARTED,,,,
6451,proposal2_mixed_ecology,focal,proposal2|claude-haiku-4-5-20251001|n3|comp0.9|field6,claude-haiku-4-5-20251001,gpt-5-nano,3,0.9,,6.0,88105,"['claude-haiku-4-5-20251001', 'claude-haiku-4-5-20251001', 'amazon-nova-micro-v1.0']","['claude-haiku-4-5-20251001', 'amazon-nova-micro-v1.0']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_claude-haiku-4-5-20251001/n_3/comp_0p9/field_06/focal,NOT_STARTED,,,,
6452,proposal2_mixed_ecology,control,proposal2|claude-haiku-4-5-20251001|n3|comp0.9|field6,claude-haiku-4-5-20251001,gpt-5-nano,3,0.9,,6.0,88105,"['gpt-5-nano', 'claude-haiku-4-5-20251001', 'amazon-nova-micro-v1.0']","['claude-haiku-4-5-20251001', 'amazon-nova-micro-v1.0']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_claude-haiku-4-5-20251001/n_3/comp_0p9/field_06/control,NOT_STARTED,,,,
6453,proposal2_mixed_ecology,focal,proposal2|claude-haiku-4-5-20251001|n3|comp0.9|field7,claude-haiku-4-5-20251001,gpt-5-nano,3,0.9,,7.0,88131,"['claude-haiku-4-5-20251001', 'gpt-5.2-chat-latest-20260210', 'amazon-nova-micro-v1.0']","['gpt-5.2-chat-latest-20260210', 'amazon-nova-micro-v1.0']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_claude-haiku-4-5-20251001/n_3/comp_0p9/field_07/focal,NOT_STARTED,,,,
6454,proposal2_mixed_ecology,control,proposal2|claude-haiku-4-5-20251001|n3|comp0.9|field7,claude-haiku-4-5-20251001,gpt-5-nano,3,0.9,,7.0,88131,"['gpt-5-nano', 'gpt-5.2-chat-latest-20260210', 'amazon-nova-micro-v1.0']","['gpt-5.2-chat-latest-20260210', 'amazon-nova-micro-v1.0']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_claude-haiku-4-5-20251001/n_3/comp_0p9/field_07/control,NOT_STARTED,,,,
6455,proposal2_mixed_ecology,focal,proposal2|claude-haiku-4-5-20251001|n3|comp0.9|field8,claude-haiku-4-5-20251001,gpt-5-nano,3,0.9,,8.0,88157,"['claude-haiku-4-5-20251001', 'claude-opus-4-6', 'gpt-4.1-nano-2025-04-14']","['claude-opus-4-6', 'gpt-4.1-nano-2025-04-14']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_claude-haiku-4-5-20251001/n_3/comp_0p9/field_08/focal,NOT_STARTED,,,,
6456,proposal2_mixed_ecology,control,proposal2|claude-haiku-4-5-20251001|n3|comp0.9|field8,claude-haiku-4-5-20251001,gpt-5-nano,3,0.9,,8.0,88157,"['gpt-5-nano', 'claude-opus-4-6', 'gpt-4.1-nano-2025-04-14']","['claude-opus-4-6', 'gpt-4.1-nano-2025-04-14']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_claude-haiku-4-5-20251001/n_3/comp_0p9/field_08/control,NOT_STARTED,,,,
6457,proposal2_mixed_ecology,focal,proposal2|claude-haiku-4-5-20251001|n3|comp0.9|field9,claude-haiku-4-5-20251001,gpt-5-nano,3,0.9,,9.0,88183,"['claude-haiku-4-5-20251001', 'amazon-nova-micro-v1.0', 'gpt-4o-mini-2024-07-18']","['amazon-nova-micro-v1.0', 'gpt-4o-mini-2024-07-18']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_claude-haiku-4-5-20251001/n_3/comp_0p9/field_09/focal,NOT_STARTED,,,,
6458,proposal2_mixed_ecology,control,proposal2|claude-haiku-4-5-20251001|n3|comp0.9|field9,claude-haiku-4-5-20251001,gpt-5-nano,3,0.9,,9.0,88183,"['gpt-5-nano', 'amazon-nova-micro-v1.0', 'gpt-4o-mini-2024-07-18']","['amazon-nova-micro-v1.0', 'gpt-4o-mini-2024-07-18']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_claude-haiku-4-5-20251001/n_3/comp_0p9/field_09/control,NOT_STARTED,,,,
6459,proposal2_mixed_ecology,focal,proposal2|claude-haiku-4-5-20251001|n3|comp0.9|field10,claude-haiku-4-5-20251001,gpt-5-nano,3,0.9,,10.0,88209,"['claude-haiku-4-5-20251001', 'qwen3-max-preview', 'gpt-4o-mini-2024-07-18']","['qwen3-max-preview', 'gpt-4o-mini-2024-07-18']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_claude-haiku-4-5-20251001/n_3/comp_0p9/field_10/focal,NOT_STARTED,,,,
6460,proposal2_mixed_ecology,control,proposal2|claude-haiku-4-5-20251001|n3|comp0.9|field10,claude-haiku-4-5-20251001,gpt-5-nano,3,0.9,,10.0,88209,"['gpt-5-nano', 'qwen3-max-preview', 'gpt-4o-mini-2024-07-18']","['qwen3-max-preview', 'gpt-4o-mini-2024-07-18']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_claude-haiku-4-5-20251001/n_3/comp_0p9/field_10/control,NOT_STARTED,,,,
6461,proposal2_mixed_ecology,focal,proposal2|claude-haiku-4-5-20251001|n3|comp1.0|field1,claude-haiku-4-5-20251001,gpt-5-nano,3,1.0,,1.0,88235,"['claude-haiku-4-5-20251001', 'amazon-nova-micro-v1.0', 'gpt-4.1-nano-2025-04-14']","['amazon-nova-micro-v1.0', 'gpt-4.1-nano-2025-04-14']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_claude-haiku-4-5-20251001/n_3/comp_1/field_01/focal,NOT_STARTED,,,,
6462,proposal2_mixed_ecology,control,proposal2|claude-haiku-4-5-20251001|n3|comp1.0|field1,claude-haiku-4-5-20251001,gpt-5-nano,3,1.0,,1.0,88235,"['gpt-5-nano', 'amazon-nova-micro-v1.0', 'gpt-4.1-nano-2025-04-14']","['amazon-nova-micro-v1.0', 'gpt-4.1-nano-2025-04-14']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_claude-haiku-4-5-20251001/n_3/comp_1/field_01/control,NOT_STARTED,,,,
6463,proposal2_mixed_ecology,focal,proposal2|claude-haiku-4-5-20251001|n3|comp1.0|field2,claude-haiku-4-5-20251001,gpt-5-nano,3,1.0,,2.0,88261,"['claude-haiku-4-5-20251001', 'qwen3-max-preview', 'amazon-nova-micro-v1.0']","['qwen3-max-preview', 'amazon-nova-micro-v1.0']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_claude-haiku-4-5-20251001/n_3/comp_1/field_02/focal,NOT_STARTED,,,,
6464,proposal2_mixed_ecology,control,proposal2|claude-haiku-4-5-20251001|n3|comp1.0|field2,claude-haiku-4-5-20251001,gpt-5-nano,3,1.0,,2.0,88261,"['gpt-5-nano', 'qwen3-max-preview', 'amazon-nova-micro-v1.0']","['qwen3-max-preview', 'amazon-nova-micro-v1.0']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_claude-haiku-4-5-20251001/n_3/comp_1/field_02/control,NOT_STARTED,,,,
6465,proposal2_mixed_ecology,focal,proposal2|claude-haiku-4-5-20251001|n3|comp1.0|field3,claude-haiku-4-5-20251001,gpt-5-nano,3,1.0,,3.0,88287,"['claude-haiku-4-5-20251001', 'claude-opus-4-6-thinking', 'deepseek-r1']","['claude-opus-4-6-thinking', 'deepseek-r1']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_claude-haiku-4-5-20251001/n_3/comp_1/field_03/focal,NOT_STARTED,,,,
6466,proposal2_mixed_ecology,control,proposal2|claude-haiku-4-5-20251001|n3|comp1.0|field3,claude-haiku-4-5-20251001,gpt-5-nano,3,1.0,,3.0,88287,"['gpt-5-nano', 'claude-opus-4-6-thinking', 'deepseek-r1']","['claude-opus-4-6-thinking', 'deepseek-r1']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_claude-haiku-4-5-20251001/n_3/comp_1/field_03/control,NOT_STARTED,,,,
6467,proposal2_mixed_ecology,focal,proposal2|claude-haiku-4-5-20251001|n3|comp1.0|field4,claude-haiku-4-5-20251001,gpt-5-nano,3,1.0,,4.0,88313,"['claude-haiku-4-5-20251001', 'claude-3-haiku-20240307', 'gpt-4.1-nano-2025-04-14']","['claude-3-haiku-20240307', 'gpt-4.1-nano-2025-04-14']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_claude-haiku-4-5-20251001/n_3/comp_1/field_04/focal,NOT_STARTED,,,,
6468,proposal2_mixed_ecology,control,proposal2|claude-haiku-4-5-20251001|n3|comp1.0|field4,claude-haiku-4-5-20251001,gpt-5-nano,3,1.0,,4.0,88313,"['gpt-5-nano', 'claude-3-haiku-20240307', 'gpt-4.1-nano-2025-04-14']","['claude-3-haiku-20240307', 'gpt-4.1-nano-2025-04-14']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_claude-haiku-4-5-20251001/n_3/comp_1/field_04/control,NOT_STARTED,,,,
6469,proposal2_mixed_ecology,focal,proposal2|claude-haiku-4-5-20251001|n3|comp1.0|field5,claude-haiku-4-5-20251001,gpt-5-nano,3,1.0,,5.0,88339,"['claude-haiku-4-5-20251001', 'amazon-nova-pro-v1.0', 'gemini-2.5-pro']","['amazon-nova-pro-v1.0', 'gemini-2.5-pro']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_claude-haiku-4-5-20251001/n_3/comp_1/field_05/focal,NOT_STARTED,,,,
6470,proposal2_mixed_ecology,control,proposal2|claude-haiku-4-5-20251001|n3|comp1.0|field5,claude-haiku-4-5-20251001,gpt-5-nano,3,1.0,,5.0,88339,"['gpt-5-nano', 'amazon-nova-pro-v1.0', 'gemini-2.5-pro']","['amazon-nova-pro-v1.0', 'gemini-2.5-pro']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_claude-haiku-4-5-20251001/n_3/comp_1/field_05/control,NOT_STARTED,,,,
6471,proposal2_mixed_ecology,focal,proposal2|claude-haiku-4-5-20251001|n3|comp1.0|field6,claude-haiku-4-5-20251001,gpt-5-nano,3,1.0,,6.0,88365,"['claude-haiku-4-5-20251001', 'claude-haiku-4-5-20251001', 'amazon-nova-micro-v1.0']","['claude-haiku-4-5-20251001', 'amazon-nova-micro-v1.0']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_claude-haiku-4-5-20251001/n_3/comp_1/field_06/focal,NOT_STARTED,,,,
6472,proposal2_mixed_ecology,control,proposal2|claude-haiku-4-5-20251001|n3|comp1.0|field6,claude-haiku-4-5-20251001,gpt-5-nano,3,1.0,,6.0,88365,"['gpt-5-nano', 'claude-haiku-4-5-20251001', 'amazon-nova-micro-v1.0']","['claude-haiku-4-5-20251001', 'amazon-nova-micro-v1.0']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_claude-haiku-4-5-20251001/n_3/comp_1/field_06/control,NOT_STARTED,,,,
6473,proposal2_mixed_ecology,focal,proposal2|claude-haiku-4-5-20251001|n3|comp1.0|field7,claude-haiku-4-5-20251001,gpt-5-nano,3,1.0,,7.0,88391,"['claude-haiku-4-5-20251001', 'gpt-5.2-chat-latest-20260210', 'amazon-nova-micro-v1.0']","['gpt-5.2-chat-latest-20260210', 'amazon-nova-micro-v1.0']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_claude-haiku-4-5-20251001/n_3/comp_1/field_07/focal,NOT_STARTED,,,,
6474,proposal2_mixed_ecology,control,proposal2|claude-haiku-4-5-20251001|n3|comp1.0|field7,claude-haiku-4-5-20251001,gpt-5-nano,3,1.0,,7.0,88391,"['gpt-5-nano', 'gpt-5.2-chat-latest-20260210', 'amazon-nova-micro-v1.0']","['gpt-5.2-chat-latest-20260210', 'amazon-nova-micro-v1.0']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_claude-haiku-4-5-20251001/n_3/comp_1/field_07/control,NOT_STARTED,,,,
6475,proposal2_mixed_ecology,focal,proposal2|claude-haiku-4-5-20251001|n3|comp1.0|field8,claude-haiku-4-5-20251001,gpt-5-nano,3,1.0,,8.0,88417,"['claude-haiku-4-5-20251001', 'claude-opus-4-6', 'gpt-4.1-nano-2025-04-14']","['claude-opus-4-6', 'gpt-4.1-nano-2025-04-14']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_claude-haiku-4-5-20251001/n_3/comp_1/field_08/focal,NOT_STARTED,,,,
6476,proposal2_mixed_ecology,control,proposal2|claude-haiku-4-5-20251001|n3|comp1.0|field8,claude-haiku-4-5-20251001,gpt-5-nano,3,1.0,,8.0,88417,"['gpt-5-nano', 'claude-opus-4-6', 'gpt-4.1-nano-2025-04-14']","['claude-opus-4-6', 'gpt-4.1-nano-2025-04-14']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_claude-haiku-4-5-20251001/n_3/comp_1/field_08/control,NOT_STARTED,,,,
6477,proposal2_mixed_ecology,focal,proposal2|claude-haiku-4-5-20251001|n3|comp1.0|field9,claude-haiku-4-5-20251001,gpt-5-nano,3,1.0,,9.0,88443,"['claude-haiku-4-5-20251001', 'amazon-nova-micro-v1.0', 'gpt-4o-mini-2024-07-18']","['amazon-nova-micro-v1.0', 'gpt-4o-mini-2024-07-18']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_claude-haiku-4-5-20251001/n_3/comp_1/field_09/focal,NOT_STARTED,,,,
6478,proposal2_mixed_ecology,control,proposal2|claude-haiku-4-5-20251001|n3|comp1.0|field9,claude-haiku-4-5-20251001,gpt-5-nano,3,1.0,,9.0,88443,"['gpt-5-nano', 'amazon-nova-micro-v1.0', 'gpt-4o-mini-2024-07-18']","['amazon-nova-micro-v1.0', 'gpt-4o-mini-2024-07-18']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_claude-haiku-4-5-20251001/n_3/comp_1/field_09/control,NOT_STARTED,,,,
6479,proposal2_mixed_ecology,focal,proposal2|claude-haiku-4-5-20251001|n3|comp1.0|field10,claude-haiku-4-5-20251001,gpt-5-nano,3,1.0,,10.0,88469,"['claude-haiku-4-5-20251001', 'qwen3-max-preview', 'gpt-4o-mini-2024-07-18']","['qwen3-max-preview', 'gpt-4o-mini-2024-07-18']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_claude-haiku-4-5-20251001/n_3/comp_1/field_10/focal,NOT_STARTED,,,,
6480,proposal2_mixed_ecology,control,proposal2|claude-haiku-4-5-20251001|n3|comp1.0|field10,claude-haiku-4-5-20251001,gpt-5-nano,3,1.0,,10.0,88469,"['gpt-5-nano', 'qwen3-max-preview', 'gpt-4o-mini-2024-07-18']","['qwen3-max-preview', 'gpt-4o-mini-2024-07-18']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_claude-haiku-4-5-20251001/n_3/comp_1/field_10/control,NOT_STARTED,,,,
6481,proposal2_mixed_ecology,focal,proposal2|claude-haiku-4-5-20251001|n5|comp0.0|field1,claude-haiku-4-5-20251001,gpt-5-nano,5,0.0,,1.0,88495,"['claude-haiku-4-5-20251001', 'command-r-plus-08-2024', 'amazon-nova-micro-v1.0', 'claude-haiku-4-5-20251001', 'claude-opus-4-5-20251101']","['command-r-plus-08-2024', 'amazon-nova-micro-v1.0', 'claude-haiku-4-5-20251001', 'claude-opus-4-5-20251101']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_claude-haiku-4-5-20251001/n_5/comp_0/field_01/focal,NOT_STARTED,,,,
6482,proposal2_mixed_ecology,control,proposal2|claude-haiku-4-5-20251001|n5|comp0.0|field1,claude-haiku-4-5-20251001,gpt-5-nano,5,0.0,,1.0,88495,"['gpt-5-nano', 'command-r-plus-08-2024', 'amazon-nova-micro-v1.0', 'claude-haiku-4-5-20251001', 'claude-opus-4-5-20251101']","['command-r-plus-08-2024', 'amazon-nova-micro-v1.0', 'claude-haiku-4-5-20251001', 'claude-opus-4-5-20251101']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_claude-haiku-4-5-20251001/n_5/comp_0/field_01/control,NOT_STARTED,,,,
6483,proposal2_mixed_ecology,focal,proposal2|claude-haiku-4-5-20251001|n5|comp0.0|field2,claude-haiku-4-5-20251001,gpt-5-nano,5,0.0,,2.0,88521,"['claude-haiku-4-5-20251001', 'deepseek-v3', 'deepseek-r1-0528', 'claude-3-haiku-20240307', 'o3-mini-high']","['deepseek-v3', 'deepseek-r1-0528', 'claude-3-haiku-20240307', 'o3-mini-high']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_claude-haiku-4-5-20251001/n_5/comp_0/field_02/focal,NOT_STARTED,,,,
6484,proposal2_mixed_ecology,control,proposal2|claude-haiku-4-5-20251001|n5|comp0.0|field2,claude-haiku-4-5-20251001,gpt-5-nano,5,0.0,,2.0,88521,"['gpt-5-nano', 'deepseek-v3', 'deepseek-r1-0528', 'claude-3-haiku-20240307', 'o3-mini-high']","['deepseek-v3', 'deepseek-r1-0528', 'claude-3-haiku-20240307', 'o3-mini-high']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_claude-haiku-4-5-20251001/n_5/comp_0/field_02/control,NOT_STARTED,,,,
6485,proposal2_mixed_ecology,focal,proposal2|claude-haiku-4-5-20251001|n5|comp0.0|field3,claude-haiku-4-5-20251001,gpt-5-nano,5,0.0,,3.0,88547,"['claude-haiku-4-5-20251001', 'claude-opus-4-5-20251101', 'command-r-plus-08-2024', 'gpt-5.2-chat-latest-20260210', 'o3-mini-high']","['claude-opus-4-5-20251101', 'command-r-plus-08-2024', 'gpt-5.2-chat-latest-20260210', 'o3-mini-high']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_claude-haiku-4-5-20251001/n_5/comp_0/field_03/focal,NOT_STARTED,,,,
6486,proposal2_mixed_ecology,control,proposal2|claude-haiku-4-5-20251001|n5|comp0.0|field3,claude-haiku-4-5-20251001,gpt-5-nano,5,0.0,,3.0,88547,"['gpt-5-nano', 'claude-opus-4-5-20251101', 'command-r-plus-08-2024', 'gpt-5.2-chat-latest-20260210', 'o3-mini-high']","['claude-opus-4-5-20251101', 'command-r-plus-08-2024', 'gpt-5.2-chat-latest-20260210', 'o3-mini-high']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_claude-haiku-4-5-20251001/n_5/comp_0/field_03/control,NOT_STARTED,,,,
6487,proposal2_mixed_ecology,focal,proposal2|claude-haiku-4-5-20251001|n5|comp0.0|field4,claude-haiku-4-5-20251001,gpt-5-nano,5,0.0,,4.0,88573,"['claude-haiku-4-5-20251001', 'command-r-plus-08-2024', 'claude-opus-4-6', 'gemini-3-pro', 'claude-3-haiku-20240307']","['command-r-plus-08-2024', 'claude-opus-4-6', 'gemini-3-pro', 'claude-3-haiku-20240307']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_claude-haiku-4-5-20251001/n_5/comp_0/field_04/focal,NOT_STARTED,,,,
6488,proposal2_mixed_ecology,control,proposal2|claude-haiku-4-5-20251001|n5|comp0.0|field4,claude-haiku-4-5-20251001,gpt-5-nano,5,0.0,,4.0,88573,"['gpt-5-nano', 'command-r-plus-08-2024', 'claude-opus-4-6', 'gemini-3-pro', 'claude-3-haiku-20240307']","['command-r-plus-08-2024', 'claude-opus-4-6', 'gemini-3-pro', 'claude-3-haiku-20240307']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_claude-haiku-4-5-20251001/n_5/comp_0/field_04/control,NOT_STARTED,,,,
6489,proposal2_mixed_ecology,focal,proposal2|claude-haiku-4-5-20251001|n5|comp0.0|field5,claude-haiku-4-5-20251001,gpt-5-nano,5,0.0,,5.0,88599,"['claude-haiku-4-5-20251001', 'gpt-4o-2024-05-13', 'gpt-5.4-high', 'claude-opus-4-6', 'gpt-5-nano-high']","['gpt-4o-2024-05-13', 'gpt-5.4-high', 'claude-opus-4-6', 'gpt-5-nano-high']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_claude-haiku-4-5-20251001/n_5/comp_0/field_05/focal,NOT_STARTED,,,,
6490,proposal2_mixed_ecology,control,proposal2|claude-haiku-4-5-20251001|n5|comp0.0|field5,claude-haiku-4-5-20251001,gpt-5-nano,5,0.0,,5.0,88599,"['gpt-5-nano', 'gpt-4o-2024-05-13', 'gpt-5.4-high', 'claude-opus-4-6', 'gpt-5-nano-high']","['gpt-4o-2024-05-13', 'gpt-5.4-high', 'claude-opus-4-6', 'gpt-5-nano-high']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_claude-haiku-4-5-20251001/n_5/comp_0/field_05/control,NOT_STARTED,,,,
6491,proposal2_mixed_ecology,focal,proposal2|claude-haiku-4-5-20251001|n5|comp0.0|field6,claude-haiku-4-5-20251001,gpt-5-nano,5,0.0,,6.0,88625,"['claude-haiku-4-5-20251001', 'qwen3-max-preview', 'command-r-plus-08-2024', 'amazon-nova-micro-v1.0', 'amazon-nova-pro-v1.0']","['qwen3-max-preview', 'command-r-plus-08-2024', 'amazon-nova-micro-v1.0', 'amazon-nova-pro-v1.0']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_claude-haiku-4-5-20251001/n_5/comp_0/field_06/focal,NOT_STARTED,,,,
6492,proposal2_mixed_ecology,control,proposal2|claude-haiku-4-5-20251001|n5|comp0.0|field6,claude-haiku-4-5-20251001,gpt-5-nano,5,0.0,,6.0,88625,"['gpt-5-nano', 'qwen3-max-preview', 'command-r-plus-08-2024', 'amazon-nova-micro-v1.0', 'amazon-nova-pro-v1.0']","['qwen3-max-preview', 'command-r-plus-08-2024', 'amazon-nova-micro-v1.0', 'amazon-nova-pro-v1.0']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_claude-haiku-4-5-20251001/n_5/comp_0/field_06/control,NOT_STARTED,,,,
6493,proposal2_mixed_ecology,focal,proposal2|claude-haiku-4-5-20251001|n5|comp0.0|field7,claude-haiku-4-5-20251001,gpt-5-nano,5,0.0,,7.0,88651,"['claude-haiku-4-5-20251001', 'claude-opus-4-6-thinking', 'command-r-plus-08-2024', 'claude-haiku-4-5-20251001', 'deepseek-r1']","['claude-opus-4-6-thinking', 'command-r-plus-08-2024', 'claude-haiku-4-5-20251001', 'deepseek-r1']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_claude-haiku-4-5-20251001/n_5/comp_0/field_07/focal,NOT_STARTED,,,,
6494,proposal2_mixed_ecology,control,proposal2|claude-haiku-4-5-20251001|n5|comp0.0|field7,claude-haiku-4-5-20251001,gpt-5-nano,5,0.0,,7.0,88651,"['gpt-5-nano', 'claude-opus-4-6-thinking', 'command-r-plus-08-2024', 'claude-haiku-4-5-20251001', 'deepseek-r1']","['claude-opus-4-6-thinking', 'command-r-plus-08-2024', 'claude-haiku-4-5-20251001', 'deepseek-r1']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_claude-haiku-4-5-20251001/n_5/comp_0/field_07/control,NOT_STARTED,,,,
6495,proposal2_mixed_ecology,focal,proposal2|claude-haiku-4-5-20251001|n5|comp0.0|field8,claude-haiku-4-5-20251001,gpt-5-nano,5,0.0,,8.0,88677,"['claude-haiku-4-5-20251001', 'amazon-nova-micro-v1.0', 'qwen3-max-preview', 'gemma-3-27b-it', 'gemini-3-pro']","['amazon-nova-micro-v1.0', 'qwen3-max-preview', 'gemma-3-27b-it', 'gemini-3-pro']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_claude-haiku-4-5-20251001/n_5/comp_0/field_08/focal,NOT_STARTED,,,,
6496,proposal2_mixed_ecology,control,proposal2|claude-haiku-4-5-20251001|n5|comp0.0|field8,claude-haiku-4-5-20251001,gpt-5-nano,5,0.0,,8.0,88677,"['gpt-5-nano', 'amazon-nova-micro-v1.0', 'qwen3-max-preview', 'gemma-3-27b-it', 'gemini-3-pro']","['amazon-nova-micro-v1.0', 'qwen3-max-preview', 'gemma-3-27b-it', 'gemini-3-pro']",/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/game1_multiagent_full_20260413_045538/proposal2_mixed_ecology/focal_claude-haiku-4-5-20251001/n_5/comp_0/field_08/control,NOT_STARTED,,,,
