packet_id,file_path,baseline_agent,adversary_agent,baseline_model,adversary_model,adversary_short,adversary_tier,adversary_elo,model_order,competition_level,discussion_turns,consensus_reached,final_round,baseline_utility,adversary_utility,utility_gap,top_item_conflict,top2_overlap_count,accepted_proposer,accepted_proposer_role,baseline_proposal_count,baseline_unique_proposals,baseline_repeat_rate,baseline_all_items_rate,baseline_parse_failure_rate,baseline_opening_self_raw,baseline_opening_other_raw,baseline_opening_self_share,baseline_first_concession_round,baseline_late_concession_score,baseline_total_concession,baseline_largest_single_concession,baseline_final_self_raw,baseline_final_other_raw,baseline_stubbornness_proxy,adversary_proposal_count,adversary_unique_proposals,adversary_repeat_rate,adversary_all_items_rate,adversary_parse_failure_rate,adversary_opening_self_raw,adversary_opening_other_raw,adversary_opening_self_share,adversary_first_concession_round,adversary_late_concession_score,adversary_total_concession,adversary_largest_single_concession,adversary_final_self_raw,adversary_final_other_raw,adversary_stubbornness_proxy
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_claude_haiku_4_5_20251001_strong_first_comp_1_0_turns_2_run_2_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_claude-haiku-4-5-20251001/strong_first/comp_1.0/turns_2/run_2/experiment_results.json,Agent_2,Agent_1,gpt-5-nano,claude-haiku-4-5-20251001,Haiku 4.5,Medium,1407.0,strong_first,1.0,2,True,5,32.1489,33.4611,1.3122000000000043,True,2,Agent_1,adversary,5,3,0.5,0.0,0.0,52.0,48.0,0.52,3.0,0.2222222222222222,3.0,8.0,49.0,51.0,0.18055555555555555,5,4,0.25,0.0,0.0,52.0,48.0,0.52,2.0,0.1111111111111111,3.0,8.0,51.0,49.0,0.09027777777777778
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_claude_haiku_4_5_20251001_weak_first_comp_1_0_turns_1_run_1_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_claude-haiku-4-5-20251001/weak_first/comp_1.0/turns_1/run_1/experiment_results.json,Agent_1,Agent_2,gpt-5-nano,claude-haiku-4-5-20251001,Haiku 4.5,Medium,1407.0,weak_first,1.0,1,True,5,42.6465,22.9635,-19.683000000000003,True,2,Agent_1,baseline,5,3,0.25,0.0,0.0,65.0,35.0,0.65,4.0,0.3333333333333333,30.0,39.0,65.0,35.0,0.14583333333333331,5,4,0.0,0.0,0.0,79.0,21.0,0.79,2.0,0.1111111111111111,44.0,33.0,35.0,65.0,0.027777777777777776
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_claude_haiku_4_5_20251001_weak_first_comp_1_0_turns_2_run_1_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_claude-haiku-4-5-20251001/weak_first/comp_1.0/turns_2/run_1/experiment_results.json,Agent_1,Agent_2,gpt-5-nano,claude-haiku-4-5-20251001,Haiku 4.5,Medium,1407.0,weak_first,1.0,2,True,1,55.0,45.0,-10.0,True,2,Agent_1,baseline,1,1,0.0,0.0,0.0,55.0,45.0,0.55,,0.5,0.0,0.0,55.0,45.0,0.125,1,1,0.0,0.0,0.0,45.0,55.0,0.45,,0.5,0.0,0.0,45.0,55.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_deepseek_r1_0528_strong_first_comp_0_0_turns_1_run_2_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_deepseek-r1-0528/strong_first/comp_0.0/turns_1/run_2/experiment_results.json,Agent_2,Agent_1,gpt-5-nano,deepseek-r1-0528,DeepSeek R1-0528,Strong,1422.0,strong_first,0.0,1,True,1,100.0,100.0,0.0,False,0,Agent_1,adversary,1,1,0.0,0.0,0.0,99.0,100.0,0.49748743718592964,,0.5,0.0,0.0,99.0,100.0,0.125,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_deepseek_r1_0528_strong_first_comp_0_0_turns_2_run_2_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_deepseek-r1-0528/strong_first/comp_0.0/turns_2/run_2/experiment_results.json,Agent_2,Agent_1,gpt-5-nano,deepseek-r1-0528,DeepSeek R1-0528,Strong,1422.0,strong_first,0.0,2,True,1,100.0,100.0,0.0,False,0,Agent_1,adversary,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_deepseek_r1_0528_weak_first_comp_0_0_turns_1_run_1_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_deepseek-r1-0528/weak_first/comp_0.0/turns_1/run_1/experiment_results.json,Agent_1,Agent_2,gpt-5-nano,deepseek-r1-0528,DeepSeek R1-0528,Strong,1422.0,weak_first,0.0,1,True,1,100.0,100.0,0.0,False,0,Agent_1,baseline,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_deepseek_r1_0528_weak_first_comp_0_0_turns_2_run_1_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_deepseek-r1-0528/weak_first/comp_0.0/turns_2/run_1/experiment_results.json,Agent_1,Agent_2,gpt-5-nano,deepseek-r1-0528,DeepSeek R1-0528,Strong,1422.0,weak_first,0.0,2,True,1,100.0,100.0,0.0,False,0,Agent_1,baseline,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_qwen3_max_preview_strong_first_comp_0_0_turns_1_run_2_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_qwen3-max-preview/strong_first/comp_0.0/turns_1/run_2/experiment_results.json,Agent_2,Agent_1,gpt-5-nano,qwen3-max-preview,Qwen3 Max,Strong,1435.0,strong_first,0.0,1,True,1,100.0,100.0,0.0,False,0,Agent_1,adversary,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_qwen3_max_preview_strong_first_comp_0_0_turns_2_run_2_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_qwen3-max-preview/strong_first/comp_0.0/turns_2/run_2/experiment_results.json,Agent_2,Agent_1,gpt-5-nano,qwen3-max-preview,Qwen3 Max,Strong,1435.0,strong_first,0.0,2,True,1,100.0,100.0,0.0,False,0,Agent_1,adversary,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_qwen3_max_preview_weak_first_comp_0_0_turns_1_run_1_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_qwen3-max-preview/weak_first/comp_0.0/turns_1/run_1/experiment_results.json,Agent_1,Agent_2,gpt-5-nano,qwen3-max-preview,Qwen3 Max,Strong,1435.0,weak_first,0.0,1,True,1,100.0,100.0,0.0,False,0,Agent_1,baseline,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_qwen3_max_preview_weak_first_comp_0_0_turns_2_run_1_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_qwen3-max-preview/weak_first/comp_0.0/turns_2/run_1/experiment_results.json,Agent_1,Agent_2,gpt-5-nano,qwen3-max-preview,Qwen3 Max,Strong,1435.0,weak_first,0.0,2,True,1,100.0,100.0,0.0,False,0,Agent_1,baseline,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_gemini_2_5_pro_strong_first_comp_0_0_turns_1_run_2_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_gemini-2.5-pro/strong_first/comp_0.0/turns_1/run_2/experiment_results.json,Agent_2,Agent_1,gpt-5-nano,gemini-2.5-pro,Gemini 2.5 Pro,Strong,1448.0,strong_first,0.0,1,True,1,100.0,100.0,0.0,False,0,Agent_1,adversary,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_gemini_2_5_pro_strong_first_comp_0_0_turns_2_run_2_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_gemini-2.5-pro/strong_first/comp_0.0/turns_2/run_2/experiment_results.json,Agent_2,Agent_1,gpt-5-nano,gemini-2.5-pro,Gemini 2.5 Pro,Strong,1448.0,strong_first,0.0,2,True,1,100.0,100.0,0.0,False,0,Agent_1,adversary,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_gemini_2_5_pro_weak_first_comp_0_0_turns_1_run_1_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_gemini-2.5-pro/weak_first/comp_0.0/turns_1/run_1/experiment_results.json,Agent_1,Agent_2,gpt-5-nano,gemini-2.5-pro,Gemini 2.5 Pro,Strong,1448.0,weak_first,0.0,1,True,1,100.0,100.0,0.0,False,0,Agent_1,baseline,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_gemini_2_5_pro_weak_first_comp_0_0_turns_2_run_1_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_gemini-2.5-pro/weak_first/comp_0.0/turns_2/run_1/experiment_results.json,Agent_1,Agent_2,gpt-5-nano,gemini-2.5-pro,Gemini 2.5 Pro,Strong,1448.0,weak_first,0.0,2,True,1,100.0,100.0,0.0,False,0,Agent_1,baseline,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_claude_opus_4_5_20251101_strong_first_comp_0_0_turns_1_run_2_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_claude-opus-4-5-20251101/strong_first/comp_0.0/turns_1/run_2/experiment_results.json,Agent_2,Agent_1,gpt-5-nano,claude-opus-4-5-20251101,Opus 4.5,Strong,1468.0,strong_first,0.0,1,True,1,100.0,100.0,0.0,False,0,Agent_1,adversary,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_claude_opus_4_5_20251101_strong_first_comp_0_0_turns_2_run_2_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_claude-opus-4-5-20251101/strong_first/comp_0.0/turns_2/run_2/experiment_results.json,Agent_2,Agent_1,gpt-5-nano,claude-opus-4-5-20251101,Opus 4.5,Strong,1468.0,strong_first,0.0,2,True,1,100.0,100.0,0.0,False,0,Agent_1,adversary,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_claude_opus_4_5_20251101_thinking_32k_strong_first_comp_0_0_turns_1_run_2_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_claude-opus-4-5-20251101-thinking-32k/strong_first/comp_0.0/turns_1/run_2/experiment_results.json,Agent_2,Agent_1,gpt-5-nano,claude-opus-4-5-20251101,Opus 4.5,Strong,1468.0,strong_first,0.0,1,True,1,100.0,100.0,0.0,False,0,Agent_1,adversary,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_claude_opus_4_5_20251101_thinking_32k_strong_first_comp_0_0_turns_2_run_2_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_claude-opus-4-5-20251101-thinking-32k/strong_first/comp_0.0/turns_2/run_2/experiment_results.json,Agent_2,Agent_1,gpt-5-nano,claude-opus-4-5-20251101,Opus 4.5,Strong,1468.0,strong_first,0.0,2,True,1,100.0,100.0,0.0,False,0,Agent_1,adversary,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_claude_opus_4_5_20251101_weak_first_comp_0_0_turns_1_run_1_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_claude-opus-4-5-20251101/weak_first/comp_0.0/turns_1/run_1/experiment_results.json,Agent_1,Agent_2,gpt-5-nano,claude-opus-4-5-20251101,Opus 4.5,Strong,1468.0,weak_first,0.0,1,True,1,90.0,100.0,10.0,False,0,Agent_1,baseline,1,1,0.0,0.0,0.0,90.0,100.0,0.47368421052631576,,0.5,0.0,0.0,90.0,100.0,0.125,1,1,0.0,0.0,0.0,100.0,90.0,0.5263157894736842,,0.5,0.0,0.0,100.0,90.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_claude_opus_4_5_20251101_weak_first_comp_0_0_turns_2_run_1_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_claude-opus-4-5-20251101/weak_first/comp_0.0/turns_2/run_1/experiment_results.json,Agent_1,Agent_2,gpt-5-nano,claude-opus-4-5-20251101,Opus 4.5,Strong,1468.0,weak_first,0.0,2,True,1,100.0,100.0,0.0,False,0,Agent_1,baseline,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_claude_opus_4_5_20251101_thinking_32k_weak_first_comp_0_0_turns_1_run_1_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_claude-opus-4-5-20251101-thinking-32k/weak_first/comp_0.0/turns_1/run_1/experiment_results.json,Agent_1,Agent_2,gpt-5-nano,claude-opus-4-5-20251101,Opus 4.5,Strong,1468.0,weak_first,0.0,1,True,1,100.0,100.0,0.0,False,0,Agent_1,baseline,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_claude_opus_4_5_20251101_thinking_32k_weak_first_comp_0_0_turns_2_run_1_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_claude-opus-4-5-20251101-thinking-32k/weak_first/comp_0.0/turns_2/run_1/experiment_results.json,Agent_1,Agent_2,gpt-5-nano,claude-opus-4-5-20251101,Opus 4.5,Strong,1468.0,weak_first,0.0,2,True,1,100.0,100.0,0.0,False,0,Agent_1,baseline,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125,1,1,0.0,1.0,1.0,100.0,0.0,1.0,,0.5,0.0,0.0,100.0,0.0,0.625
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_gpt_5_2_chat_latest_20260210_strong_first_comp_0_0_turns_1_run_2_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_gpt-5.2-chat-latest-20260210/strong_first/comp_0.0/turns_1/run_2/experiment_results.json,Agent_2,Agent_1,gpt-5-nano,gpt-5.2-chat-latest-20260210,GPT-5.2 Chat,Strong,1478.0,strong_first,0.0,1,True,1,100.0,100.0,0.0,False,0,Agent_1,adversary,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_gpt_5_2_chat_latest_20260210_strong_first_comp_0_0_turns_2_run_2_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_gpt-5.2-chat-latest-20260210/strong_first/comp_0.0/turns_2/run_2/experiment_results.json,Agent_2,Agent_1,gpt-5-nano,gpt-5.2-chat-latest-20260210,GPT-5.2 Chat,Strong,1478.0,strong_first,0.0,2,True,1,100.0,100.0,0.0,False,0,Agent_1,adversary,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_gpt_5_2_chat_latest_20260210_weak_first_comp_0_0_turns_1_run_1_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_gpt-5.2-chat-latest-20260210/weak_first/comp_0.0/turns_1/run_1/experiment_results.json,Agent_1,Agent_2,gpt-5-nano,gpt-5.2-chat-latest-20260210,GPT-5.2 Chat,Strong,1478.0,weak_first,0.0,1,True,1,100.0,100.0,0.0,False,0,Agent_1,baseline,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_gpt_5_2_chat_latest_20260210_weak_first_comp_0_0_turns_2_run_1_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_gpt-5.2-chat-latest-20260210/weak_first/comp_0.0/turns_2/run_1/experiment_results.json,Agent_1,Agent_2,gpt-5-nano,gpt-5.2-chat-latest-20260210,GPT-5.2 Chat,Strong,1478.0,weak_first,0.0,2,True,1,100.0,100.0,0.0,False,0,Agent_1,baseline,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_gpt_5_4_high_strong_first_comp_0_0_turns_1_run_2_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_gpt-5.4-high/strong_first/comp_0.0/turns_1/run_2/experiment_results.json,Agent_2,Agent_1,gpt-5-nano,gpt-5.4-high,GPT-5.4 High,Strong,1484.0,strong_first,0.0,1,True,2,90.0,90.0,0.0,False,0,Agent_1,adversary,2,2,0.0,0.0,0.0,100.0,79.0,0.5586592178770949,,1.0,0.0,0.0,100.0,100.0,0.25,2,1,1.0,0.0,0.0,100.0,100.0,0.5,,1.0,0.0,0.0,100.0,100.0,0.5
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_gpt_5_4_high_strong_first_comp_0_0_turns_2_run_2_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_gpt-5.4-high/strong_first/comp_0.0/turns_2/run_2/experiment_results.json,Agent_2,Agent_1,gpt-5-nano,gpt-5.4-high,GPT-5.4 High,Strong,1484.0,strong_first,0.0,2,True,1,100.0,100.0,0.0,False,0,Agent_1,adversary,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_gpt_5_4_high_weak_first_comp_0_0_turns_1_run_1_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_gpt-5.4-high/weak_first/comp_0.0/turns_1/run_1/experiment_results.json,Agent_1,Agent_2,gpt-5-nano,gpt-5.4-high,GPT-5.4 High,Strong,1484.0,weak_first,0.0,1,True,1,100.0,100.0,0.0,False,0,Agent_1,baseline,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_gpt_5_4_high_weak_first_comp_0_0_turns_2_run_1_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_gpt-5.4-high/weak_first/comp_0.0/turns_2/run_1/experiment_results.json,Agent_1,Agent_2,gpt-5-nano,gpt-5.4-high,GPT-5.4 High,Strong,1484.0,weak_first,0.0,2,True,1,100.0,100.0,0.0,False,0,Agent_1,baseline,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_gemini_3_pro_strong_first_comp_0_0_turns_1_run_2_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_gemini-3-pro/strong_first/comp_0.0/turns_1/run_2/experiment_results.json,Agent_2,Agent_1,gpt-5-nano,gemini-3-pro,Gemini 3 Pro,Strong,1486.0,strong_first,0.0,1,True,1,100.0,100.0,0.0,False,0,Agent_1,adversary,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_gemini_3_pro_strong_first_comp_0_0_turns_2_run_2_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_gemini-3-pro/strong_first/comp_0.0/turns_2/run_2/experiment_results.json,Agent_2,Agent_1,gpt-5-nano,gemini-3-pro,Gemini 3 Pro,Strong,1486.0,strong_first,0.0,2,True,1,100.0,100.0,0.0,False,0,Agent_1,adversary,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_gemini_3_pro_weak_first_comp_0_0_turns_1_run_1_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_gemini-3-pro/weak_first/comp_0.0/turns_1/run_1/experiment_results.json,Agent_1,Agent_2,gpt-5-nano,gemini-3-pro,Gemini 3 Pro,Strong,1486.0,weak_first,0.0,1,True,1,100.0,100.0,0.0,False,0,Agent_1,baseline,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125
experiments_results_scaling_experiment_20260404_064451_gpt_5_nano_vs_gemini_3_pro_weak_first_comp_0_0_turns_2_run_1_experiment_results_json,/scratch/gpfs/DANQIC/jz4391/bargain/experiments/results/scaling_experiment_20260404_064451/gpt-5-nano_vs_gemini-3-pro/weak_first/comp_0.0/turns_2/run_1/experiment_results.json,Agent_1,Agent_2,gpt-5-nano,gemini-3-pro,Gemini 3 Pro,Strong,1486.0,weak_first,0.0,2,True,1,100.0,100.0,0.0,False,0,Agent_1,baseline,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125,1,1,0.0,0.0,0.0,100.0,100.0,0.5,,0.5,0.0,0.0,100.0,100.0,0.125
