experiment_group,config_id,game,game_type,n_agents,run_name,agent_id,round,phase,interaction_phase,proposal_repair_attempt,model_name,model_normalized,parse_error_type,parse_error_message,error_cause,current_parser_parseable,raw_preview,n_gt_2,arena_elo
heterogeneous,293,game1,item_allocation,4,config_0293_game1_heterogeneous_random_n4_comp_0p25_run19,Agent_2,1,proposal,proposal_round_1_invalid_attempt_0,0.0,amazon/nova-micro-v1,amazon-nova-micro-v1.0,JSONDecodeError,Expecting value: line 4 column 18 (char 60),JSON comments inside arrays/objects,True,"{\n    ""allocation"": {\n        ""Agent_1"": [\n            8,   // Camera\n            4,   // Quill\n            0    // Apple\n        ],\n        ""Agent_2"": [\n            1     // Stone (uncontested, highest value)\n        ],\n        ""Agent_3"": [\n            6,   // Ring (Agent_3's highest remaining value)\n            7    // Hat\n        ],\n        ""Agent_4"": [\n            3,   // Pencil (Agent_4's highest priority)\n            9,   // Book\n            5    // Jewel (Agent_4's second",True,1240
heterogeneous,317,game1,item_allocation,4,config_0317_game1_heterogeneous_random_n4_comp_0p5_run01,Agent_3,1,proposal,proposal_round_1_invalid_attempt_2,2.0,claude-haiku-4-5-20251001,claude-haiku-4-5-20251001,ValueError,No JSON found in proposal response,natural language/no JSON object,False,"[Round 1 | Discussion] [Agent_3]\n\nThank you, Agent_4, for the detailed engagement—I appreciate you laying out the math clearly. However, I need to be direct: **your proposal leaves me at 42 utility, the clear disadvantaged position, and I cannot accept it.**\n\nLet me explain the core problem and then offer a genuine counter-proposal:\n\n---\n\n### **Why 42 Utility Is Below My Reservation Value**\n\nYour allocation gives:\n- **Agent_4: 73 utility** (Apple + Ring + Camera)\n- **Agent_2: 46 util",True,1407
heterogeneous,317,game1,item_allocation,4,config_0317_game1_heterogeneous_random_n4_comp_0p5_run01,Agent_3,1,proposal,proposal_round_1_invalid_attempt_4,4.0,claude-haiku-4-5-20251001,claude-haiku-4-5-20251001,ValueError,No JSON found in proposal response,natural language/no JSON object,False,"[Agent_3] [Round 1 | Discussion]\n\nThank you for the detailed proposal, Agent_4. I appreciate your transparency and the structured approach. However, I need to be direct: **I cannot accept Book + Clock (42 utility) as my allocation.** This leaves me systematically disadvantaged, and I want to explain why before offering a counter-proposal.\n\n---\n\n### **Why 42 Utility is Below My Reservation Value**\n\nLooking at your proposed split:\n- **Agent_4**: 73 utility (Apple + Ring + Camera)\n- **Age",True,1407
heterogeneous,325,game1,item_allocation,4,config_0325_game1_heterogeneous_random_n4_comp_0p5_run09,Agent_3,1,proposal,proposal_round_1_invalid_attempt_0,0.0,amazon/nova-pro-v1,amazon-nova-pro-v1.0,JSONDecodeError,Expecting value: line 4 column 16 (char 58),JSON comments inside arrays/objects,True,"{\n    ""allocation"": {\n        ""Agent_1"": [\n            2, // Stone\n            4, // Hat\n            8  // Pencil\n        ],\n        ""Agent_2"": [\n            0, // Apple\n            1, // Jewel\n            9  // Clock\n        ],\n        ""Agent_3"": [\n            3, // Quill\n            6  // Camera\n        ],\n        ""Agent_4"": [\n            5, // Book\n            7  // Ring\n        ]\n    },\n    ""reasoning"": ""This allocation is based on the stated preferences and negotiations",True,1290
heterogeneous,326,game1,item_allocation,4,config_0326_game1_heterogeneous_random_n4_comp_0p5_run10,Agent_2,1,private_thinking,private_thinking_round_1,,anthropic/claude-3-haiku,claude-3-haiku-20240307,JSONDecodeError,Invalid control character at: line 2 column 65 (char 66),unescaped newline/control char in JSON string,True,"{\n    ""reasoning"": ""From the discussion so far, I've learned that:\n- Agent_1 highly values the Quill, Book, Camera, and Hat, but is willing to trade away Jewel, Stone, Ring, and Apple\n- Agent_3 is strongly attached to the Jewel and Book, and is open to trading away Quill, Pencil, and Hat\n- Agent_4 is prioritizing the Quill, Jewel, and Book, and is flexible on other items like the Camera, Clock, and Ring\n\nThis suggests some clear opportunities for trades and coalitions. My highest prioritie",True,1260
heterogeneous,328,game1,item_allocation,4,config_0328_game1_heterogeneous_random_n4_comp_0p5_run12,Agent_2,1,proposal,proposal_round_1_invalid_attempt_0,0.0,gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,JSONDecodeError,Expecting value: line 4 column 16 (char 58),JSON comments inside arrays/objects,True,"{\n    ""allocation"": {\n        ""Agent_1"": [\n            3, // Quill\n            8  // Ring\n        ],\n        ""Agent_2"": [\n            5, // Book\n            1   // Jewel\n        ],\n        ""Agent_3"": [\n            0, // Apple\n            7   // Camera\n        ],\n        ""Agent_4"": [\n            4, // Hat\n            9, // Clock\n            2  // Stone\n        ]\n    },\n    ""reasoning"": ""This allocation allows each agent to secure their top priorities while maintaining harmony ",True,1317
heterogeneous,329,game1,item_allocation,4,config_0329_game1_heterogeneous_random_n4_comp_0p5_run13,Agent_1,1,private_thinking,private_thinking_round_1,,anthropic/claude-3-haiku,claude-3-haiku-20240307,JSONDecodeError,Invalid control character at: line 2 column 339 (char 340),unescaped newline/control char in JSON string,True,"{\n    ""reasoning"": ""From the discussion, I've learned that Agent_2 highly values the Jewel (29 points) and Quill (22 points), while Agent_3 has a strong interest in the Clock (25 points) and Ring (15 points). Agent_4 has a remarkably high valuation of the Apple at 38 points. These insights will be crucial in crafting a strategic proposal.\n\nMy highest priorities are the Book (32 points), Hat (16 points), and Stone (11 points). The Pencil (14 points) and Ring (8 points) are also valuable to me,",True,1260
heterogeneous,330,game1,item_allocation,4,config_0330_game1_heterogeneous_random_n4_comp_0p5_run14,Agent_3,1,private_thinking,private_thinking_round_1,,anthropic/claude-3-haiku,claude-3-haiku-20240307,JSONDecodeError,Invalid control character at: line 2 column 69 (char 70),unescaped newline/control char in JSON string,True,"{\n    ""reasoning"": ""Based on the discussion so far, I've learned that:\n- Agent_1 is strongly attached to the Clock, which is also one of my top priorities. However, Agent_1 is willing to be flexible on Quill and Ring, which are very valuable to me.\n- Agent_2 is primarily interested in Ring, Book, and Quill. This aligns well with my lower valuation of those items.\n- Agent_4 has a strong interest in Camera and Jewel, which are not as valuable to me.\n\nGiven this, my highest priorities are to ",True,1260
heterogeneous,330,game1,item_allocation,4,config_0330_game1_heterogeneous_random_n4_comp_0p5_run14,Agent_4,1,proposal,proposal_round_1_invalid_attempt_0,0.0,amazon/nova-pro-v1,amazon-nova-pro-v1.0,JSONDecodeError,Expecting value: line 4 column 16 (char 58),JSON comments inside arrays/objects,True,"{\n    ""allocation"": {\n        ""Agent_1"": [\n            4, // Clock\n            6, // Stone\n            8  // Hat\n        ],\n        ""Agent_2"": [\n            1, // Ring\n            5, // Book\n            3  // Quill\n        ],\n        ""Agent_3"": [\n            2, // Pencil\n            9  // Apple\n        ],\n        ""Agent_4"": [\n            7, // Camera\n            0  // Jewel\n        ]\n    },\n    ""reasoning"": ""This allocation aligns with each agent's stated priorities and valu",True,1290
heterogeneous,331,game1,item_allocation,4,config_0331_game1_heterogeneous_random_n4_comp_0p5_run15,Agent_3,1,private_thinking,private_thinking_round_1,,anthropic/claude-3-haiku,claude-3-haiku-20240307,JSONDecodeError,Invalid control character at: line 2 column 279 (char 280),unescaped newline/control char in JSON string,True,"{\n    ""reasoning"": ""Based on the discussion so far, I've learned that Agent_1 is particularly interested in the Clock and Stone, Agent_2 values the Pencil and Camera highly, and Agent_4 prioritizes the Quill, Jewel, and Stone. My own top priorities are the Camera, Jewel, and Hat.\n\nThe key items I need to secure are the Camera, Jewel, and Hat. The Camera is my single highest priority, and I'll need to be firm in obtaining it. The Jewel and Hat are also very valuable to me, so I'll want to ensu",True,1260
heterogeneous,332,game1,item_allocation,4,config_0332_game1_heterogeneous_random_n4_comp_0p5_run16,Agent_1,1,private_thinking,private_thinking_round_1,,openai/gpt-5-nano,gpt-5-nano-high,JSONDecodeError,Invalid control character at: line 3 column 553 (char 1700),unescaped newline/control char in JSON string,True,"{\n  ""reasoning"": ""From the discussions, Agent 1 values Apple and Ring most, making them critical for any coalition. Agents 2 and 3 consistently highlight Camera, Stone, and Clock as their top priorities, with limited interest in Pencil, Quill, and Book. Agent 4 emphasizes Jewel, Book, Quill, Pencil, and Hat. Agent 4’s proposed baseline aligns with a four-person, two-phase structure: in Stage 1, Agent 1 should secure Apple and Ring; Agents 2 and 3 share Camera/Stone/Clock; Agent 4 takes Jewel, B",True,1337
heterogeneous,332,game1,item_allocation,4,config_0332_game1_heterogeneous_random_n4_comp_0p5_run16,Agent_3,1,private_thinking,private_thinking_round_1,,anthropic/claude-3-haiku,claude-3-haiku-20240307,JSONDecodeError,Invalid control character at: line 2 column 328 (char 329),unescaped newline/control char in JSON string,True,"{\n    ""reasoning"": ""Based on the discussion so far, I've learned that Agent 1 highly values the Apple (24) and Ring (23), while Agent 2 prioritizes the Camera (54), Stone (12), and Clock (12). Agent 4 has no interest in the Apple or Ring, and instead values the Jewel (13), Book (6), Quill (3), Pencil (0), and Hat (21) the most.\n\nThis presents an opportunity for a collaborative coalition where I can focus on securing my top priorities - the Hat (21), Jewel (13), and Camera (10) - while allowin",True,1260
heterogeneous,336,game1,item_allocation,4,config_0336_game1_heterogeneous_random_n4_comp_0p5_run20,Agent_2,1,private_thinking,private_thinking_round_1,,anthropic/claude-3-haiku,claude-3-haiku-20240307,JSONDecodeError,Invalid control character at: line 2 column 65 (char 66),unescaped newline/control char in JSON string,True,"{\n    ""reasoning"": ""From the discussion so far, I've learned that:\n- Agent_1 has a strong interest in the Jewel, Apple, and Ring\n- Agent_3 has a significant interest in the Stone and Book\n- Agent_4 has a very high valuation for the Apple and Ring\n\nThis gives me a good understanding of the key priorities for the other agents. My own highest priorities are the Pencil, Quill, and Jewel, which I value at 32.0, 13.0, and 16.0 respectively. The Book and Hat are also moderately valuable to me.\n\",True,1260
heterogeneous,336,game1,item_allocation,4,config_0336_game1_heterogeneous_random_n4_comp_0p5_run20,Agent_4,1,proposal,proposal_round_1_invalid_attempt_0,0.0,amazon/nova-pro-v1,amazon-nova-pro-v1.0,JSONDecodeError,Expecting value: line 4 column 16 (char 58),JSON comments inside arrays/objects,True,"{\n    ""allocation"": {\n        ""Agent_1"": [\n            1, // Jewel\n            7, // Camera\n            9  // Clock\n        ],\n        ""Agent_2"": [\n            3, // Quill\n            4, // Pencil\n            6, // Hat\n            5  // Book\n        ],\n        ""Agent_3"": [\n            2, // Stone\n            8  // Ring\n        ],\n        ""Agent_4"": [\n            0, // Apple\n        ]\n    },\n    ""reasoning"": ""This allocation aims to maximize utility for all agents by assignin",True,1290
heterogeneous,336,game1,item_allocation,4,config_0336_game1_heterogeneous_random_n4_comp_0p5_run20,Agent_2,2,private_thinking,private_thinking_round_2,,anthropic/claude-3-haiku,claude-3-haiku-20240307,JSONDecodeError,Invalid control character at: line 2 column 119 (char 120),unescaped newline/control char in JSON string,True,"{\n    ""reasoning"": ""From the discussion so far, I've gained a clearer understanding of the other agents' key priorities:\n\n- Agent_1 has a strong interest in the Jewel, Apple, and Ring.\n- Agent_3 values the Stone and Book highly.\n- Agent_4 places extremely high valuations on the Apple, Ring, and Pencil.\n\nThis gives me insight into the items that are likely to be highly contested. My own top priorities are the Pencil, Quill, and Jewel, which I value at 32.0, 13.0, and 16.0 respectively. The",True,1260
heterogeneous,359,game1,item_allocation,4,config_0359_game1_heterogeneous_random_n4_comp_0p75_run01,Agent_2,1,private_thinking,private_thinking_round_1,,openai/gpt-5-nano,gpt-5-nano-high,JSONDecodeError,Expecting value: line 16 column 1 (char 2271),missing value or truncated JSON,False,"{\n  ""reasoning"": ""Summary: Apple, Pencil, and Stone emerge as the most valuable items across multiple agents, with Apple and Pencil consistently highlighted. Agent_2 values Apple (19), Jewel (16), Pencil (14), Camera (13), and Ring (13) highly; there is broad interest in forming coalitions around top items (Apple, Jewel, Stone) and using bundles to reach fair distributions. A core challenge is achieving a 3-of-4 supermajority while preserving high-value items for oneself. Key sticking points in",True,1337
heterogeneous,359,game1,item_allocation,4,config_0359_game1_heterogeneous_random_n4_comp_0p75_run01,Agent_4,1,proposal,proposal_round_1_invalid_attempt_0,0.0,deepseek/deepseek-chat,deepseek-v3,JSONDecodeError,Expecting value: line 4 column 17 (char 59),JSON comments inside arrays/objects,True,"```json\n{\n    ""allocation"": {\n        ""Agent_1"": [\n            0,  // Apple\n            1,  // Jewel\n            8   // Ring\n        ],\n        ""Agent_2"": [\n            4,  // Pencil\n            7   // Camera\n        ],\n        ""Agent_3"": [\n            2,  // Stone\n            6   // Hat\n        ],\n        ""Agent_4"": [\n            3,  // Quill\n            5,  // Book\n            9   // Clock\n        ]\n    },\n    ""reasoning"": ""This allocation prioritizes each agent's top-val",True,1358
heterogeneous,359,game1,item_allocation,4,config_0359_game1_heterogeneous_random_n4_comp_0p75_run01,Agent_4,2,proposal,proposal_round_2_invalid_attempt_0,0.0,deepseek/deepseek-chat,deepseek-v3,JSONDecodeError,Expecting value: line 4 column 17 (char 59),JSON comments inside arrays/objects,True,"```json\n{\n    ""allocation"": {\n        ""Agent_1"": [\n            1,  // Jewel\n            8   // Ring\n        ],\n        ""Agent_2"": [\n            0,  // Apple\n            7   // Camera\n        ],\n        ""Agent_3"": [\n            2,  // Stone\n            4   // Pencil\n        ],\n        ""Agent_4"": [\n            3,  // Quill\n            5   // Book\n        ],\n        ""Unallocated"": [\n            6,  // Hat\n            9   // Clock\n        ]\n    },\n    ""reasoning"": ""This alloc",True,1358
heterogeneous,363,game1,item_allocation,4,config_0363_game1_heterogeneous_random_n4_comp_0p75_run05,Agent_1,2,proposal,proposal_round_2_invalid_attempt_0,0.0,deepseek/deepseek-r1-0528,deepseek-r1-0528,JSONDecodeError,Expecting property name enclosed in double quotes: line 3 column 30 (char 51),comments/prose inside JSON object,True,"{\n    ""allocation"": {\n        ""Agent_1"": [2, 6],   // Stone and Hat (honors prior agreement with Agent_3; utility 5+11=16)\n        ""Agent_2"": [0, 8, 9], // Apple, Ring, Clock (preserves Agent_2's core priorities)\n        ""Agent_3"": [4, 7],    // Pencil and Camera (retains Pencil priority; Camera as filler)\n        ""Agent_4"": [1, 3, 5]  // Jewel, Quill, Book (secures all claimed priorities)\n    },\n    ""reasoning"": ""This proposal honors bilateral agreements while resolving deadlocks: 1) I r",True,1422
heterogeneous,364,game1,item_allocation,4,config_0364_game1_heterogeneous_random_n4_comp_0p75_run06,Agent_1,1,proposal,proposal_round_1_invalid_attempt_2,2.0,claude-haiku-4-5-20251001,claude-haiku-4-5-20251001,ValueError,No JSON found in proposal response,natural language/no JSON object,False,"[Round 1 | Discussion]\n\nThank you all for this excellent collaborative work. I want to be direct and decisive here: **I fully support Path A. This is the right solution.**\n\nHere's my reasoning:\n\n**Why Path A works:**\n- **Agent_4**: Your Clock valuation (23) is the strongest claim on that item in the entire negotiation. You should secure it.\n- **Agent_2**: Conceding Pencil to Agent_4 is a real sacrifice, but Path A returns it to you alongside Apple—a substantial win for your top prioritie",True,1407
heterogeneous,364,game1,item_allocation,4,config_0364_game1_heterogeneous_random_n4_comp_0p75_run06,Agent_1,1,proposal,proposal_round_1_invalid_attempt_4,4.0,claude-haiku-4-5-20251001,claude-haiku-4-5-20251001,ValueError,No JSON found in proposal response,natural language/no JSON object,False,"[Round 1 | Response to Path A Discussion]\n\nThank you all for this excellent collaborative work. I want to be direct and decisive here: **I fully endorse Path A. This is the right solution.**\n\nLet me explain my reasoning:\n\n**Why Path A works:**\n\n- **Agent_4**: Your Clock valuation (23) is the strongest claim on that item in the entire negotiation. You absolutely should have it.\n- **Agent_2**: Conceding Pencil to Agent_4 is a real sacrifice, but Path A returns the Pencil to you. Getting P",True,1407
heterogeneous,366,game1,item_allocation,4,config_0366_game1_heterogeneous_random_n4_comp_0p75_run08,Agent_1,1,private_thinking,private_thinking_round_1,,openai/gpt-5-nano,gpt-5-nano-high,JSONDecodeError,Unterminated string starting at: line 7 column 5 (char 1667),unterminated string,True,"{\n  ""reasoning"": ""High-level summary: All agents place heavy value on Quill and Book, making them the core bargaining targets. Stone is my strongest anchor (34) and remains the easiest lever to keep the coalition honest, but others are reluctant to part with their top items. Agent_2 prioritizes keeping Clock and Apple non-negotiable while treating Book as a tradable asset; Agent_3 prioritizes Quill and is wary of giving it up without strong compensation; Agent_4 also prioritizes Quill and Book ",True,1337
heterogeneous,367,game1,item_allocation,4,config_0367_game1_heterogeneous_random_n4_comp_0p75_run09,Agent_1,1,proposal,proposal_round_1_invalid_attempt_0,0.0,amazon/nova-micro-v1,amazon-nova-micro-v1.0,JSONDecodeError,Expecting value: line 4 column 17 (char 59),JSON comments inside arrays/objects,True,"{\n    ""allocation"": {\n        ""Agent_1"": [\n            4,  // Clock\n            8,  // Ring\n            9   // Jewel\n        ],\n        ""Agent_2"": [\n            1,  // Quill\n            5,  // Pencil\n            7   // Stone\n        ],\n        ""Agent_3"": [\n            0,  // Apple\n            2,  // Stone\n            6    // Hat\n        ],\n        ""Agent_4"": [\n            3,  // Camera\n            10  // Clock (Agent_2 traded this for Stone)\n        ]\n    },\n    ""reasoning""",True,1240
heterogeneous,368,game1,item_allocation,4,config_0368_game1_heterogeneous_random_n4_comp_0p75_run10,Agent_2,1,proposal,proposal_round_1_invalid_attempt_2,2.0,claude-opus-4-6,claude-opus-4-6,ValueError,No JSON found in proposal response,natural language/no JSON object,False,"[Round 1 | Discussion] Great progress everyone! We're very close to a deal. Let me weigh in on the remaining sticking points.\n\n**On Ring:** I've been thinking about this strategically. Agent_1 values Ring at 20 and has been cooperative throughout - giving up Pencil (their highest item) to me was a big concession. If we want Agent_1's vote on the final proposal, I think **Ring should go to Agent_1**. Book + Ring gives them 42, which feels fair compensation for losing Pencil. Agent_3, you're alr",True,1499
heterogeneous,368,game1,item_allocation,4,config_0368_game1_heterogeneous_random_n4_comp_0p75_run10,Agent_2,1,proposal,proposal_round_1_invalid_attempt_4,4.0,claude-opus-4-6,claude-opus-4-6,ValueError,No JSON found in proposal response,natural language/no JSON object,False,"[Round 1 | Discussion] Great progress everyone! We're really close to a deal. Let me weigh in on the remaining sticking points.\n\n**Locked items I'm happy with:**\n- ✅ Me: Pencil + Quill\n- ✅ Agent_3: Camera\n- ✅ Agent_4: Hat + Apple\n- ✅ Agent_1: Book\n\n**On Ring:** Here's my honest assessment. Agent_1 values Ring at 20 and is already conceding Pencil (their highest item at 24) to me. If we also deny them Ring, they're left with Book + scraps, which means they'll likely vote against any propo",True,1499
heterogeneous,369,game1,item_allocation,4,config_0369_game1_heterogeneous_random_n4_comp_0p75_run11,Agent_1,1,private_thinking,private_thinking_round_1,,anthropic/claude-3-haiku,claude-3-haiku-20240307,JSONDecodeError,Invalid control character at: line 2 column 269 (char 270),unescaped newline/control char in JSON string,True,"{\n    ""reasoning"": ""From the discussion so far, I've learned that Agent_2 highly values the Jewel and Quill, Agent_3 is very interested in the Book and Ring, and Agent_4 prioritizes the Camera and Apple. This creates some clear potential for mutually beneficial trades. \n\nMy highest priorities are the Book, Apple, and Hat, which I value at 18.0, 17.0, and 14.0 respectively. The Stone and Camera are also valuable to me at 12.0 each. However, I may need to be flexible on some of these to reach a",True,1260
heterogeneous,369,game1,item_allocation,4,config_0369_game1_heterogeneous_random_n4_comp_0p75_run11,Agent_4,2,proposal,proposal_round_2_invalid_attempt_0,0.0,deepseek/deepseek-r1-0528,deepseek-r1-0528,JSONDecodeError,Expecting property name enclosed in double quotes: line 3 column 35 (char 56),comments/prose inside JSON object,True,"{\n    ""allocation"": {\n        ""Agent_1"": [2, 4, 6, 9],  // Stone, Pencil, Hat, Clock\n        ""Agent_2"": [1, 3],         // Jewel, Quill\n        ""Agent_3"": [5, 8],         // Book, Ring\n        ""Agent_4"": [0, 7]          // Apple, Camera\n    },\n    ""reasoning"": ""This allocation resolves deadlock by: 1) Awarding Agent_1 Stone+Hat+Pencil+Clock (estimated ≥38 utility, exceeding Apple's standalone value) 2) Giving Agent_2 Jewel+Quill (39 utility) as publicly claimed priorities 3) Assigning Age",True,1422
heterogeneous,370,game1,item_allocation,4,config_0370_game1_heterogeneous_random_n4_comp_0p75_run12,Agent_1,1,private_thinking,private_thinking_round_1,,anthropic/claude-3-haiku,claude-3-haiku-20240307,JSONDecodeError,Invalid control character at: line 2 column 286 (char 287),unescaped newline/control char in JSON string,True,"{\n    ""reasoning"": ""From the discussion so far, I've learned that Agent_4 values the Book very highly at 41.0, while Agent_3 values the Pencil extremely highly at 30.0. Agent_2 seems particularly interested in the Ring and Camera. My own highest priorities are the Stone, Book, and Ring.\n\nThere appears to be significant competition for the Book and Stone, so I'll need to be strategic in how I approach securing those items. While I value the Stone highly, I may need to consider conceding it in ",True,1260
heterogeneous,371,game1,item_allocation,4,config_0371_game1_heterogeneous_random_n4_comp_0p75_run13,Agent_1,1,private_thinking,private_thinking_round_1,,anthropic/claude-3-haiku,claude-3-haiku-20240307,JSONDecodeError,Invalid control character at: line 2 column 65 (char 66),unescaped newline/control char in JSON string,True,"{\n    ""reasoning"": ""From the discussion so far, I've learned that:\n- Agent_1 highly values the Pencil, Apple, and Quill\n- Agent_2 is very firm on securing the Clock and Quill\n- Agent_3 is focused on getting the Hat and is open to trading the Apple\n- Agent_4 is adamant about getting the Jewel and Quill\n\nMy highest priorities are the Pencil, Apple, and Quill. These items have the highest valuations for me and are crucial to maximize my utility. The Jewel and Clock are also valuable, but sec",True,1260
heterogeneous,372,game1,item_allocation,4,config_0372_game1_heterogeneous_random_n4_comp_0p75_run14,Agent_3,1,private_thinking,private_thinking_round_1,,anthropic/claude-3-haiku,claude-3-haiku-20240307,JSONDecodeError,Invalid control character at: line 2 column 279 (char 280),unescaped newline/control char in JSON string,True,"{\n    ""reasoning"": ""Based on the discussion so far, I have learned that the other agents have strong interests in several high-value items. Agent_1 values the Book, Hat, and Stone. Agent_2 highly prizes the Apple and Ring. Agent_4 is focused on securing the Book, Quill, and Ring.\n\nMy own top priorities are the Jewel (29.0), Hat (18.0), and Clock (14.0). The Jewel in particular is my most valuable item, so I will need to be strategic in how I approach securing it. \n\nAt the same time, I have ",True,1260
heterogeneous,372,game1,item_allocation,4,config_0372_game1_heterogeneous_random_n4_comp_0p75_run14,Agent_3,2,private_thinking,private_thinking_round_2,,anthropic/claude-3-haiku,claude-3-haiku-20240307,JSONDecodeError,Invalid control character at: line 2 column 142 (char 143),unescaped newline/control char in JSON string,True,"{\n    ""reasoning"": ""Based on the discussions so far, I have gained several key insights into the priorities and strategies of the other agents:\n\nAgent_1 is particularly interested in securing the Book, Hat, and Stone, and seems open to collaborating to ensure a fair distribution of these items. Agent_2 is focused on obtaining the high-value Apple and Ring, and is willing to work with others to achieve this. Agent_4 has made it clear that their top priorities are the Book, Quill, and Ring, and",True,1260
heterogeneous,372,game1,item_allocation,4,config_0372_game1_heterogeneous_random_n4_comp_0p75_run14,Agent_3,3,private_thinking,private_thinking_round_3,,anthropic/claude-3-haiku,claude-3-haiku-20240307,JSONDecodeError,Invalid control character at: line 2 column 138 (char 139),unescaped newline/control char in JSON string,True,"{\n    ""reasoning"": ""Based on the discussions so far, I have a clear understanding of the key priorities and strategies of the other agents:\n\nAgent_1 is focused on securing the Book, Hat, and Stone, and has shown willingness to collaborate to ensure a fair distribution of these items. Agent_2 is primarily interested in the Apple and Ring, and has demonstrated a desire for a more balanced allocation across multiple items rather than concentrating value in one agent's hands. Agent_4 has consiste",True,1260
heterogeneous,372,game1,item_allocation,4,config_0372_game1_heterogeneous_random_n4_comp_0p75_run14,Agent_3,4,private_thinking,private_thinking_round_4,,anthropic/claude-3-haiku,claude-3-haiku-20240307,JSONDecodeError,Invalid control character at: line 2 column 138 (char 139),unescaped newline/control char in JSON string,True,"{\n    ""reasoning"": ""Based on the discussions so far, I have a clear understanding of the key priorities and strategies of the other agents:\n\nAgent_1 is focused on securing the Book, Hat, and Stone, and has shown willingness to collaborate to ensure a fair distribution of these items. Agent_2 is primarily interested in the Apple and Ring, and has demonstrated a desire for a more balanced allocation across multiple items rather than concentrating value in one agent's hands. Agent_4 has consiste",True,1260
heterogeneous,373,game1,item_allocation,4,config_0373_game1_heterogeneous_random_n4_comp_0p75_run15,Agent_1,1,proposal,proposal_round_1_invalid_attempt_0,0.0,deepseek/deepseek-r1-0528,deepseek-r1-0528,JSONDecodeError,Expecting property name enclosed in double quotes: line 3 column 33 (char 54),comments/prose inside JSON object,True,"{\n    ""allocation"": {\n        ""Agent_1"": [4, 8, 3],   // Pencil, Ring, Quill\n        ""Agent_2"": [1, 5, 9],   // Jewel, Book, Clock\n        ""Agent_3"": [2, 0],       // Stone, Apple\n        ""Agent_4"": [6, 7]        // Hat, Camera\n    },\n    ""reasoning"": ""This addresses core conflicts: Agent_2 secures Jewel and Book (their top items) plus Clock to balance item count; Agent_3 gets Stone and Apple (their stated priorities); Agent_4 receives Hat and Camera (their must-haves). I take Pencil (my ",True,1422
heterogeneous,375,game1,item_allocation,4,config_0375_game1_heterogeneous_random_n4_comp_0p75_run17,Agent_2,1,private_thinking,private_thinking_round_1,,anthropic/claude-3-haiku,claude-3-haiku-20240307,JSONDecodeError,Invalid control character at: line 2 column 69 (char 70),unescaped newline/control char in JSON string,True,"{\n    ""reasoning"": ""Based on the discussion so far, I've learned that:\n- Agent_1 values Apple and Camera highly, and is flexible on other items\n- Agent_2 values the Hat the most, and also has strong interest in Pencil and Ring\n- Agent_3 values Jewel and Book the most, and is also interested in Pencil and Ring\n- Agent_4 values Stone and Quill the most, and has moderate interest in Hat and Ring\n\nMy highest priorities are the Hat, Pencil, and Ring. The Hat is by far my most valued item, and ",True,1260
heterogeneous,402,game1,item_allocation,4,config_0402_game1_heterogeneous_random_n4_comp_1p0_run02,Agent_2,1,proposal,proposal_round_1_invalid_attempt_0,0.0,amazon/nova-pro-v1,amazon-nova-pro-v1.0,JSONDecodeError,Expecting value: line 4 column 16 (char 58),JSON comments inside arrays/objects,True,"{\n    ""allocation"": {\n        ""Agent_1"": [\n            4, // Pencil\n            8  // Ring\n        ],\n        ""Agent_2"": [\n            5, // Book\n            9  // Clock\n        ],\n        ""Agent_3"": [\n            6, // Hat\n            1  // Jewel\n        ],\n        ""Agent_4"": [\n            3, // Quill\n            7  // Camera\n        ],\n        ""Agent_5"": [\n            0, // Apple\n            2  // Stone\n        ]\n    },\n    ""reasoning"": ""This allocation aims to distribut",True,1290
heterogeneous,402,game1,item_allocation,4,config_0402_game1_heterogeneous_random_n4_comp_1p0_run02,Agent_4,1,proposal,proposal_round_1_invalid_attempt_0,0.0,meta-llama/llama-3.3-70b-instruct,llama-3.3-70b-instruct,JSONDecodeError,Expecting value: line 4 column 17 (char 59),JSON comments inside arrays/objects,True,"```\n{\n    ""allocation"": {\n        ""Agent_1"": [\n            5,  // Book\n            8,  // Ring\n            0   // Apple\n        ],\n        ""Agent_2"": [\n            1,  // Jewel\n            4,  // Pencil\n            9   // Clock\n        ],\n        ""Agent_3"": [\n            6,  // Hat\n            2   // Stone\n        ],\n        ""Agent_4"": [\n            3,  // Quill\n            7   // Camera\n        ]\n    },\n    ""reasoning"": ""I proposed this allocation based on the agents' expr",True,1318
heterogeneous,404,game1,item_allocation,4,config_0404_game1_heterogeneous_random_n4_comp_1p0_run04,Agent_1,1,proposal,proposal_round_1_invalid_attempt_1,1.0,amazon/nova-pro-v1,amazon-nova-pro-v1.0,JSONDecodeError,Expecting value: line 4 column 16 (char 58),JSON comments inside arrays/objects,True,"{\n    ""allocation"": {\n        ""Agent_1"": [\n            0, // Apple\n            4  // Pencil\n        ],\n        ""Agent_2"": [\n            8  // Ring\n        ],\n        ""Agent_3"": [\n            9  // Clock\n        ],\n        ""Agent_4"": [\n            3, // Quill\n            7  // Camera\n        ]\n    },\n    ""reasoning"": ""This allocation aims to satisfy the highest priorities of each agent. Agent_1 receives the Apple and Pencil, which are their top priorities. Agent_2 receives the Ri",True,1290
